	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S09\WOW\S09_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S09\WOW\S09_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S09\WOW\S09_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S09\WOW\S09_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S09\WOW\S09_WOW-L-nR_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	1.959585	0.858415	1.098717	0.577892	2.912279
2	0.878965	-0.071394	0.179653	-0.452970	1.870114
3	-0.040473	-0.784227	-0.536913	-1.265850	0.951371
4	-0.766782	-1.275857	-1.049239	-1.854161	0.205267
5	-1.297017	-1.571050	-1.383266	-2.243771	-0.350307
6	-1.649589	-1.712728	-1.579435	-2.478346	-0.725929
7	-1.854113	-1.749143	-1.680011	-2.603607	-0.949004
8	-1.943195	-1.721890	-1.720077	-2.654522	-1.048954
9	-1.946347	-1.658747	-1.722785	-2.650475	-1.049609
10	-1.886370	-1.573430	-1.698836	-2.598508	-0.968505
11	-1.778928	-1.469472	-1.650253	-2.500462	-0.819018
12	-1.634517	-1.345777	-1.576376	-2.358428	-0.614929
13	-1.460328	-1.200825	-1.477273	-2.177495	-0.372784
14	-1.261802	-1.034370	-1.354857	-1.966285	-0.111162
15	-1.043809	-0.848464	-1.214054	-1.736759	0.150239
16	-0.811647	-0.648946	-1.063154	-1.504180	0.393599
17	-0.572679	-0.445264	-0.912489	-1.284630	0.607376
18	-0.337483	-0.247808	-0.771693	-1.090174	0.787804
19	-0.117814	-0.065374	-0.647372	-0.925607	0.937213
20	0.077369	0.096266	-0.541675	-0.788675	1.061454
21	0.243930	0.235049	-0.452175	-0.673103	1.167681
22	0.381943	0.351910	-0.373310	-0.571189	1.263500
23	0.494459	0.449779	-0.299212	-0.474626	1.356825
24	0.587060	0.533691	-0.225551	-0.375430	1.453883
25	0.667378	0.610041	-0.149412	-0.268228	1.556039
26	0.743752	0.684706	-0.069936	-0.152165	1.659482
27	0.823244	0.761339	0.010841	-0.030967	1.757407
28	0.909731	0.840564	0.089431	0.089622	1.842488
29	1.002829	0.920559	0.162441	0.204026	1.909602
30	1.098306	0.998141	0.226811	0.307027	1.959734
31	1.190171	1.069515	0.280095	0.395383	2.001286
32	1.273290	1.131235	0.321326	0.471154	2.046049
33	1.344881	1.181808	0.351908	0.542442	2.104035
34	1.404855	1.222660	0.375355	0.620175	2.180646
35	1.455256	1.256369	0.395617	0.714009	2.276746
36	1.499627	1.284015	0.416166	0.829224	2.389897
37	1.542534	1.305198	0.440084	0.964772	2.516537
38	1.588489	1.320132	0.467928	1.114370	2.654207
39	1.639318	1.330112	0.496476	1.271570	2.801981
40	1.693129	1.337316	0.521726	1.433273	2.958978
41	1.747700	1.344688	0.541895	1.597514	3.122384
42	1.803424	1.355522	0.556975	1.761369	3.287326
43	1.861789	1.372002	0.568613	1.921848	3.449557
44	1.923286	1.394476	0.580476	2.077475	3.607657
45	1.987585	1.421960	0.597861	2.228321	3.761091
46	2.054368	1.452929	0.625966	2.373861	3.908239
47	2.123297	1.486365	0.667440	2.513672	4.047717
48	2.193809	1.521386	0.720869	2.649431	4.178611
49	2.265744	1.556532	0.781897	2.784298	4.300301
50	2.339414	1.589565	0.845268	2.920884	4.410515
51	2.414016	1.618156	0.905650	3.057484	4.503154
52	2.486923	1.640531	0.957920	3.188510	4.571328
53	2.554900	1.655847	0.999041	3.308874	4.614538
54	2.615943	1.664320	1.028739	3.412442	4.643485
55	2.668776	1.666677	1.046256	3.488389	4.672451
56	2.711115	1.662183	1.047724	3.526306	4.707582
57	2.739179	1.646382	1.028530	3.526343	4.746552
58	2.748994	1.613249	0.988606	3.502005	4.785037
59	2.739558	1.560325	0.935263	3.472428	4.820477
