	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S09\WW\S09_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S09\WW\S09_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S09\WW\S09_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S09\WW\S09_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S09\WW\S09_WW-L-0_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-0.413048	-0.679441	-0.541044	-0.746036	-0.854764
2	-0.671917	-0.958781	-0.930802	-1.133740	-1.227170
3	-0.864344	-1.178907	-1.235141	-1.425776	-1.509517
4	-1.005604	-1.353805	-1.469529	-1.637483	-1.715341
5	-1.110895	-1.496816	-1.650925	-1.787959	-1.861093
6	-1.194124	-1.620198	-1.795088	-1.895670	-1.963313
7	-1.266634	-1.734333	-1.914032	-1.974889	-2.036247
8	-1.336649	-1.846425	-2.014848	-2.033201	-2.090226
9	-1.409269	-1.959284	-2.098946	-2.071545	-2.130786
10	-1.486231	-2.069336	-2.160974	-2.086931	-2.158868
11	-1.565348	-2.166108	-2.191715	-2.076155	-2.172038
12	-1.640317	-2.237048	-2.183736	-2.036732	-2.166944
13	-1.702188	-2.273281	-2.134568	-1.969641	-2.139744
14	-1.742914	-2.271440	-2.047197	-1.880605	-2.092442
15	-1.757782	-2.233191	-1.929242	-1.777742	-2.025603
16	-1.746388	-2.164715	-1.791999	-1.669397	-1.946526
17	-1.711540	-2.076473	-1.648365	-1.563834	-1.860166
18	-1.659223	-1.981536	-1.510368	-1.466936	-1.770047
19	-1.595575	-1.892372	-1.387605	-1.380456	-1.678459
20	-1.525476	-1.817408	-1.283917	-1.301312	-1.586346
21	-1.451880	-1.757692	-1.195807	-1.223309	-1.493133
22	-1.375866	-1.708640	-1.113780	-1.140903	-1.397088
23	-1.297129	-1.665209	-1.027314	-1.050563	-1.296097
24	-1.215023	-1.623273	-0.929813	-0.951413	-1.188289
25	-1.129488	-1.578474	-0.821225	-0.845405	-1.073995
26	-1.041248	-1.526358	-0.706700	-0.736151	-0.957685
27	-0.951155	-1.463413	-0.592417	-0.628593	-0.845847
28	-0.860118	-1.388416	-0.484681	-0.529312	-0.743608
29	-0.769317	-1.302874	-0.383177	-0.446240	-0.654081
30	-0.680344	-1.210263	-0.291008	-0.386307	-0.578444
31	-0.593892	-1.115499	-0.214993	-0.350531	-0.516131
32	-0.508674	-1.024682	-0.155453	-0.329699	-0.464069
33	-0.422078	-0.943927	-0.111746	-0.310092	-0.416161
34	-0.331575	-0.877353	-0.079462	-0.281524	-0.364655
35	-0.235539	-0.826197	-0.050756	-0.239713	-0.303099
36	-0.133445	-0.788719	-0.016050	-0.184831	-0.227597
37	-0.025884	-0.760624	0.033640	-0.118742	-0.137413
38	0.085081	-0.736973	0.105747	-0.043590	-0.034627
39	0.196171	-0.712785	0.205682	0.039699	0.077768
40	0.305250	-0.683244	0.335678	0.130912	0.196737
41	0.412371	-0.644710	0.494824	0.231539	0.318056
42	0.518666	-0.594582	0.676730	0.344571	0.437371
43	0.625484	-0.530279	0.868892	0.472091	0.554652
44	0.733383	-0.449647	1.056333	0.613710	0.674122
45	0.840863	-0.351636	1.225531	0.763437	0.799395
46	0.944704	-0.235799	1.365581	0.910245	0.930285
47	1.041108	-0.103029	1.469225	1.044059	1.063135
48	1.126258	0.042844	1.535676	1.161062	1.187871
49	1.196051	0.193249	1.572082	1.263362	1.293219
50	1.246496	0.336217	1.589039	1.354459	1.379842
51	1.276233	0.461561	1.594565	1.428202	1.442150
52	1.288121	0.565032	1.593377	1.484443	1.479511
53	1.287502	0.647040	1.586648	1.516612	1.499616
54	1.278930	0.709925	1.571484	1.535740	1.518829
55	1.263629	0.755465	1.545867	1.552907	1.550765
