	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-A-R_G_01.c3d
	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	X	X	X	X
1	147.022247	146.627625	147.350113	147.056778	146.353928
2	147.257004	146.718277	147.322021	147.028290	146.370407
3	147.388214	146.723221	147.222824	146.917831	146.308395
4	147.422714	146.660416	147.085022	146.769516	146.199768
5	147.384888	146.555969	146.936539	146.620529	146.073837
6	147.303177	146.434769	146.793655	146.489395	145.945480
7	147.200851	146.313217	146.657883	146.378311	145.816101
8	147.092468	146.196762	146.522827	146.283554	145.682022
9	146.984970	146.085434	146.384155	146.202744	145.540863
10	146.882507	145.978577	146.243759	146.135590	145.395462
11	146.790039	145.877365	146.109406	146.082352	145.255402
12	146.712875	145.786057	145.992065	146.042328	145.135376
13	146.655777	145.710144	145.902206	146.013000	145.049545
14	146.622543	145.654037	145.842834	145.988556	145.003357
15	146.612808	145.618042	145.807816	145.962662	144.989929
16	146.616684	145.596970	145.786957	145.933868	144.995117
17	146.619339	145.583252	145.771759	145.904587	145.006180
18	146.612396	145.571136	145.757492	145.877777	145.016251
19	146.598129	145.556396	145.742493	145.855988	145.022705
20	146.584045	145.536453	145.726517	145.841690	145.025253
21	146.575958	145.510895	145.709290	145.836456	145.024200
22	146.575821	145.480652	145.690475	145.840652	145.019028
23	146.582855	145.447891	145.670197	145.854218	145.008255
24	146.596191	145.415787	145.649246	145.876282	144.990051
25	146.614731	145.387939	145.627930	145.904480	144.963486
26	146.636658	145.365952	145.604950	145.934875	144.929138
27	146.659653	145.347855	145.577560	145.963181	144.890076
28	146.681259	145.329773	145.542603	145.985733	144.849854
29	146.699783	145.307770	145.497604	145.999924	144.810211
30	146.714905	145.278824	145.440826	146.004059	144.769913
31	146.727432	145.240891	145.371109	145.997772	144.726486
32	146.739075	145.192978	145.287506	145.981461	144.677551
33	146.751831	145.135727	145.188934	145.956467	144.620956
34	146.765671	145.071014	145.075714	145.924438	144.555191
35	146.779114	145.001450	144.950134	145.887146	144.480743
36	146.791946	144.929871	144.815598	145.845673	144.400604
37	146.804031	144.859726	144.675980	145.800049	144.320251
38	146.813431	144.794250	144.535278	145.750305	144.245651
39	146.817215	144.735947	144.397308	145.696899	144.182205
40	146.813156	144.686005	144.265320	145.638992	144.133484
41	146.800308	144.644272	144.142380	145.571762	144.101807
42	146.777542	144.608261	144.031647	145.488190	144.088287
43	146.742798	144.574814	143.936295	145.384094	144.092392
44	146.694061	144.545105	143.859390	145.258133	144.110092
45	146.630615	144.524185	143.804031	145.109070	144.132675
46	146.552689	144.517303	143.773209	144.934799	144.149704
47	146.461044	144.526108	143.767532	144.732407	144.151230
48	146.357071	144.546188	143.781586	144.497162	144.127670
49	146.241196	144.566849	143.799759	144.221542	144.067398
50	146.107666	144.570190	143.800537	143.905182	143.956284
51	145.941681	144.536057	143.764709	143.567047	143.784363
52	145.732895	144.460464	143.688293	143.243240	143.562668
53	145.490570	144.362961	143.590988	142.967911	143.332520
54	145.241608	144.269470	143.499374	142.757462	143.145416
55	145.018173	144.196304	143.424500	142.603729	143.032593
56	144.844894	144.149994	143.364609	142.480484	142.994934
57	144.726242	144.127518	143.316605	142.363113	143.007568
58	144.645889	144.111481	143.276489	142.238724	143.035782
59	144.577118	144.072845	143.236252	142.098648	143.053940
60	144.493073	143.989914	143.184174	141.934067	143.047729
61	144.372757	143.866180	143.108322	141.741959	143.007797
62	144.206497	143.719208	143.004791	141.527130	142.932358
63	143.999527	143.561493	142.876389	141.298782	142.826935
64	143.764511	143.398117	142.726120	141.066055	142.697449
65	143.512466	143.231689	142.557114	140.835983	142.546936
66	143.251877	143.062225	142.372681	140.613052	142.377197
67	142.989288	142.887695	142.177689	140.399857	142.190521
68	142.729691	142.705551	141.977539	140.197281	141.989182
69	142.477203	142.514130	141.777130	140.004898	141.775803
70	142.234985	142.312866	141.579575	139.822067	141.552826
71	142.005112	142.102936	141.386093	139.648788	141.323120
72	141.788925	141.886795	141.197235	139.485260	141.090454
73	141.585968	141.667542	141.014328	139.331863	140.859055
74	141.395432	141.449066	140.838928	139.188721	140.632965
75	141.216248	141.234528	140.672195	139.055405	140.415726
76	141.046875	141.026245	140.513870	138.931198	140.209549
77	140.885529	140.825653	140.363434	138.815018	140.015442
78	140.730118	140.633972	140.220840	138.705734	139.832962
79	140.579727	140.452042	140.086258	138.601349	139.660934
80	140.435165	140.280197	139.959991	138.499619	139.498520
81	140.298141	140.118500	139.841293	138.398407	139.345871
82	140.169128	139.967194	139.728394	138.295807	139.203125
83	140.047882	139.826324	139.619324	138.190933	139.070358
84	139.934372	139.695435	139.512817	138.083725	138.948334
85	139.829636	139.573532	139.407440	137.974411	138.837784
86	139.733932	139.459351	139.301926	137.862793	138.738449
87	139.647476	139.351257	139.194794	137.748062	138.648727
88	139.570465	139.247910	139.085892	137.629593	138.567596
89	139.502869	139.148987	138.975296	137.507492	138.493103
90	139.444870	139.054596	138.861740	137.382294	138.422531
91	139.397537	138.964737	138.743958	137.256119	138.351654
92	139.362396	138.879547	138.621979	137.131378	138.275421
93	139.339493	138.799469	138.500549	137.012192	138.188889
94	139.326431	138.723770	138.390152	136.902267	138.089828
95	139.318817	138.649643	138.306824	136.806198	137.980194
96	139.313080	138.576584	138.264755	136.731033	137.866165
97	139.309296	138.509323	138.271286	136.686081	137.758438
98	139.310776	138.457016	138.326920	136.680466	137.670319
99	139.320251	138.430847	138.426376	136.719055	137.614578
100	139.339188	138.439056	138.560013	136.802277	137.599731
101	139.369263	138.482986	138.717392	136.926758	137.627548
