	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-L-R_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	1.502274	2.044604	1.734579	2.288243	0.465739
2	0.613627	1.232858	0.751009	1.260230	-0.214527
3	-0.210521	0.391711	-0.149534	0.309074	-0.837378
4	-0.914133	-0.419077	-0.913686	-0.510212	-1.371569
5	-1.470909	-1.145303	-1.514994	-1.169860	-1.802911
6	-1.882881	-1.745032	-1.955634	-1.669587	-2.132288
7	-2.171482	-2.197696	-2.260629	-2.030888	-2.372453
8	-2.366506	-2.508282	-2.467276	-2.285962	-2.542416
9	-2.497836	-2.701125	-2.612677	-2.466758	-2.661109
10	-2.589972	-2.807570	-2.724082	-2.598939	-2.744141
11	-2.657479	-2.855026	-2.815486	-2.700037	-2.803280
12	-2.703125	-2.862661	-2.890555	-2.778574	-2.845047
13	-2.722580	-2.843186	-2.947876	-2.834285	-2.870149
14	-2.713244	-2.803634	-2.984828	-2.862627	-2.875325
15	-2.678166	-2.746169	-2.999815	-2.861615	-2.856436
16	-2.623566	-2.672506	-2.993783	-2.834479	-2.812072
17	-2.556155	-2.587166	-2.970758	-2.787123	-2.745703
18	-2.483332	-2.497564	-2.937102	-2.726310	-2.665170
19	-2.411669	-2.411992	-2.899357	-2.659145	-2.580101
20	-2.343123	-2.337139	-2.861972	-2.591873	-2.498040
21	-2.275769	-2.277040	-2.826347	-2.528579	-2.422424
22	-2.207501	-2.231808	-2.791462	-2.470654	-2.353504
23	-2.139095	-2.197482	-2.755349	-2.417397	-2.290065
24	-2.073815	-2.168878	-2.716464	-2.367377	-2.230506
25	-2.015223	-2.142915	-2.674518	-2.319622	-2.174431
26	-1.966413	-2.119409	-2.630792	-2.274051	-2.123428
27	-1.929269	-2.099817	-2.587639	-2.231257	-2.079972
28	-1.903314	-2.085984	-2.547428	-2.192217	-2.046126
29	-1.886396	-2.079653	-2.511789	-2.157822	-2.022879
30	-1.876623	-2.081953	-2.481397	-2.128453	-2.009602
31	-1.872712	-2.092795	-2.456207	-2.103988	-2.003802
32	-1.872687	-2.110531	-2.435518	-2.083978	-2.002689
33	-1.873873	-2.132542	-2.418061	-2.067811	-2.004442
34	-1.874550	-2.157238	-2.402891	-2.054696	-2.008661
35	-1.875434	-2.185007	-2.389997	-2.043582	-2.016082
36	-1.878867	-2.216991	-2.379716	-2.033583	-2.026836
37	-1.886265	-2.253285	-2.372160	-2.024648	-2.040008
38	-1.897119	-2.292337	-2.367859	-2.017100	-2.054438
39	-1.909065	-2.331891	-2.367853	-2.010362	-2.068461
40	-1.918555	-2.369412	-2.371819	-2.002100	-2.077899
41	-1.921580	-2.401282	-2.376811	-1.988348	-2.075425
42	-1.913818	-2.421698	-2.377158	-1.964356	-2.053646
43	-1.892835	-2.424189	-2.366330	-1.925929	-2.011991
44	-1.862305	-2.408411	-2.342146	-1.870930	-1.960944
45	-1.832726	-2.384995	-2.310744	-1.801924	-1.918016
46	-1.817811	-2.371145	-2.283678	-1.728091	-1.901059
47	-1.829094	-2.384499	-2.273144	-1.664001	-1.922281
48	-1.873210	-2.438557	-2.290210	-1.628099	-1.983761
49	-1.948813	-2.535961	-2.342190	-1.637164	-2.078777
50	-2.045244	-2.666545	-2.428616	-1.695732	-2.195834
51	-2.149843	-2.813722	-2.540642	-1.794067	-2.324436
52	-2.254205	-2.963380	-2.667005	-1.917307	-2.458216
53	-2.354172	-3.107441	-2.799043	-2.052587	-2.594409
