	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WW\S15_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WW\S15_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WW\S15_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WW\S15_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WW\S15_WW-L-0_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-3.057884	-2.629103	-1.973813	-2.601536	-2.069586
2	-3.595268	-3.328480	-2.673356	-3.198167	-2.743870
3	-4.030199	-3.911164	-3.276737	-3.710464	-3.333334
4	-4.357953	-4.360064	-3.768801	-4.124125	-3.816840
5	-4.588509	-4.681026	-4.150205	-4.437132	-4.191503
6	-4.743235	-4.898712	-4.435435	-4.661138	-4.471043
7	-4.847868	-5.045197	-4.646774	-4.818476	-4.678868
8	-4.925837	-5.149649	-4.806121	-4.934172	-4.838707
9	-4.994533	-5.232250	-4.928479	-5.028142	-4.967926
10	-5.064173	-5.301967	-5.020579	-5.111922	-5.075821
11	-5.138124	-5.358709	-5.084590	-5.188889	-5.165171
12	-5.213588	-5.399144	-5.123220	-5.256396	-5.235365
13	-5.283069	-5.421814	-5.141913	-5.310118	-5.285315
14	-5.337811	-5.428680	-5.147676	-5.348878	-5.316553
15	-5.373053	-5.424675	-5.146897	-5.374999	-5.335476
16	-5.391581	-5.416926	-5.144701	-5.391694	-5.350141
17	-5.402113	-5.413289	-5.145763	-5.402999	-5.365586
18	-5.415458	-5.420169	-5.153907	-5.414656	-5.382794
19	-5.441060	-5.441056	-5.172189	-5.433170	-5.400046
20	-5.484870	-5.474977	-5.202436	-5.463650	-5.415334
21	-5.548130	-5.516566	-5.243804	-5.507710	-5.427474
22	-5.627321	-5.559144	-5.292748	-5.562571	-5.436052
23	-5.715679	-5.597679	-5.344660	-5.621822	-5.440688
24	-5.805550	-5.629284	-5.395234	-5.678118	-5.440587
25	-5.890213	-5.653004	-5.441255	-5.726779	-5.435138
26	-5.964715	-5.670190	-5.481020	-5.766772	-5.423637
27	-6.026268	-5.683943	-5.514033	-5.798912	-5.404687
28	-6.074366	-5.697206	-5.540411	-5.825005	-5.376506
29	-6.110320	-5.710981	-5.560725	-5.847101	-5.338914
30	-6.136437	-5.724313	-5.576426	-5.866120	-5.295062
31	-6.155356	-5.736620	-5.590193	-5.881622	-5.249791
32	-6.169399	-5.749093	-5.605391	-5.893081	-5.207051
33	-6.180180	-5.762943	-5.625081	-5.901099	-5.168250
34	-6.188656	-5.777954	-5.651265	-5.907701	-5.131785
35	-6.195173	-5.793202	-5.684744	-5.914751	-5.095349
36	-6.199430	-5.808999	-5.724449	-5.921686	-5.058609
37	-6.200859	-5.826698	-5.766703	-5.926124	-5.022255
38	-6.199338	-5.844775	-5.805845	-5.927042	-4.984889
39	-6.195455	-5.855783	-5.837533	-5.925960	-4.941327
40	-6.190647	-5.848651	-5.859512	-5.925158	-4.884907
41	-6.185905	-5.810560	-5.869799	-5.925931	-4.807991
42	-6.180366	-5.727312	-5.866612	-5.926568	-4.700430
43	-6.171098	-5.587467	-5.849254	-5.921510	-4.553450
44	-6.153961	-5.386310	-5.818692	-5.904361	-4.366437
45	-6.124632	-5.132878	-5.779079	-5.871183	-4.152504
46	-6.080111	-4.858616	-5.739789	-5.822254	-3.940354
47	-6.020714	-4.623006	-5.713100	-5.765108	-3.768522
48	-5.952557	-4.499517	-5.710161	-5.715338	-3.672399
49	-5.888722	-4.541901	-5.735493	-5.689836	-3.668593
50	-5.844025	-4.744760	-5.789816	-5.698782	-3.749417
51	-5.824845	-5.054503	-5.868463	-5.743281	-3.891321
52	-5.825464	-5.397969	-5.961335	-5.816030	-4.063844
53	-5.835330	-5.718216	-6.055673	-5.904701	-4.237595
