	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WW\S11_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WW\S11_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WW\S11_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WW\S11_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WW\S11_WW-L-0_G_01.c3d
55	0.626100	2.124142	0.565854	-0.544366	0.083540
56	0.725964	2.075988	0.651703	-0.601350	0.097475
57	0.798148	1.997072	0.732675	-0.651691	0.105900
58	0.845416	1.901197	0.813445	-0.695672	0.118827
59	0.875408	1.805581	0.896746	-0.736676	0.141776
60	0.893594	1.723491	0.983615	-0.779449	0.176040
61	0.903153	1.661979	1.075161	-0.826919	0.219642
62	0.907167	1.622552	1.173885	-0.878526	0.269517
63	0.911051	1.603946	1.284395	-0.930824	0.323696
64	0.921821	1.604160	1.412222	-0.978047	0.381879
65	0.945081	1.620595	1.561762	-1.013161	0.445305
66	0.983780	1.650242	1.734680	-1.029905	0.514135
67	1.039205	1.690984	1.930334	-1.023965	0.585893
68	1.111262	1.741947	2.146923	-0.992554	0.656722
69	1.198449	1.802975	2.381986	-0.934400	0.723851
70	1.298541	1.874326	2.632689	-0.850954	0.786076
71	1.409558	1.956575	2.895313	-0.745948	0.843251
72	1.529372	2.049991	3.165042	-0.623115	0.896217
73	1.655644	2.154018	3.435746	-0.483582	0.946238
74	1.786722	2.267242	3.700420	-0.326390	0.996289
75	1.921796	2.387988	3.953580	-0.150467	1.051353
76	2.061272	2.515161	4.193640	0.045440	1.117082
77	2.207770	2.648568	4.423347	0.262878	1.198308
78	2.365533	2.788705	4.647917	0.503192	1.298827
79	2.538180	2.936969	4.872292	0.765518	1.422096
80	2.728961	3.095974	5.100319	1.046535	1.571259
81	2.941491	3.269195	5.334394	1.342629	1.750406
82	3.179217	3.460548	5.575253	1.651718	1.965020
83	3.444935	3.674054	5.822788	1.972979	2.218692
84	3.741860	3.913370	6.077010	2.306910	2.511173
85	4.071151	4.181849	6.338972	2.655576	2.840290
86	4.434512	4.482650	6.611085	3.021442	3.204443
87	4.832119	4.818266	6.896897	3.406270	3.604154
88	5.263819	5.189194	7.201288	3.811381	4.042062
89	5.729353	5.595441	7.530131	4.237527	4.520969
90	6.227214	6.034735	7.888227	4.683910	5.041428
91	6.753948	6.505580	8.279789	5.148538	5.600165
92	7.304280	7.003897	8.705102	5.627722	6.191444
93	7.871044	7.523811	9.164671	6.115026	6.809146
94	8.445901	8.058187	9.654493	6.603904	7.446479
95	9.020893	8.599492	10.166730	7.088180	8.096586
96	9.590092	9.140534	10.690216	7.565661	8.754378
97	10.154352	9.674364	11.213128	8.035974	9.416993
98	10.710474	10.195115	11.725732	8.500381	10.082365
99	11.260972	10.699924	12.219641	8.960424	10.749751
100	11.805390	11.183387	12.690344	9.419886	11.407351
101	12.339978	11.646955	13.128130	9.875320	12.048625
