	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-A-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-A-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-A-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-A-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-A-nR_G_01.c3d
	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	X	X	X	X
1	138.493149	138.276337	138.818787	138.540359	138.084183
2	138.524948	138.266205	138.761383	138.421829	138.276154
3	138.463165	138.235107	138.751602	138.299225	138.319977
4	138.372940	138.241989	138.837036	138.228073	138.268005
5	138.313004	138.302292	139.017715	138.231796	138.191910
6	138.312195	138.393936	139.262146	138.301315	138.142548
7	138.365936	138.481552	139.529449	138.409531	138.130997
8	138.447266	138.540482	139.782410	138.528519	138.138000
9	138.524506	138.567688	139.992584	138.640808	138.136322
10	138.574844	138.576904	140.144913	138.740097	138.107758
11	138.588104	138.585968	140.240509	138.823181	138.047943
12	138.563278	138.607498	140.296158	138.885849	137.963226
13	138.505905	138.645157	140.335052	138.929779	137.865463
14	138.428207	138.696411	140.369354	138.969040	137.770203
15	138.348190	138.759735	140.391312	139.022537	137.695251
16	138.282120	138.835999	140.384705	139.098801	137.650574
17	138.236267	138.919662	140.343719	139.191437	137.627228
18	138.206726	138.994598	140.277878	139.288361	137.603455
19	138.187576	139.041138	140.202225	139.380814	137.562195
20	138.177185	139.046860	140.128052	139.464920	137.501587
21	138.176941	139.010956	140.060547	139.539108	137.429794
22	138.187454	138.943283	140.000916	139.602570	137.355560
23	138.207703	138.859985	139.948013	139.656250	137.284286
24	138.235382	138.776169	139.899796	139.702362	137.217651
25	138.266251	138.698746	139.854477	139.740005	137.152832
26	138.292175	138.625137	139.810242	139.762817	137.083603
27	138.301468	138.548141	139.765137	139.763763	137.004578
28	138.283020	138.460831	139.717484	139.739120	136.913391
29	138.232224	138.360092	139.666977	139.689682	136.811310
30	138.150177	138.247421	139.615204	139.618866	136.702255
31	138.039795	138.128601	139.565613	139.531113	136.591660
32	137.905807	138.011703	139.521683	139.431625	136.485367
33	137.757568	137.905258	139.485077	139.326523	136.387299
34	137.608398	137.816055	139.456085	139.222061	136.299408
35	137.471283	137.747253	139.433411	139.122681	136.222092
36	137.354263	137.694931	139.414276	139.029373	136.155365
37	137.259552	137.650330	139.394211	138.940704	136.098297
38	137.185745	137.606094	139.368759	138.855240	136.048950
39	137.129211	137.560654	139.333618	138.773300	136.003387
40	137.085693	137.517166	139.287018	138.697174	135.955643
41	137.050766	137.479614	139.230072	138.629898	135.900345
42	137.020889	137.449814	139.166275	138.574890	135.835693
43	136.994278	137.428986	139.100479	138.534241	135.764175
44	136.971451	137.418381	139.036789	138.507812	135.691727
45	136.954041	137.419815	138.978653	138.493210	135.625198
46	136.943405	137.434555	138.928802	138.486099	135.570343
47	136.939880	137.461594	138.890533	138.480942	135.530518
48	136.942871	137.497559	138.866394	138.469864	135.507156
49	136.951370	137.536118	138.856903	138.441635	135.498138
50	136.964157	137.564896	138.855072	138.378891	135.494843
51	136.976547	137.566956	138.841888	138.265579	135.477615
52	136.975113	137.530136	138.793854	138.100494	135.424911
53	136.942993	137.452667	138.691330	137.894928	135.326370
54	136.870285	137.340607	138.520432	137.663879	135.183075
55	136.758347	137.203491	138.285660	137.425446	135.007248
56	136.618454	137.051956	138.012421	137.193634	134.818222
57	136.467270	136.895935	137.729828	136.975143	134.631546
58	136.317978	136.744537	137.464767	136.777054	134.457321
59	136.177139	136.607864	137.240021	136.609283	134.307007
60	136.052017	136.497635	137.075043	136.477325	134.193695
61	135.954697	136.420074	136.979218	136.377258	134.126251
62	135.890396	136.369553	136.937378	136.297607	134.101440
63	135.849121	136.333664	136.918930	136.225052	134.104050
64	135.812241	136.298370	136.897858	136.149353	134.117096
65	135.765244	136.253860	136.861588	136.066849	134.128281
66	135.703873	136.195694	136.807678	135.979248	134.131470
67	135.629745	136.124161	136.738007	135.890457	134.124496
68	135.545654	136.042831	136.656616	135.804428	134.106903
69	135.453751	135.955399	136.567856	135.723663	134.079544
70	135.355881	135.864975	136.476868	135.649048	134.043182
71	135.254211	135.774170	136.387863	135.580643	134.000488
72	135.151505	135.685028	136.303940	135.516968	133.955444
73	135.050217	135.598328	136.225342	135.455017	133.910156
74	134.951141	135.514206	136.150726	135.392609	133.865265
75	134.853973	135.432816	136.078003	135.330673	133.820435
76	134.757965	135.353119	136.006317	135.270630	133.775955
77	134.662949	135.273544	135.934921	135.213776	133.731628
78	134.568604	135.192825	135.862701	135.159576	133.686401
79	134.474884	135.111420	135.789062	135.105286	133.639023
80	134.381805	135.030975	135.714935	135.047028	133.588577
81	134.289154	134.953186	135.641998	134.982040	133.534927
82	134.196716	134.878235	135.571854	134.908875	133.478836
83	134.104141	134.805222	135.505432	134.826431	133.422058
84	134.012787	134.731522	135.442505	134.734024	133.365601
85	133.924438	134.656265	135.382660	134.631653	133.310638
86	133.841461	134.579803	135.326248	134.520432	133.257767
87	133.766266	134.503860	135.276413	134.402740	133.207947
88	133.701416	134.430878	135.238647	134.283203	133.163727
89	133.650238	134.362656	135.219147	134.169922	133.128998
90	133.615295	134.301010	135.220062	134.072998	133.108414
91	133.599350	134.248215	135.241211	134.002670	133.105850
92	133.605453	134.207748	135.283951	133.966248	133.125412
93	133.636017	134.183395	135.351395	133.968918	133.173294
94	133.694443	134.179428	135.445465	134.012955	133.258133
95	133.783676	134.201584	135.564545	134.097000	133.385742
96	133.904968	134.254715	135.705795	134.216156	133.552643
97	134.053864	134.340118	135.867996	134.362228	133.749512
98	134.218994	134.454559	136.048264	134.524994	133.966492
99	134.384140	134.590118	136.239426	134.694229	134.194016
100	134.534088	134.736832	136.430984	134.861679	134.418701
101	134.659302	134.883331	136.610886	135.021561	134.627090
