	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-R_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-0.791205	0.787188	2.297342	3.171291	2.579869
2	-2.415562	-1.038316	0.335890	0.967140	0.560584
3	-3.831105	-2.632379	-1.469287	-0.911008	-1.341669
4	-4.947670	-3.891415	-2.991990	-2.352758	-2.967994
5	-5.727959	-4.779832	-4.166251	-3.341363	-4.219182
6	-6.189055	-5.326794	-4.990979	-3.934493	-5.071804
7	-6.387085	-5.603185	-5.512802	-4.225211	-5.568060
8	-6.394711	-5.693223	-5.802201	-4.307081	-5.786801
9	-6.281944	-5.672063	-5.933426	-4.253836	-5.812696
10	-6.104623	-5.593882	-5.969317	-4.113733	-5.716059
11	-5.899113	-5.489621	-5.950828	-3.915251	-5.546552
12	-5.683025	-5.371761	-5.895068	-3.675627	-5.334661
13	-5.461203	-5.241712	-5.803177	-3.407830	-5.098282
14	-5.232105	-5.096761	-5.671095	-3.125319	-4.844234
15	-4.993316	-4.935265	-5.497453	-2.843620	-4.581360
16	-4.745495	-4.759839	-5.287602	-2.579102	-4.317904
17	-4.493793	-4.577661	-5.053409	-2.346224	-4.062914
18	-4.246789	-4.398616	-4.810248	-2.154376	-3.825186
19	-4.013698	-4.232548	-4.573724	-2.005806	-3.614552
20	-3.802247	-4.086367	-4.357042	-1.896493	-3.440019
21	-3.616411	-3.962787	-4.168589	-1.819318	-3.307003
22	-3.455523	-3.861362	-4.012058	-1.765560	-3.215465
23	-3.315545	-3.780023	-3.886853	-1.725976	-3.158328
24	-3.190874	-3.715901	-3.786723	-1.693388	-3.124058
25	-3.075040	-3.664332	-3.700892	-1.664204	-3.100684
26	-2.961872	-3.617988	-3.617307	-1.636348	-3.076949
27	-2.847377	-3.568623	-3.525399	-1.606448	-3.043723
28	-2.730163	-3.509836	-3.418351	-1.569163	-2.995426
29	-2.610984	-3.438246	-3.293041	-1.519268	-2.929195
30	-2.491382	-3.352881	-3.149622	-1.454087	-2.844250
31	-2.372471	-3.254079	-2.991646	-1.373937	-2.743825
32	-2.254967	-3.143492	-2.825342	-1.281239	-2.635455
33	-2.139400	-3.024343	-2.657033	-1.178913	-2.528948
34	-2.026028	-2.901139	-2.490816	-1.068218	-2.433599
35	-1.915192	-2.778765	-2.328150	-0.949934	-2.354995
36	-1.807275	-2.660247	-2.169629	-0.828206	-2.293761
37	-1.701921	-2.545367	-2.016883	-0.710526	-2.248332
38	-1.598455	-2.431736	-1.872266	-0.602645	-2.217733
39	-1.496576	-2.316643	-1.737145	-0.504590	-2.200273
40	-1.396623	-2.197875	-1.610995	-0.412121	-2.191677
41	-1.298961	-2.072838	-1.491068	-0.318504	-2.184625
42	-1.203230	-1.938424	-1.372590	-0.214726	-2.169439
43	-1.107875	-1.791952	-1.250504	-0.092916	-2.137702
44	-1.010436	-1.633224	-1.123564	0.047973	-2.085614
45	-0.910462	-1.467224	-0.998020	0.201881	-2.014991
46	-0.813113	-1.304541	-0.885050	0.360481	-1.933467
47	-0.728876	-1.158542	-0.793855	0.515296	-1.852209
48	-0.667429	-1.039366	-0.728900	0.658426	-1.780221
49	-0.634374	-0.951799	-0.689664	0.783691	-1.721181
50	-0.631899	-0.896130	-0.667363	0.887141	-1.675348
51	-0.656608	-0.865070	-0.647676	0.968368	-1.641259
52	-0.702490	-0.848689	-0.618441	1.033577	-1.612510
53	-0.765729	-0.836424	-0.573499	1.089865	-1.577570
