	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-A-R_G_01.c3d
	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	X	X	X	X
1	143.178375	140.043579	142.118454	141.128418	141.019302
2	142.824020	140.622879	142.112656	141.250198	141.351547
3	142.413177	140.999298	142.005112	141.134262	141.544708
4	142.064316	141.208054	141.884445	140.919312	141.672241
5	141.838501	141.341705	141.807114	140.713501	141.809494
6	141.739044	141.487915	141.784378	140.568863	142.002441
7	141.734116	141.689056	141.794601	140.489731	142.258408
8	141.784210	141.939148	141.805374	140.455338	142.553314
9	141.861771	142.203674	141.793228	140.441071	142.845123
10	141.953995	142.445297	141.750031	140.430618	143.087555
11	142.051483	142.641724	141.676163	140.417892	143.243484
12	142.140335	142.786407	141.574036	140.402786	143.297195
13	142.206436	142.880630	141.449509	140.388901	143.262802
14	142.245941	142.934570	141.317825	140.382645	143.180603
15	142.268539	142.972244	141.202866	140.387787	143.092438
16	142.291000	143.021347	141.121384	140.396881	143.014938
17	142.325836	143.091644	141.068481	140.391190	142.936996
18	142.372681	143.171616	141.021942	140.356216	142.838440
19	142.421799	143.244827	140.958740	140.294006	142.708542
20	142.464828	143.302139	140.867783	140.219681	142.549423
21	142.499725	143.340988	140.749786	140.149536	142.369858
22	142.528442	143.361633	140.609924	140.093704	142.180008
23	142.553085	143.365051	140.452728	140.053818	141.988220
24	142.572830	143.351639	140.281815	140.022995	141.800568
25	142.582642	143.319641	140.099625	139.990463	141.619598
26	142.575256	143.267776	139.906189	139.946411	141.444458
27	142.543716	143.196976	139.701401	139.883377	141.272263
28	142.483795	143.110931	139.487473	139.796814	141.099243
29	142.394653	143.015625	139.270950	139.687042	140.922241
30	142.280655	142.920517	139.061737	139.559830	140.739273
31	142.150803	142.836136	138.869141	139.425430	140.550278
32	142.015717	142.770248	138.698364	139.295197	140.356873
33	141.883560	142.724777	138.546494	139.178223	140.162537
34	141.758484	142.697235	138.402817	139.079926	139.973007
35	141.640976	142.683334	138.255386	139.002228	139.795151
36	141.527985	142.678741	138.098251	138.944397	139.633850
37	141.413620	142.677628	137.929642	138.903885	139.490799
38	141.291550	142.673218	137.749619	138.877655	139.363358
39	141.155563	142.658936	137.559799	138.863266	139.246979
40	140.999908	142.630463	137.363419	138.858276	139.138046
41	140.818787	142.586166	137.164978	138.860947	139.036407
42	140.608292	142.526840	136.969864	138.870316	138.944229
43	140.368057	142.455307	136.783875	138.887100	138.865005
44	140.102722	142.374039	136.611038	138.914032	138.801529
45	139.821976	142.284225	136.451935	138.956299	138.754715
46	139.537979	142.187805	136.305267	139.020325	138.723434
47	139.263168	142.086990	136.169342	139.110931	138.705887
48	139.009216	141.984100	136.042801	139.227676	138.700455
49	138.783493	141.879913	135.923187	139.361404	138.703796
50	138.584793	141.768478	135.803284	139.495377	138.707413
51	138.399261	141.631943	135.669388	139.612000	138.693756
52	138.200043	141.447113	135.506348	139.693558	138.634659
53	137.962402	141.199677	135.304901	139.718857	138.504929
54	137.679169	140.889359	135.062836	139.670685	138.299149
55	137.358398	140.531036	134.782074	139.556732	138.029587
56	137.018066	140.155151	134.471649	139.405502	137.722229
57	136.679123	139.799377	134.149475	139.243469	137.416763
58	136.360886	139.496979	133.843964	139.090225	137.152023
59	136.078262	139.269196	133.589417	138.965988	136.953079
60	135.840805	139.118729	133.407074	138.882248	136.827423
61	135.656967	139.026276	133.288406	138.829849	136.761017
62	135.531754	138.961884	133.204742	138.786850	136.723419
63	135.462021	138.903610	133.129364	138.734436	136.691696
64	135.436707	138.842285	133.047241	138.664215	136.655548
65	135.437225	138.775436	132.954376	138.574997	136.610977
66	135.445557	138.703354	132.852234	138.470886	136.560455
67	135.449142	138.628464	132.744858	138.357635	136.508881
68	135.440857	138.554413	132.637436	138.239594	136.459900
69	135.416870	138.483093	132.535553	138.119019	136.414703
70	135.375870	138.412994	132.443130	137.997086	136.371964
71	135.319351	138.341217	132.361267	137.875885	136.327652
72	135.251663	138.264496	132.288284	137.757431	136.276047
73	135.178009	138.179489	132.220200	137.643600	136.211365
74	135.102386	138.082932	132.151352	137.535355	136.128632
75	135.025787	137.972717	132.077789	137.431992	136.024994
76	134.946808	137.848297	132.000061	137.331528	135.899902
77	134.863556	137.711075	131.924332	137.231232	135.757523
78	134.774918	137.564224	131.857574	137.128723	135.606476
79	134.680527	137.412598	131.803162	137.022644	135.456909
80	134.581543	137.262344	131.759979	136.912262	135.314331
81	134.478821	137.118820	131.724960	136.798660	135.179092
82	134.372620	136.986969	131.694275	136.685349	135.049194
83	134.263336	136.872223	131.664917	136.575333	134.923523
84	134.151108	136.779007	131.634430	136.469925	134.801697
85	134.036819	136.706573	131.600647	136.370178	134.684937
86	133.922592	136.650818	131.561768	136.277115	134.576004
87	133.811340	136.607544	131.517242	136.191742	134.478271
88	133.706161	136.573013	131.468735	136.114334	134.395187
89	133.609573	136.544724	131.419617	136.044418	134.328888
90	133.526566	136.522369	131.372650	135.982086	134.281021
91	133.464371	136.509689	131.332184	135.928406	134.253998
92	133.431610	136.517609	131.304184	135.886063	134.250946
93	133.437469	136.560486	131.297577	135.859467	134.274643
94	133.490417	136.650635	131.323898	135.854721	134.328247
95	133.594315	136.793381	131.394333	135.878693	134.413483
96	133.746490	136.981323	131.515320	135.937210	134.531235
97	133.939102	137.196060	131.684357	136.032288	134.679214
98	134.160339	137.416946	131.889954	136.159744	134.852158
99	134.396530	137.625305	132.117050	136.310150	135.041016
100	134.634369	137.805374	132.351135	136.469971	135.232498
101	134.863281	137.946243	132.579453	136.624619	135.412354
