	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-nR_G_01.c3d Copy	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-nR_G_01.c3d Copy	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-nR_G_01.c3d Copy	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-nR_G_01.c3d Copy	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-nR_G_01.c3d Copy
53	-0.848061	-0.596861	0.293669	-1.333879	-0.380284
54	-0.698799	-0.551154	0.352024	-1.320535	-0.381758
55	-0.552008	-0.499468	0.398563	-1.299275	-0.391237
56	-0.412384	-0.445406	0.428833	-1.272675	-0.408677
57	-0.280756	-0.392973	0.437865	-1.245227	-0.433823
58	-0.155692	-0.345026	0.421695	-1.221898	-0.464447
59	-0.034551	-0.305090	0.381119	-1.205918	-0.497032
60	0.087956	-0.276630	0.322736	-1.196632	-0.528018
61	0.218675	-0.261062	0.255900	-1.189746	-0.554402
62	0.362651	-0.257343	0.189765	-1.178530	-0.573555
63	0.521566	-0.262797	0.132531	-1.156254	-0.583946
64	0.693718	-0.274847	0.090915	-1.119114	-0.585341
65	0.874525	-0.291728	0.069520	-1.065352	-0.578984
66	1.057610	-0.311835	0.071100	-0.994808	-0.567166
67	1.236158	-0.333889	0.097116	-0.910338	-0.553417
68	1.404077	-0.356416	0.147495	-0.817097	-0.541876
69	1.556689	-0.376599	0.219648	-0.719049	-0.535758
70	1.690756	-0.389925	0.309329	-0.617640	-0.535526
71	1.804890	-0.391475	0.412257	-0.512578	-0.538553
72	1.899994	-0.377762	0.524641	-0.402902	-0.539665
73	1.979170	-0.347586	0.643119	-0.287412	-0.532344
74	2.046643	-0.300597	0.765292	-0.164690	-0.510845
75	2.107137	-0.235222	0.890595	-0.032689	-0.472222
76	2.166373	-0.149086	1.020772	0.110660	-0.416095
77	2.230808	-0.040086	1.159827	0.266956	-0.342232
78	2.306214	0.092886	1.312900	0.437250	-0.248635
79	2.396847	0.249188	1.485247	0.622253	-0.131738
80	2.505274	0.426836	1.681785	0.822333	0.011344
81	2.632194	0.624744	1.906220	1.037438	0.181407
82	2.778712	0.842675	2.160590	1.267285	0.378240
83	2.948503	1.080572	2.445729	1.511724	0.602035
84	3.146094	1.339546	2.761693	1.771434	0.853644
85	3.374954	1.621291	3.107219	2.048026	1.134235
86	3.636588	1.925985	3.479815	2.342948	1.445533
87	3.931031	2.252070	3.876761	2.657122	1.790104
88	4.257498	2.597422	4.295949	2.991428	2.170171
89	4.613669	2.959196	4.735803	3.346555	2.584882
90	4.995613	3.333413	5.194562	3.722454	3.028516
91	5.399292	3.715669	5.669509	4.117215	3.491145
92	5.821467	4.103197	6.155539	4.525455	3.960903
93	6.259043	4.493895	6.644175	4.939470	4.427325
94	6.706598	4.883727	7.124356	5.351810	4.882908
95	7.156248	5.266064	7.584840	5.754342	5.321958
96	7.599268	5.634222	8.015656	6.137055	5.739479
97	8.028154	5.983970	8.407405	6.490498	6.131338
98	8.438483	6.314680	8.751101	6.808514	6.496396
99	8.829466	6.628028	9.039989	7.089783	6.837135
100	9.200930	6.924581	9.271629	7.335671	7.155206
101	9.549619	7.200963	9.447502	7.548878	7.446774
