	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WW\S13_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WW\S13_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WW\S13_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WW\S13_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WW\S13_WW-L-0_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-5.468115	-4.239269	-5.562422	-5.135899	-3.944142
2	-5.836045	-4.569473	-5.935903	-5.560725	-4.426159
3	-5.977296	-4.722935	-6.073316	-5.731968	-4.687178
4	-5.940056	-4.736803	-6.031679	-5.707844	-4.767376
5	-5.781166	-4.654765	-5.874909	-5.556552	-4.720440
6	-5.555472	-4.517497	-5.663373	-5.344080	-4.601903
7	-5.314636	-4.357664	-5.446339	-5.126584	-4.461320
8	-5.098032	-4.202414	-5.260933	-4.947160	-4.338063
9	-4.937518	-4.072377	-5.130740	-4.831089	-4.258407
10	-4.852383	-3.981228	-5.061883	-4.787573	-4.237026
11	-4.848004	-3.935910	-5.049727	-4.812441	-4.275678
12	-4.917019	-3.935269	-5.081143	-4.891640	-4.365986
13	-5.039906	-3.972533	-5.139638	-5.004151	-4.490615
14	-5.189337	-4.035402	-5.208286	-5.126166	-4.627684
15	-5.336318	-4.111363	-5.272215	-5.235197	-4.756879
16	-5.458350	-4.190048	-5.321233	-5.314713	-4.863037
17	-5.543886	-4.264300	-5.351151	-5.358274	-4.939126
18	-5.591483	-4.331079	-5.363987	-5.370950	-4.982051
19	-5.606836	-4.391629	-5.367133	-5.366379	-4.995431
20	-5.599804	-4.450699	-5.370623	-5.361029	-4.987294
21	-5.581363	-4.514324	-5.383798	-5.368284	-4.967697
22	-5.561330	-4.586922	-5.412264	-5.393585	-4.946071
23	-5.548393	-4.669742	-5.454611	-5.434611	-4.930406
24	-5.551551	-4.761057	-5.503123	-5.486833	-4.927926
25	-5.578889	-4.857326	-5.550350	-5.546598	-4.945286
26	-5.631954	-4.954711	-5.592974	-5.610472	-4.986204
27	-5.702939	-5.049872	-5.629676	-5.674958	-5.048284
28	-5.779511	-5.140141	-5.659237	-5.736001	-5.122731
29	-5.851065	-5.222981	-5.680676	-5.788823	-5.197140
30	-5.910488	-5.294844	-5.692744	-5.828202	-5.259526
31	-5.953017	-5.351826	-5.693114	-5.849367	-5.301342
32	-5.976617	-5.392697	-5.680564	-5.849274	-5.318668
33	-5.983002	-5.420321	-5.658408	-5.827295	-5.311860
34	-5.976976	-5.439229	-5.631862	-5.784516	-5.285651
35	-5.964276	-5.452720	-5.602380	-5.724391	-5.248072
36	-5.949620	-5.462443	-5.567485	-5.654344	-5.206566
37	-5.935092	-5.469123	-5.524058	-5.584826	-5.164032
38	-5.919899	-5.472639	-5.470379	-5.525410	-5.119417
39	-5.901839	-5.471674	-5.406713	-5.480531	-5.071553
40	-5.878245	-5.463904	-5.334099	-5.446781	-5.020433
41	-5.846048	-5.446408	-5.253234	-5.415054	-4.965240
42	-5.801566	-5.416237	-5.164761	-5.374348	-4.902714
43	-5.741443	-5.370827	-5.068440	-5.314421	-4.828236
44	-5.664505	-5.309127	-4.961874	-5.231256	-4.737933
45	-5.573531	-5.233497	-4.842628	-5.132258	-4.630003
46	-5.476325	-5.149381	-4.711736	-5.031746	-4.505831
47	-5.381997	-5.062520	-4.573944	-4.941491	-4.370744
48	-5.295628	-4.978034	-4.435594	-4.868297	-4.231902
49	-5.218644	-4.902206	-4.303068	-4.817747	-4.094678
50	-5.153099	-4.843359	-4.183996	-4.795743	-3.961809
51	-5.103565	-4.808086	-4.086844	-4.804016	-3.835836
52	-5.072545	-4.794639	-4.012579	-4.833633	-3.722548
53	-5.055875	-4.792099	-3.949602	-4.865932	-3.630158
