	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WW\S13_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WW\S13_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WW\S13_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WW\S13_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WW\S13_WW-A-0_G_01.c3d
	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	X	X	X	X
1	156.241425	156.268631	156.196747	156.185364	156.254074
2	156.430893	156.364075	156.317810	156.266891	156.311386
3	156.617889	156.519119	156.463577	156.407562	156.440811
4	156.818634	156.712631	156.628281	156.597687	156.639954
5	157.027008	156.912064	156.798706	156.811142	156.885956
6	157.225876	157.087173	156.963379	157.021194	157.151276
7	157.398010	157.218201	157.116348	157.208160	157.413254
8	157.532806	157.298431	157.255859	157.360657	157.655334
9	157.627930	157.334030	157.381149	157.474808	157.866470
10	157.687988	157.341980	157.491531	157.552475	158.040771
11	157.723099	157.344223	157.586487	157.599213	158.177383
12	157.745773	157.356735	157.664810	157.624084	158.280075
13	157.763962	157.382111	157.725296	157.638290	158.356339
14	157.775589	157.411530	157.769043	157.649216	158.414429
15	157.770599	157.433624	157.797195	157.655060	158.458633
16	157.739655	157.441498	157.806564	157.645416	158.487839
17	157.681946	157.434891	157.791641	157.608368	158.498596
18	157.605698	157.418762	157.751251	157.538910	158.489868
19	157.522110	157.400208	157.690140	157.441910	158.465790
20	157.440674	157.385193	157.614944	157.327835	158.433167
21	157.367157	157.376740	157.528885	157.205856	158.397018
22	157.302002	157.374008	157.431702	157.079224	158.358902
23	157.240189	157.372742	157.321640	156.946945	158.317413
24	157.174210	157.367996	157.198578	156.807053	158.269318
25	157.098099	157.356750	157.065628	156.658707	158.212112
26	157.009995	157.338547	156.927338	156.502045	158.144608
27	156.911026	157.313736	156.788254	156.339417	158.066025
28	156.802612	157.281708	156.652115	156.176117	157.973740
29	156.685455	157.239868	156.521622	156.018082	157.864029
30	156.558670	157.184601	156.398163	155.869354	157.735062
31	156.419312	157.113281	156.279633	155.732010	157.588821
32	156.262665	157.023956	156.161118	155.606293	157.428894
33	156.084961	156.915085	156.039413	155.490021	157.259567
34	155.886185	156.786407	155.916580	155.378937	157.087753
35	155.669983	156.638550	155.797684	155.269302	156.921127
36	155.441132	156.471176	155.685928	155.158966	156.764053
37	155.204239	156.283478	155.578323	155.047272	156.616379
38	154.962799	156.077805	155.465714	154.935104	156.474411
39	154.721191	155.859039	155.337891	154.825867	156.331894
40	154.485825	155.632217	155.187805	154.723190	156.181534
41	154.261353	155.402405	155.012802	154.625336	156.016724
42	154.048340	155.174469	154.811691	154.524765	155.832718
43	153.846329	154.950455	154.585449	154.413010	155.627670
44	153.656097	154.730835	154.340698	154.284943	155.402496
45	153.478653	154.517761	154.087204	154.139603	155.161819
46	153.314789	154.314972	153.834488	153.978516	154.913895
47	153.166229	154.125122	153.593887	153.804062	154.669540
48	153.033981	153.948456	153.376740	153.620178	154.438995
49	152.916855	153.782272	153.190903	153.433640	154.227661
50	152.812286	153.623611	153.038254	153.254166	154.035828
51	152.713318	153.471268	152.914093	153.092163	153.861374
52	152.604858	153.324692	152.801224	152.950302	153.702774
53	152.470322	153.181137	152.668503	152.815018	153.557892
54	152.299805	153.032669	152.481201	152.658554	153.420334
55	152.085663	152.863831	152.214310	152.453033	153.277924
56	151.818466	152.654907	151.867920	152.181519	153.114182
57	151.494980	152.392746	151.473068	151.847061	152.909744
58	151.127563	152.081039	151.073578	151.475769	152.649796
59	150.745224	151.739212	150.705368	151.102707	152.334747
60	150.378632	151.392563	150.392807	150.753799	151.978149
61	150.045074	151.062408	150.148651	150.442352	151.600662
62	149.748947	150.760910	149.966843	150.172440	151.226959
63	149.487061	150.490753	149.826416	149.938553	150.878433
64	149.253159	150.249084	149.706100	149.727631	150.566010
65	149.042480	150.031586	149.590866	149.525909	150.290283
66	148.850143	149.833374	149.468918	149.323563	150.046310
67	148.668808	149.650513	149.330627	149.114899	149.828171
68	148.492661	149.479736	149.170563	148.897491	149.629822
69	148.320038	149.317307	148.988235	148.672836	149.445419
70	148.151901	149.159027	148.787506	148.445312	149.269913
71	147.989182	149.001205	148.575943	148.221680	149.099960
72	147.832184	148.840744	148.362732	148.010376	148.933533
73	147.681808	148.676071	148.155289	147.817719	148.768723
74	147.538788	148.507126	147.956543	147.645370	148.603378
75	147.400772	148.335419	147.765976	147.490479	148.436295
76	147.261520	148.162186	147.581314	147.347458	148.267517
77	147.114807	147.987793	147.400833	147.209869	148.097870
78	146.958588	147.812561	147.223358	147.071991	147.928635
79	146.796280	147.637985	147.047745	146.930954	147.762115
80	146.636505	147.465775	146.873703	146.787949	147.601440
81	146.488556	147.298294	146.701767	146.647614	147.448959
82	146.356674	147.136993	146.534119	146.515854	147.304764
83	146.240128	146.982529	146.374573	146.397308	147.166885
84	146.135956	146.834839	146.226883	146.293655	147.032852
85	146.042160	146.695953	146.092773	146.202423	146.901718
86	145.958237	146.567627	145.971100	146.119690	146.774994
87	145.884842	146.450089	145.858673	146.041672	146.655380
88	145.821991	146.341949	145.752731	145.966309	146.545303
89	145.768875	146.242157	145.653275	145.894806	146.445679
90	145.726593	146.149277	145.563431	145.829758	146.355804
91	145.698532	146.062027	145.486404	145.775436	146.273544
92	145.689590	145.980194	145.424561	145.736801	146.197357
93	145.705826	145.905365	145.381226	145.718292	146.126923
94	145.752625	145.839981	145.360947	145.723068	146.063309
95	145.834625	145.787369	145.370071	145.755188	146.008804
96	145.954819	145.751953	145.416046	145.820435	145.967545
97	146.113281	145.739670	145.505692	145.924896	145.945740
98	146.308853	145.758362	145.642654	146.072296	145.952148
99	146.538712	145.814255	145.827301	146.263000	145.997772
100	146.797150	145.910248	146.058472	146.494202	146.093811
101	147.077057	146.045013	146.334503	146.759842	146.249069
