	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WOW\S13_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WOW\S13_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WOW\S13_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WOW\S13_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S13\WOW\S13_WOW-A-R_G_01.c3d
	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	X	X	X	X
1	153.035172	152.301041	153.061096	152.689667	152.744843
2	153.066589	152.546692	153.255707	152.629196	153.120209
3	152.991257	152.691086	153.324051	152.457016	153.332565
4	152.926254	152.798294	153.359283	152.308258	153.451782
5	152.972977	152.951294	153.457108	152.288788	153.576126
6	153.165482	153.192566	153.656723	152.426163	153.765030
7	153.473206	153.505920	153.933289	152.678238	154.017960
8	153.837051	153.839920	154.229874	152.974121	154.301392
9	154.202927	154.142944	154.494400	153.254959	154.583023
10	154.535004	154.381454	154.696198	153.488419	154.845947
11	154.813370	154.541031	154.824341	153.662354	155.082489
12	155.029648	154.622803	154.882446	153.776093	155.285339
13	155.184647	154.643570	154.887054	153.841339	155.446350
14	155.289139	154.634598	154.866272	153.885498	155.562500
15	155.366760	154.630768	154.850403	153.945465	155.643631
16	155.446014	154.650436	154.856140	154.045883	155.709122
17	155.541321	154.683716	154.878693	154.180435	155.769928
18	155.646927	154.708145	154.902237	154.318268	155.817642
19	155.748322	154.711975	154.916870	154.430878	155.837585
20	155.837753	154.700073	154.923676	154.506821	155.827118
21	155.916519	154.682877	154.927948	154.543564	155.798767
22	155.985779	154.667023	154.931931	154.539276	155.767731
23	156.040558	154.653885	154.932800	154.494827	155.743561
24	156.071579	154.640366	154.924438	154.416641	155.727341
25	156.069687	154.619217	154.897934	154.312454	155.712570
26	156.031937	154.581253	154.843536	154.187164	155.690628
27	155.963348	154.521912	154.756943	154.044434	155.654922
28	155.871704	154.443924	154.640884	153.887878	155.605057
29	155.763855	154.352844	154.500549	153.720901	155.547302
30	155.645218	154.253342	154.340164	153.546860	155.491638
31	155.522095	154.149689	154.165283	153.369263	155.445145
32	155.403870	154.046753	153.985504	153.193344	155.409149
33	155.300888	153.948532	153.812408	153.029602	155.381653
34	155.219742	153.855667	153.654816	152.889511	155.361130
35	155.159332	153.764633	153.515732	152.774429	155.346558
36	155.111130	153.669647	153.391327	152.673813	155.335190
37	155.062592	153.564041	153.271194	152.573547	155.320755
38	155.001419	153.439835	153.142487	152.461853	155.292526
39	154.917313	153.288422	152.992920	152.331161	155.238312
40	154.802643	153.105377	152.814209	152.176239	155.148056
41	154.651428	152.891113	152.604370	151.993637	155.015900
42	154.459793	152.651642	152.366898	151.782562	154.840408
43	154.227371	152.397369	152.107529	151.546417	154.625137
44	153.958969	152.138596	151.833969	151.294647	154.380081
45	153.662903	151.883102	151.557373	151.040268	154.120010
46	153.349152	151.635956	151.288208	150.796432	153.859680
47	153.026459	151.401138	151.031586	150.573196	153.610535
48	152.701660	151.182449	150.786575	150.374756	153.382889
49	152.379669	150.981964	150.549393	150.197891	153.185089
50	152.065918	150.796600	150.314240	150.032089	153.021591
51	151.766602	150.614532	150.072952	149.858551	152.889206
52	151.480591	150.412796	149.813202	149.655411	152.769531
53	151.198288	150.164490	149.520264	149.410751	152.628464
54	150.909363	149.855850	149.190826	149.133011	152.432861
55	150.607208	149.497360	148.841370	148.842697	152.171249
56	150.290634	149.126511	148.489395	148.558655	151.858124
57	149.966736	148.787033	148.144058	148.290894	151.522308
58	149.646469	148.497742	147.818939	148.039017	151.188400
59	149.342194	148.252991	147.520523	147.803543	150.867462
60	149.065247	148.040131	147.243484	147.588409	150.564575
61	148.818634	147.848480	146.984222	147.395401	150.283813
62	148.597214	147.670517	146.742081	147.220581	150.027771
63	148.391586	147.500839	146.514771	147.054398	149.796814
64	148.190674	147.332703	146.298843	146.886124	149.582535
65	147.984970	147.156326	146.091705	146.709366	149.369324
66	147.770523	146.964996	145.891571	146.522415	149.144165
67	147.549286	146.757858	145.697876	146.326874	148.899887
68	147.326782	146.538300	145.509888	146.123001	148.635330
69	147.108795	146.311371	145.327957	145.909531	148.354370
70	146.899155	146.081802	145.153152	145.686325	148.062576
71	146.698151	145.851318	144.986008	145.454514	147.763580
72	146.504669	145.620941	144.826416	145.215668	147.459473
73	146.318390	145.391708	144.672546	144.972046	147.152573
74	146.139908	145.164413	144.520279	144.726440	146.846146
75	145.969177	144.940033	144.365051	144.481857	146.545624
76	145.805664	144.721008	144.203720	144.241623	146.257202
77	145.647690	144.509888	144.036102	144.008942	145.985687
78	145.492981	144.308441	143.864334	143.786896	145.733826
79	145.339844	144.116333	143.692429	143.575882	145.501846
80	145.188782	143.933578	143.524445	143.375168	145.287827
81	145.040680	143.761566	143.363724	143.184479	145.089844
82	144.896652	143.602966	143.211975	143.003769	144.906982
83	144.758286	143.460098	143.069565	142.833176	144.740585
84	144.627197	143.333679	142.936951	142.673981	144.592651
85	144.504608	143.223679	142.816513	142.530121	144.464508
86	144.391266	143.129303	142.711136	142.406876	144.356140
87	144.290039	143.049484	142.623413	142.309464	144.267975
88	144.205048	142.984741	142.556259	142.241638	144.200851
89	144.140823	142.938110	142.513290	142.203644	144.156738
90	144.101959	142.913666	142.498566	142.193863	144.137970
91	144.092697	142.916550	142.516052	142.210892	144.148621
92	144.116791	142.952393	142.569397	142.254089	144.192947
93	144.177155	143.026581	142.660873	142.324783	144.273956
94	144.275345	143.142090	142.789581	142.426697	144.394287
95	144.412399	143.301926	142.952240	142.567108	144.555588
96	144.590286	143.510773	143.144363	142.756149	144.759735
97	144.812454	143.774048	143.364410	143.000793	145.008789
98	145.081024	144.092789	143.612473	143.301620	145.302872
99	145.392746	144.459137	143.885773	143.651276	145.635208
100	145.737381	144.854813	144.175842	144.034744	145.989426
101	146.098221	145.253372	144.469315	144.429764	146.343414
