	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S06\WOW\S06_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S06\WOW\S06_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S06\WOW\S06_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S06\WOW\S06_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S06\WOW\S06_WOW-L-R_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	3.187106	1.508899	3.334130	4.310091	3.580596
2	2.296760	0.454363	2.452394	3.324134	2.383207
3	1.549769	-0.467755	1.686978	2.448218	1.331423
4	0.976343	-1.204890	1.080182	1.723950	0.470953
5	0.575638	-1.739765	0.642628	1.167214	-0.188313
6	0.320178	-2.087129	0.357337	0.767839	-0.664449
7	0.170682	-2.282086	0.190883	0.496873	-0.991244
8	0.088081	-2.365091	0.106533	0.317002	-1.206127
9	0.040534	-2.371109	0.073248	0.194409	-1.343876
10	0.005571	-2.325506	0.068276	0.106365	-1.432330
11	-0.031052	-2.245992	0.076210	0.040194	-1.488097
12	-0.076528	-2.148789	0.089939	-0.009480	-1.518168
13	-0.131187	-2.048032	0.108143	-0.043496	-1.525430
14	-0.190054	-1.952850	0.130254	-0.061068	-1.511726
15	-0.246669	-1.866737	0.155884	-0.063575	-1.479797
16	-0.296264	-1.789684	0.184696	-0.054749	-1.433846
17	-0.337445	-1.721274	0.214174	-0.039857	-1.379754
18	-0.372453	-1.661531	0.240051	-0.022482	-1.324712
19	-0.404771	-1.610385	0.258184	-0.003694	-1.275354
20	-0.436099	-1.567767	0.266060	0.015238	-1.234973
21	-0.465434	-1.533291	0.265062	0.031141	-1.202138
22	-0.490676	-1.506204	0.260699	0.042416	-1.172194
23	-0.508915	-1.484883	0.258504	0.051815	-1.141132
24	-0.518452	-1.465204	0.262565	0.063294	-1.107162
25	-0.518792	-1.441188	0.275250	0.079862	-1.068958
26	-0.509962	-1.408237	0.296806	0.103674	-1.024173
27	-0.493005	-1.365185	0.325937	0.135605	-0.970101
28	-0.468920	-1.314761	0.360595	0.175176	-0.906597
29	-0.437783	-1.262436	0.397381	0.218951	-0.838770
30	-0.400328	-1.214317	0.431764	0.261235	-0.773872
31	-0.358811	-1.174273	0.459161	0.296274	-0.715175
32	-0.316559	-1.141857	0.476428	0.320629	-0.661210
33	-0.277091	-1.113009	0.483253	0.333651	-0.608979
34	-0.242149	-1.082602	0.481973	0.337597	-0.556620
35	-0.210258	-1.047188	0.475643	0.336829	-0.504373
36	-0.178405	-1.005956	0.466213	0.336195	-0.452967
37	-0.144393	-0.960052	0.455183	0.340195	-0.401088
38	-0.107027	-0.911079	0.445293	0.352093	-0.345361
39	-0.064753	-0.860410	0.440836	0.374229	-0.280660
40	-0.015338	-0.809162	0.446176	0.409385	-0.201635
41	0.043914	-0.756691	0.464835	0.460522	-0.106117
42	0.115153	-0.698346	0.500613	0.529162	0.003739
43	0.198618	-0.626687	0.556103	0.613772	0.123416
44	0.292249	-0.536109	0.629891	0.708794	0.247700
45	0.392012	-0.426365	0.716597	0.806497	0.369340
46	0.492768	-0.302998	0.808227	0.898689	0.479480
47	0.588277	-0.174411	0.894351	0.976971	0.570481
48	0.671242	-0.048635	0.962817	1.031803	0.638513
49	0.733620	0.065934	1.001688	1.055030	0.686905
50	0.767330	0.158499	1.004429	1.045730	0.725573
51	0.767483	0.217905	0.975285	1.014634	0.764609
52	0.737516	0.238721	0.927378	0.978291	0.809415
53	0.691528	0.226310	0.874951	0.948230	0.862890
54	0.647286	0.195094	0.827687	0.928526	0.928357
55	0.615686	0.160855	0.790434	0.921466	1.009340
56	0.599498	0.132939	0.766497	0.930852	1.106502
57	0.597846	0.113831	0.758535	0.960753	1.216422
58	0.609161	0.103258	0.766966	1.012847	1.332905
