	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S06\WW\S06_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S06\WW\S06_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S06\WW\S06_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S06\WW\S06_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S06\WW\S06_WW-L-0_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	2.976116	2.543770	1.776926	2.557892	2.661794
2	2.231875	1.643500	0.814323	1.459680	1.809645
3	1.612527	0.882357	-0.005133	0.472349	1.074487
4	1.124990	0.290295	-0.650927	-0.360400	0.485070
5	0.761444	-0.122822	-1.114036	-1.015921	0.048900
6	0.505644	-0.367987	-1.406534	-1.493410	-0.246679
7	0.337421	-0.472481	-1.555942	-1.808882	-0.428108
8	0.235657	-0.471347	-1.596528	-1.988793	-0.527576
9	0.180716	-0.398219	-1.563348	-2.064121	-0.575792
10	0.155519	-0.280983	-1.488484	-2.065471	-0.597723
11	0.144340	-0.142367	-1.398046	-2.019810	-0.611353
12	0.132184	-0.001447	-1.311089	-1.949109	-0.628441
13	0.107486	0.125928	-1.239509	-1.871058	-0.655434
14	0.066053	0.228808	-1.188410	-1.799981	-0.694218
15	0.011317	0.302855	-1.158270	-1.746224	-0.743111
16	-0.049374	0.349746	-1.147980	-1.714167	-0.797873
17	-0.108821	0.375273	-1.156079	-1.703230	-0.854153
18	-0.161745	0.385868	-1.181951	-1.710036	-0.909653
19	-0.206007	0.384686	-1.226022	-1.730248	-0.964352
20	-0.242464	0.372427	-1.288167	-1.759832	-1.019048
21	-0.273545	0.352464	-1.366901	-1.795612	-1.073092
22	-0.301306	0.331604	-1.459626	-1.835623	-1.123528
23	-0.325387	0.316201	-1.561853	-1.878714	-1.167891
24	-0.342726	0.310718	-1.665471	-1.924061	-1.206401
25	-0.349394	0.317589	-1.758180	-1.971105	-1.240283
26	-0.343185	0.336337	-1.827912	-2.019566	-1.269423
27	-0.324223	0.363693	-1.869420	-2.068906	-1.292363
28	-0.294054	0.395400	-1.882574	-2.116853	-1.307742
29	-0.255457	0.427997	-1.869544	-2.158125	-1.316513
30	-0.211268	0.460088	-1.833724	-2.187036	-1.322420
31	-0.163507	0.492323	-1.780840	-2.200629	-1.328339
32	-0.112887	0.526226	-1.719350	-2.199428	-1.332404
33	-0.059235	0.562814	-1.658859	-2.185466	-1.329843
34	-0.002243	0.602301	-1.606075	-2.160590	-1.317032
35	0.058048	0.644467	-1.562373	-2.127000	-1.292930
36	0.120607	0.688629	-1.526752	-2.089116	-1.259053
37	0.183436	0.732983	-1.498126	-2.054507	-1.218775
38	0.244449	0.774527	-1.474735	-2.030121	-1.175674
39	0.302401	0.809109	-1.456836	-2.016965	-1.133297
40	0.356977	0.832760	-1.446358	-2.009493	-1.095220
41	0.408813	0.842618	-1.443370	-2.000770	-1.063621
42	0.460209	0.837983	-1.446585	-1.988281	-1.038474
43	0.515912	0.821930	-1.453706	-1.974106	-1.018149
44	0.582766	0.802414	-1.459076	-1.960382	-0.998808
45	0.667401	0.792091	-1.456033	-1.947097	-0.974753
46	0.773395	0.803197	-1.441773	-1.932687	-0.940517
47	0.901686	0.841729	-1.415824	-1.913447	-0.893443
48	1.051209	0.909230	-1.377365	-1.885308	-0.834653
49	1.218833	1.007002	-1.325372	-1.847744	-0.766667
50	1.396377	1.134358	-1.258939	-1.801976	-0.691540
51	1.571356	1.286064	-1.180587	-1.748135	-0.612531
52	1.727147	1.448566	-1.100829	-1.687150	-0.536088
53	1.846711	1.594701	-1.037460	-1.623417	-0.472723
54	1.920107	1.681050	-1.007825	-1.565652	-0.434307
55	1.950133	1.665617	-1.014988	-1.526112	-0.427047
56	1.950392	1.547898	-1.044839	-1.517478	-0.446330
