	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S08\WOW\S07_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S08\WOW\S07_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S08\WOW\S07_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S08\WOW\S07_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S08\WOW\S07_WOW-L-R_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-0.602117	-1.819370	-1.220019	-0.721643	-1.160000
2	-1.262245	-2.579095	-2.118815	-1.410880	-1.800225
3	-1.813354	-3.183270	-2.857411	-2.013777	-2.310613
4	-2.247285	-3.620768	-3.414627	-2.505577	-2.681756
5	-2.569226	-3.898160	-3.790252	-2.870305	-2.925378
6	-2.794317	-4.033747	-4.000862	-3.105375	-3.063044
7	-2.942444	-4.052565	-4.073940	-3.222271	-3.117606
8	-3.031677	-3.982281	-4.040002	-3.241517	-3.109730
9	-3.074134	-3.849803	-3.927369	-3.186479	-3.057232
10	-3.076308	-3.678589	-3.761144	-3.079419	-2.975564
11	-3.039762	-3.487321	-3.563477	-2.940352	-2.877147
12	-2.962941	-3.290551	-3.353796	-2.786779	-2.770144
13	-2.846585	-3.098988	-3.148052	-2.632344	-2.660170
14	-2.697337	-2.919137	-2.957412	-2.486476	-2.553268
15	-2.527411	-2.754535	-2.788824	-2.356266	-2.456789
16	-2.352123	-2.608134	-2.646654	-2.247375	-2.377791
17	-2.186434	-2.482776	-2.533905	-2.162820	-2.320038
18	-2.042039	-2.380514	-2.452736	-2.101976	-2.282987
19	-1.925688	-2.302433	-2.404047	-2.062126	-2.263028
20	-1.839079	-2.248516	-2.386118	-2.040810	-2.255332
21	-1.780356	-2.216844	-2.394920	-2.035548	-2.255432
22	-1.745941	-2.203588	-2.425668	-2.042534	-2.260061
23	-1.731308	-2.203923	-2.473406	-2.056855	-2.267174
24	-1.731257	-2.213247	-2.533099	-2.073628	-2.275582
25	-1.740784	-2.228782	-2.600056	-2.088562	-2.284093
26	-1.755228	-2.250324	-2.670027	-2.097857	-2.291322
27	-1.770046	-2.278297	-2.738689	-2.098444	-2.295384
28	-1.781010	-2.311244	-2.800812	-2.088826	-2.293252
29	-1.784983	-2.344992	-2.850308	-2.069821	-2.281373
30	-1.780924	-2.372783	-2.882087	-2.045009	-2.257474
31	-1.770530	-2.386926	-2.894958	-2.019657	-2.222073
32	-1.757291	-2.382815	-2.892796	-1.998233	-2.178337
33	-1.744110	-2.362239	-2.882680	-1.982929	-2.130290
34	-1.733181	-2.332151	-2.871764	-1.973463	-2.081205
35	-1.726706	-2.300066	-2.865855	-1.967776	-2.033621
36	-1.726484	-2.271635	-2.868962	-1.963620	-1.990327
37	-1.734108	-2.250927	-2.882780	-1.959615	-1.954041
38	-1.750160	-2.240698	-2.906542	-1.955086	-1.925276
39	-1.772238	-2.241933	-2.936655	-1.949425	-1.901285
40	-1.795529	-2.253707	-2.966989	-1.941520	-1.876729
41	-1.814418	-2.272686	-2.990414	-1.929206	-1.844766
42	-1.822920	-2.291262	-3.001335	-1.908376	-1.800108
43	-1.815256	-2.297877	-2.998302	-1.873807	-1.744128
44	-1.789090	-2.281893	-2.985566	-1.824305	-1.685593
45	-1.750193	-2.238456	-2.972015	-1.767320	-1.636703
46	-1.711655	-2.171767	-2.966511	-1.716282	-1.609288
47	-1.687105	-2.094602	-2.975581	-1.683941	-1.610154
48	-1.686387	-2.022357	-3.004865	-1.678985	-1.639059
49	-1.714424	-1.969466	-3.057615	-1.705636	-1.691094
50	-1.768854	-1.947986	-3.129559	-1.762583	-1.757688
51	-1.839380	-1.961189	-3.209683	-1.841229	-1.829516
52	-1.914168	-2.000627	-3.288297	-1.928862	-1.900488
