	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S08\WW\S07_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S08\WW\S07_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S08\WW\S07_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S08\WW\S07_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S08\WW\S07_WW-L-0_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-2.335144	-2.943322	-2.140464	-2.681552	-2.973140
2	-2.990473	-3.618550	-2.918748	-3.239811	-3.437399
3	-3.500803	-4.160323	-3.561037	-3.665090	-3.781194
4	-3.863222	-4.561727	-4.055404	-3.960584	-4.011058
5	-4.087502	-4.822390	-4.397489	-4.138122	-4.140172
6	-4.190052	-4.947121	-4.590790	-4.216022	-4.186197
7	-4.190845	-4.948732	-4.648214	-4.215978	-4.168560
8	-4.114592	-4.850772	-4.592758	-4.159556	-4.106433
9	-3.989521	-4.686677	-4.455763	-4.066802	-4.017882
10	-3.841786	-4.492332	-4.272895	-3.956076	-3.918377
11	-3.692023	-4.296900	-4.080175	-3.842838	-3.819196
12	-3.553912	-4.117852	-3.907738	-3.737413	-3.727550
13	-3.433983	-3.962646	-3.772301	-3.644549	-3.648523
14	-3.333746	-3.833617	-3.675393	-3.564587	-3.586533
15	-3.253139	-3.731035	-3.610398	-3.494143	-3.544410
16	-3.192607	-3.654654	-3.570984	-3.428454	-3.521759
17	-3.153362	-3.604308	-3.554166	-3.365127	-3.514485
18	-3.136947	-3.577317	-3.558367	-3.305284	-3.516261
19	-3.143370	-3.566486	-3.580055	-3.252315	-3.521069
20	-3.168894	-3.565283	-3.613445	-3.211106	-3.525185
21	-3.206230	-3.572159	-3.652781	-3.186072	-3.528341
22	-3.248153	-3.586041	-3.693785	-3.178134	-3.533450
23	-3.291238	-3.604498	-3.734757	-3.184640	-3.543601
24	-3.336879	-3.626709	-3.777389	-3.201873	-3.559872
25	-3.389716	-3.651756	-3.824233	-3.227295	-3.582162
26	-3.453352	-3.675195	-3.874614	-3.258711	-3.608814
27	-3.526425	-3.688893	-3.924361	-3.292756	-3.635288
28	-3.603415	-3.685390	-3.969048	-3.325577	-3.655955
29	-3.678323	-3.662366	-4.005871	-3.354563	-3.667396
30	-3.747586	-3.623469	-4.032804	-3.378414	-3.669428
31	-3.811626	-3.575391	-4.046225	-3.396343	-3.663872
32	-3.874058	-3.523203	-4.042107	-3.408720	-3.653181
33	-3.938424	-3.468993	-4.020927	-3.416979	-3.639730
34	-4.006160	-3.414022	-3.988647	-3.422194	-3.626222
35	-4.076872	-3.359332	-3.954888	-3.425092	-3.616934
36	-4.147392	-3.303643	-3.929856	-3.426877	-3.616308
37	-4.211776	-3.244609	-3.919215	-3.428854	-3.625476
38	-4.265155	-3.181471	-3.922210	-3.431739	-3.642437
39	-4.306622	-3.113957	-3.934156	-3.436466	-3.663971
40	-4.338079	-3.041032	-3.949787	-3.444339	-3.685514
41	-4.360463	-2.962423	-3.963116	-3.454794	-3.700418
42	-4.373087	-2.880213	-3.965602	-3.463568	-3.700067
43	-4.375881	-2.798252	-3.947101	-3.462064	-3.675366
44	-4.368939	-2.717340	-3.898145	-3.438930	-3.619289
45	-4.350881	-2.632658	-3.814997	-3.384526	-3.529053
46	-4.320839	-2.541489	-3.703975	-3.297166	-3.408082
47	-4.281355	-2.449817	-3.577629	-3.188323	-3.267467
48	-4.237877	-2.368919	-3.448326	-3.079094	-3.123641
49	-4.198315	-2.312186	-3.329144	-2.990094	-2.995919
50	-4.174712	-2.298616	-3.239058	-2.938701	-2.911432
51	-4.179047	-2.350480	-3.200142	-2.941347	-2.901275
52	-4.213068	-2.474570	-3.222432	-3.004569	-2.973679
53	-4.267899	-2.648268	-3.292404	-3.111308	-3.099489
