	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S04\WW\S04_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S04\WW\S04_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S04\WW\S04_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S04\WW\S04_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S04\WW\S04_WW-L-0_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	0.161232	0.239566	0.374947	0.345321	0.171264
2	-0.550771	-0.383935	-0.341074	-0.339182	-0.454333
3	-1.104283	-0.892331	-0.950967	-0.924033	-0.948316
4	-1.506067	-1.284225	-1.434595	-1.398659	-1.314443
5	-1.778309	-1.569008	-1.791181	-1.757899	-1.565698
6	-1.950340	-1.760564	-2.031215	-2.010138	-1.720534
7	-2.053322	-1.873924	-2.171867	-2.160783	-1.800678
8	-2.117700	-1.926399	-2.233115	-2.220599	-1.828666
9	-2.171000	-1.937536	-2.237198	-2.207973	-1.826153
10	-2.230970	-1.934204	-2.207284	-2.148600	-1.814438
11	-2.301417	-1.941948	-2.163360	-2.071147	-1.812326
12	-2.379097	-1.979679	-2.118997	-1.999703	-1.832991
13	-2.460838	-2.050266	-2.085808	-1.950332	-1.882163
14	-2.543506	-2.153984	-2.069879	-1.931776	-1.956721
15	-2.622675	-2.282226	-2.073657	-1.943322	-2.046459
16	-2.692606	-2.420926	-2.094705	-1.975780	-2.137691
17	-2.747216	-2.551290	-2.127058	-2.016700	-2.215255
18	-2.781609	-2.655700	-2.163925	-2.057080	-2.264695
19	-2.794055	-2.721984	-2.200021	-2.092632	-2.275130
20	-2.786203	-2.744883	-2.232800	-2.127522	-2.239842
21	-2.763743	-2.723373	-2.263038	-2.168173	-2.164333
22	-2.735109	-2.656704	-2.293489	-2.217219	-2.060678
23	-2.706258	-2.548566	-2.326048	-2.273388	-1.947140
24	-2.680486	-2.408770	-2.360048	-2.331193	-1.841782
25	-2.660090	-2.251117	-2.392791	-2.386429	-1.759919
26	-2.642528	-2.089689	-2.421739	-2.448090	-1.711802
27	-2.626814	-1.950177	-2.446515	-2.529703	-1.696817
28	-2.611797	-1.835708	-2.468133	-2.635745	-1.715288
29	-2.595664	-1.749353	-2.487759	-2.753188	-1.753525
30	-2.575091	-1.685513	-2.503415	-2.882983	-1.809964
31	-2.548662	-1.640294	-2.511793	-3.023159	-1.883734
32	-2.511460	-1.612049	-2.512547	-3.160762	-1.970864
33	-2.458587	-1.597467	-2.505444	-3.266536	-2.057041
34	-2.388641	-1.589476	-2.500667	-3.314373	-2.118150
35	-2.302711	-1.580083	-2.502294	-3.286768	-2.129738
36	-2.202563	-1.563800	-2.507946	-3.166598	-2.086081
37	-2.089703	-1.538446	-2.507178	-2.956012	-2.000631
38	-1.963156	-1.502996	-2.481892	-2.687085	-1.887688
39	-1.819704	-1.457075	-2.417246	-2.405800	-1.754331
40	-1.658106	-1.398617	-2.311477	-2.137461	-1.603038
41	-1.480636	-1.324538	-2.173909	-1.895824	-1.437780
42	-1.292309	-1.233745	-2.011899	-1.685497	-1.264934
43	-1.095567	-1.132068	-1.841548	-1.512082	-1.095936
44	-0.890249	-1.033811	-1.686552	-1.388591	-0.948015
45	-0.683543	-0.954869	-1.568541	-1.332751	-0.837855
46	-0.494944	-0.903370	-1.502277	-1.341248	-0.771169
47	-0.341297	-0.881836	-1.494190	-1.389999	-0.747004
48	-0.234306	-0.895116	-1.541425	-1.455554	-0.759341
49	-0.158263	-0.947706	-1.633798	-1.530243	-0.802946
50	-0.110023	-1.034235	-1.756457	-1.614849	-0.874997
51	-0.087348	-1.132492	-1.889001	-1.710990	-0.970130
52	-0.089986	-1.215708	-2.012764	-1.802399	-1.077670
53	-0.106215	-1.265301	-2.116393	-1.876495	-1.180216
