	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S03\WOW\S03_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S03\WOW\S03_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S03\WOW\S03_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S03\WOW\S03_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S03\WOW\S03_WOW-L-nR_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	4.475669	2.862483	0.447434	0.245436	2.297360
2	3.330761	1.733328	-0.938971	-1.053439	1.049008
3	2.225883	0.651186	-2.192643	-2.156379	-0.132335
4	1.230876	-0.322225	-3.248806	-3.026961	-1.184581
5	0.397826	-1.144658	-4.076112	-3.662636	-2.067687
6	-0.248553	-1.798267	-4.675363	-4.087990	-2.768729
7	-0.711865	-2.287110	-5.071360	-4.344089	-3.297896
8	-1.016582	-2.629109	-5.303596	-4.478135	-3.679411
9	-1.197119	-2.848514	-5.416942	-4.535351	-3.942494
10	-1.288592	-2.970358	-5.452499	-4.552464	-4.114573
11	-1.321554	-3.016374	-5.441165	-4.554118	-4.217158
12	-1.321061	-3.004005	-5.401202	-4.553054	-4.264829
13	-1.307116	-2.947744	-5.340694	-4.552876	-4.267117
14	-1.294038	-2.860522	-5.262655	-4.551354	-4.230786
15	-1.290370	-2.754202	-5.168111	-4.543466	-4.160720
16	-1.299585	-2.639601	-5.057469	-4.524807	-4.060844
17	-1.320772	-2.526369	-4.932201	-4.494596	-3.936578
18	-1.350094	-2.422904	-4.796549	-4.455786	-3.796155
19	-1.383280	-2.335900	-4.656479	-4.413535	-3.649631
20	-1.416869	-2.269932	-4.519863	-4.371220	-3.507299
21	-1.448665	-2.227844	-4.397179	-4.335187	-3.378408
22	-1.478491	-2.210585	-4.294216	-4.308217	-3.270423
23	-1.507692	-2.216471	-4.214659	-4.290329	-3.188123
24	-1.538064	-2.241762	-4.156627	-4.280274	-3.132627
25	-1.571663	-2.281845	-4.115340	-4.275624	-3.101139
26	-1.610112	-2.331645	-4.085550	-4.274024	-3.087726
27	-1.653859	-2.386138	-4.062030	-4.273811	-3.084708
28	-1.701326	-2.441003	-4.039897	-4.273778	-3.085020
29	-1.748009	-2.492111	-4.015354	-4.272759	-3.083265
30	-1.787958	-2.535343	-3.985405	-4.268961	-3.074647
31	-1.817295	-2.567393	-3.946959	-4.259183	-3.054899
32	-1.835414	-2.585897	-3.896931	-4.239818	-3.021372
33	-1.843670	-2.589336	-3.833543	-4.209031	-2.973237
34	-1.843757	-2.577779	-3.756192	-4.169456	-2.910751
35	-1.836956	-2.553410	-3.664706	-4.121092	-2.835298
36	-1.824919	-2.520355	-3.559653	-4.064728	-2.750081
37	-1.810859	-2.483485	-3.443113	-4.002169	-2.659645
38	-1.797871	-2.447508	-3.318867	-3.935427	-2.568414
39	-1.786788	-2.416502	-3.191861	-3.866340	-2.479794
40	-1.777623	-2.393001	-3.066725	-3.793977	-2.395476
41	-1.771285	-2.377163	-2.946515	-3.715056	-2.315089
42	-1.769058	-2.367084	-2.833707	-3.626094	-2.236589
43	-1.770919	-2.359951	-2.728902	-3.524266	-2.156472
44	-1.774802	-2.352956	-2.628808	-3.407055	-2.070057
45	-1.777528	-2.343899	-2.532651	-3.272537	-1.973409
46	-1.775741	-2.331582	-2.437815	-3.121378	-1.865358
47	-1.767703	-2.316498	-2.342726	-2.959527	-1.747537
48	-1.756605	-2.302183	-2.245272	-2.797619	-1.624666
49	-1.750759	-2.295452	-2.144621	-2.646014	-1.505350
50	-1.758644	-2.303921	-2.044985	-2.511434	-1.400848
51	-1.785542	-2.332126	-1.956067	-2.397432	-1.321530
52	-1.834065	-2.379113	-1.889407	-2.304859	-1.272472
53	-1.903791	-2.439340	-1.854669	-2.231570	-1.253163
