	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S03\WW\S03_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S03\WW\S03_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S03\WW\S03_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S03\WW\S03_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S03\WW\S03_WW-A-0_G_01.c3d
	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	X	X	X	X
1	150.830185	150.849854	152.482574	150.903854	151.745453
2	150.919662	150.852997	152.541367	150.963303	151.742584
3	151.009445	150.904068	152.575089	151.038147	151.760239
4	151.101669	150.996292	152.600174	151.123108	151.804611
5	151.192734	151.114334	152.626190	151.206772	151.870148
6	151.275253	151.241165	152.655136	151.275406	151.944092
7	151.340958	151.361069	152.683487	151.316956	152.012894
8	151.382996	151.460861	152.704651	151.324036	152.065247
9	151.397324	151.530533	152.711197	151.295639	152.092865
10	151.383041	151.563980	152.696808	151.236664	152.091034
11	151.342804	151.559647	152.657700	151.155914	152.059296
12	151.282593	151.520889	152.593719	151.062317	152.001968
13	151.209015	151.454132	152.508728	150.961823	151.926758
14	151.127319	151.365509	152.407669	150.856735	151.840973
15	151.040222	151.259964	152.295364	150.747681	151.748749
16	150.948380	151.142670	152.174866	150.635269	151.650681
17	150.850937	151.020157	152.048706	150.520599	151.545502
18	150.746658	150.897156	151.919418	150.404694	151.431396
19	150.635437	150.774094	151.788879	150.288727	151.307297
20	150.518097	150.649033	151.658447	150.173874	151.174103
21	150.396622	150.521362	151.528610	150.061035	151.034546
22	150.273682	150.392975	151.399246	149.950150	150.893478
23	150.151566	150.266998	151.269257	149.839920	150.757126
24	150.032104	150.145798	151.136765	149.728455	150.630920
25	149.915588	150.029526	150.999237	149.614822	150.517426
26	149.801254	149.916168	150.854614	149.498566	150.416199
27	149.688156	149.801926	150.702362	149.380096	150.324585
28	149.575638	149.682190	150.544098	149.259338	150.237503
29	149.463501	149.552200	150.383804	149.136139	150.150101
30	149.351227	149.408508	150.227097	149.010406	150.058731
31	149.236801	149.249542	150.078979	148.882584	149.962189
32	149.116608	149.075424	149.942413	148.753006	149.860291
33	148.987045	148.887787	149.818253	148.621796	149.751923
34	148.845154	148.688660	149.705826	148.488785	149.634964
35	148.689194	148.480209	149.603363	148.352798	149.509369
36	148.519073	148.264404	149.508911	148.212662	149.376373
37	148.336273	148.042450	149.420746	148.068222	149.237671
38	148.142883	147.813873	149.337051	147.919952	149.095856
39	147.941223	147.576187	149.256012	147.768570	148.955566
40	147.733261	147.325485	149.175842	147.614380	148.821167
41	147.519669	147.057663	149.094528	147.458038	148.694916
42	147.300629	146.769836	149.010117	147.301041	148.577469
43	147.076813	146.462341	148.921814	147.145294	148.468750
44	146.849747	146.141220	148.830200	146.992981	148.369385
45	146.621994	145.822342	148.736038	146.846222	148.281250
46	146.396530	145.533829	148.639191	146.707489	148.207443
47	146.176865	145.316727	148.539001	146.579910	148.151794
48	145.966812	145.225754	148.435577	146.467758	148.118637
49	145.771500	145.328323	148.330170	146.377167	148.113083
50	145.598099	145.698929	148.225769	146.316483	148.140457
51	145.456635	146.406754	148.126343	146.295547	148.205353
52	145.361053	147.491257	148.037491	146.325027	148.311478
53	145.328384	148.924652	147.966385	146.414566	148.458267
54	145.377014	150.574081	147.920654	146.569244	148.634430
55	145.522247	152.162079	147.907181	146.781891	148.808960
56	145.769104	153.242920	147.930222	147.026291	148.926636
57	146.101913	153.330551	147.987381	147.259613	148.914597
58	146.478073	152.199417	148.063187	147.430191	148.707199
59	146.829803	150.026611	148.126266	147.482147	148.287491
60	147.065323	147.242538	148.134857	147.366806	147.705185
61	147.075653	144.353683	148.044022	147.061401	147.049194
62	146.773666	141.872604	147.814133	146.579407	146.407822
63	146.156418	140.217545	147.426407	145.966751	145.850861
64	145.323029	139.491440	146.900360	145.288025	145.422440
65	144.418106	139.452103	146.291290	144.611603	145.135696
66	143.563782	139.774536	145.663773	143.998581	144.972473
67	142.838318	140.223175	145.070663	143.494797	144.891357
68	142.283279	140.659637	144.550751	143.123459	144.844528
69	141.908264	141.017075	144.130295	142.881958	144.793747
70	141.693863	141.272156	143.818237	142.747513	144.719009
71	141.603088	141.427414	143.604401	142.688416	144.615234
72	141.595123	141.499115	143.467026	142.673462	144.484421
73	141.634644	141.509521	143.380173	142.679214	144.331696
74	141.695374	141.481400	143.321365	142.690018	144.162964
75	141.760147	141.435349	143.274628	142.695969	143.984116
76	141.818420	141.387573	143.229980	142.691177	143.801010
77	141.864365	141.349625	143.182236	142.673767	143.618469
78	141.895874	141.325699	143.129608	142.644775	143.440750
79	141.913422	141.313995	143.072266	142.607315	143.270844
80	141.918732	141.309479	143.012009	142.564331	143.110184
81	141.914093	141.308136	142.950745	142.518433	142.959229
82	141.901886	141.308533	142.890625	142.471161	142.818085
83	141.883942	141.310013	142.833221	142.423584	142.686981
84	141.861664	141.311615	142.779343	142.376266	142.566544
85	141.837051	141.312698	142.729416	142.329544	142.458221
86	141.812073	141.311523	142.683594	142.284317	142.362946
87	141.789047	141.306625	142.641891	142.242661	142.282089
88	141.771072	141.297424	142.604340	142.207260	142.217209
89	141.760391	141.284012	142.571198	142.180679	142.169632
90	141.759628	141.267944	142.543533	142.165222	142.140182
91	141.770630	141.252502	142.523132	142.162720	142.129791
92	141.794342	141.242798	142.512421	142.173920	142.139999
93	141.830795	141.245163	142.514206	142.199585	142.172775
94	141.879120	141.267441	142.531067	142.239441	142.229553
95	141.937820	141.317490	142.565231	142.294220	142.310333
96	142.005661	141.401291	142.618469	142.364426	142.414078
97	142.081909	141.520996	142.691559	142.450363	142.540161
98	142.166183	141.676102	142.784485	142.552734	142.688431
99	142.258926	141.864227	142.896774	142.671509	142.858063
100	142.361542	142.081924	143.027512	142.806717	143.046585
101	142.475250	142.325333	143.174942	142.958099	143.250565
