	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-R_G_02.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-0.630125	-0.785481	-2.607477	-0.731182	-0.894887
2	-1.222669	-1.882260	-3.828817	-1.598703	-1.858601
3	-1.960394	-3.056168	-5.054677	-2.540349	-2.886600
4	-2.792160	-4.234044	-6.208517	-3.498404	-3.914805
5	-3.657167	-5.349441	-7.228595	-4.424411	-4.886713
6	-4.497064	-6.346949	-8.074906	-5.280945	-5.758261
7	-5.266155	-7.186451	-8.729475	-6.040162	-6.500036
8	-5.938715	-7.846980	-9.192811	-6.682392	-7.097500
9	-6.507721	-8.325228	-9.478863	-7.196941	-7.548917
10	-6.976018	-8.630301	-9.610576	-7.582901	-7.861717
11	-7.347694	-8.778959	-9.616629	-7.846849	-8.048853
12	-7.626018	-8.794028	-9.529334	-8.000013	-8.126800
13	-7.814900	-8.703348	-9.382168	-8.057545	-8.114738
14	-7.919458	-8.536862	-9.206121	-8.037575	-8.033509
15	-7.945781	-8.322510	-9.025915	-7.958807	-7.903732
16	-7.901356	-8.083606	-8.857800	-7.837972	-7.743452
17	-7.796028	-7.838372	-8.709696	-7.688416	-7.566466
18	-7.642198	-7.600165	-8.583245	-7.520789	-7.382294
19	-7.454337	-7.377387	-8.476912	-7.344927	-7.197228
20	-7.247264	-7.173870	-8.388530	-7.170559	-7.015750
21	-7.034019	-6.990951	-8.316450	-7.006561	-6.841586
22	-6.825011	-6.830015	-8.259398	-6.860204	-6.678541
23	-6.628349	-6.692716	-8.215752	-6.736784	-6.530777
24	-6.450247	-6.579997	-8.182689	-6.639407	-6.402215
25	-6.295746	-6.492157	-8.156675	-6.568810	-6.295589
26	-6.169255	-6.428763	-8.134571	-6.523266	-6.212193
27	-6.074483	-6.388363	-8.113956	-6.499404	-6.152434
28	-6.014042	-6.368732	-8.092665	-6.494072	-6.116405
29	-5.989382	-6.367511	-8.068392	-6.505137	-6.103572
30	-6.000525	-6.383071	-8.038674	-6.530333	-6.112025
31	-6.045602	-6.413618	-8.001256	-6.566529	-6.138385
32	-6.120834	-6.456257	-7.954824	-6.609797	-6.178529
33	-6.220854	-6.507220	-7.899491	-6.656491	-6.228357
34	-6.339366	-6.563432	-7.836768	-6.703341	-6.283726
35	-6.469692	-6.623220	-7.769495	-6.748139	-6.340485
36	-6.605051	-6.686290	-7.701432	-6.789311	-6.394902
37	-6.739160	-6.753683	-7.636239	-6.824694	-6.444878
38	-6.867250	-6.826941	-7.576241	-6.851845	-6.489995
39	-6.985482	-6.905588	-7.521601	-6.868907	-6.530612
40	-7.089373	-6.984201	-7.470390	-6.874500	-6.567573
41	-7.174210	-7.053908	-7.418591	-6.867226	-6.601535
42	-7.236079	-7.107261	-7.360137	-6.845315	-6.631769
43	-7.270900	-7.139954	-7.288128	-6.806586	-6.656225
44	-7.273563	-7.149764	-7.196680	-6.748998	-6.672463
45	-7.240390	-7.136037	-7.082002	-6.671907	-6.678214
46	-7.171796	-7.099392	-6.943480	-6.577434	-6.672239
47	-7.072982	-7.041353	-6.786014	-6.470648	-6.654811
48	-6.955187	-6.964732	-6.620597	-6.360470	-6.626781
49	-6.834457	-6.874917	-6.459654	-6.258918	-6.590385
50	-6.725711	-6.780772	-6.312973	-6.177564	-6.552281
51	-6.637422	-6.692492	-6.188981	-6.125341	-6.522817
52	-6.571481	-6.618214	-6.093097	-6.107180	-6.511537
