	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-nR_G_02.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	0.439238	1.897283	1.718935	1.078843	1.875534
2	-0.531588	1.096611	0.437722	-0.035322	1.461033
3	-1.531273	0.202237	-0.861516	-1.150016	0.958520
4	-2.491326	-0.719459	-2.099686	-2.206420	0.380713
5	-3.356804	-1.609511	-3.210474	-3.159663	-0.249301
6	-4.090434	-2.421030	-4.146940	-3.980491	-0.899265
7	-4.674081	-3.124038	-4.885174	-4.655262	-1.533241
8	-5.106945	-3.705134	-5.421211	-5.182353	-2.118765
9	-5.399846	-4.161473	-5.765364	-5.566882	-2.632106
10	-5.569809	-4.496446	-5.938293	-5.817572	-3.059317
11	-5.636336	-4.716730	-5.968289	-5.946095	-3.394458
12	-5.619202	-4.829905	-5.888864	-5.967494	-3.636750
13	-5.536869	-4.844740	-5.735517	-5.900732	-3.788416
14	-5.405285	-4.773133	-5.541459	-5.768143	-3.854316
15	-5.237795	-4.631258	-5.333913	-5.593142	-3.842748
16	-5.046207	-4.438619	-5.131762	-5.397047	-3.765945
17	-4.841601	-4.216119	-4.945501	-5.196247	-3.638815
18	-4.634237	-3.983616	-4.779637	-5.001418	-3.476823
19	-4.433200	-3.757482	-4.636018	-4.818925	-3.294402
20	-4.246333	-3.549313	-4.515879	-4.652671	-3.104473
21	-4.080124	-3.366767	-4.420467	-4.505323	-2.918495
22	-3.939627	-3.215243	-4.350787	-4.379174	-2.746163
23	-3.828037	-3.098500	-4.307292	-4.276552	-2.595263
24	-3.746523	-3.018369	-4.289128	-4.198921	-2.471553
25	-3.694560	-2.974581	-4.293224	-4.145746	-2.378749
26	-3.670238	-2.965125	-4.314350	-4.114487	-2.318751
27	-3.670128	-2.986567	-4.346188	-4.101401	-2.291853
28	-3.689489	-3.034178	-4.381918	-4.102128	-2.296426
29	-3.722323	-3.101848	-4.413989	-4.111821	-2.328483
30	-3.761196	-3.181493	-4.434680	-4.125244	-2.381421
31	-3.797583	-3.263468	-4.438083	-4.137261	-2.446618
32	-3.823247	-3.338732	-4.421505	-4.143780	-2.515354
33	-3.831913	-3.400615	-4.385059	-4.142459	-2.580904
34	-3.820910	-3.445770	-4.331299	-4.132144	-2.638879
35	-3.792213	-3.474263	-4.264657	-4.112041	-2.686610
36	-3.752210	-3.489023	-4.189739	-4.082416	-2.722544
37	-3.708938	-3.494662	-4.110090	-4.045032	-2.745663
38	-3.668084	-3.496542	-4.028483	-4.002259	-2.755397
39	-3.631828	-3.499557	-3.947295	-3.956627	-2.751887
40	-3.599954	-3.506501	-3.867884	-3.910608	-2.735919
41	-3.570582	-3.517342	-3.789281	-3.865748	-2.708951
42	-3.541489	-3.530073	-3.707930	-3.821726	-2.673519
43	-3.512461	-3.541677	-3.619578	-3.776249	-2.632794
44	-3.481190	-3.550148	-3.520921	-3.726256	-2.589052
45	-3.447581	-3.555380	-3.411356	-3.669253	-2.543164
46	-3.412735	-3.559490	-3.288147	-3.605085	-2.494453
47	-3.380574	-3.566359	-3.154896	-3.532143	-2.442911
48	-3.355596	-3.578552	-3.020730	-3.452904	-2.394234
49	-3.341338	-3.598853	-2.896171	-3.373190	-2.353710
50	-3.340166	-3.630054	-2.787636	-3.298938	-2.327190
51	-3.352782	-3.671327	-2.696920	-3.233348	-2.321466
52	-3.377415	-3.716287	-2.621330	-3.178014	-2.340952
53	-3.410426	-3.757820	-2.553771	-3.133856	-2.380800
