	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	Y	Y	Y	Y	Y	X	X	X	X	X
1	-1.502591	-1.027250	-1.117538	-1.176447	-1.764116	154.40074	153.43684	153.81676	154.48175	154.29852
2	-2.032641	-1.796822	-1.853734	-1.843832	-2.406373	154.58090	153.61400	153.93605	154.78441	154.48131
3	-2.464434	-2.452357	-2.496498	-2.426656	-2.963460	154.67723	153.75195	153.98305	154.98056	154.57301
4	-2.781783	-2.968343	-3.009758	-2.887086	-3.406853	154.70193	153.85849	153.97588	155.07510	154.58490
5	-2.979992	-3.323196	-3.365008	-3.201687	-3.716501	154.66563	153.93684	153.92816	155.08234	154.53087
6	-3.065327	-3.515124	-3.552674	-3.365124	-3.889745	154.57848	153.98607	153.84639	155.01906	154.42401
7	-3.054318	-3.551740	-3.582493	-3.390455	-3.939308	154.45322	154.00421	153.73233	154.90205	154.27618
8	-2.971014	-3.456044	-3.481038	-3.304137	-3.888817	154.30444	153.99083	153.58858	154.74602	154.09914
9	-2.842175	-3.261781	-3.285702	-3.138267	-3.767182	154.14415	153.94905	153.42433	154.56116	153.90442
10	-2.693035	-3.008312	-3.036984	-2.923614	-3.603104	153.98001	153.88547	153.25490	154.35420	153.70267
11	-2.545018	-2.734812	-2.770828	-2.685230	-3.420833	153.81674	153.80748	153.09435	154.13159	153.50220
12	-2.414174	-2.473394	-2.513576	-2.440760	-3.237407	153.65793	153.71774	152.94865	153.90009	153.30766
13	-2.310149	-2.245104	-2.280699	-2.201546	-3.061958	153.50487	153.61357	152.81609	153.66507	153.11880
14	-2.236293	-2.060156	-2.079143	-1.975593	-2.897326	153.35625	153.49103	152.69043	153.43240	152.93100
15	-2.191756	-1.920122	-1.910419	-1.769830	-2.742360	153.21089	153.34863	152.56505	153.20969	152.73837
16	-2.174614	-1.821190	-1.771448	-1.591399	-2.594753	153.06998	153.18738	152.43657	153.00475	152.53795
17	-2.182987	-1.757590	-1.655879	-1.448333	-2.454043	152.93721	153.01007	152.30518	152.82234	152.33174
18	-2.214484	-1.723608	-1.557621	-1.347749	-2.323050	152.81697	152.82155	152.17169	152.66295	152.12704
19	-2.266767	-1.714090	-1.472871	-1.292211	-2.207190	152.70988	152.62981	152.03627	152.52458	151.93431
20	-2.337708	-1.724001	-1.399921	-1.275356	-2.111978	152.61069	152.44417	151.89864	152.40434	151.76228
