	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-A-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-A-R_G_01.c3d
	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	X	X	X	X
1	159.556305	159.281967	159.438583	159.519165	159.338394
2	159.487488	159.032486	159.180054	159.263779	159.035324
3	159.485886	158.897934	158.985916	159.100937	158.840714
4	159.538727	158.881165	158.886108	159.052200	158.770020
5	159.631470	158.958908	158.886490	159.102844	158.808060
6	159.750961	159.091476	158.965240	159.211136	158.915878
7	159.883392	159.236710	159.082825	159.329025	159.046722
8	160.013397	159.363007	159.198547	159.420593	159.161301
9	160.124100	159.453094	159.287064	159.466309	159.235336
10	160.199127	159.500336	159.343933	159.459061	159.260254
11	160.226425	159.505127	159.379288	159.398941	159.239410
12	160.201279	159.475113	159.408340	159.293045	159.184464
13	160.128632	159.423752	159.443741	159.156860	159.111023
14	160.023575	159.367645	159.489319	159.014389	159.036911
15	159.908051	159.323425	159.538956	158.892090	158.981979
16	159.802963	159.301758	159.584152	158.810074	158.963272
17	159.722504	159.303848	159.619019	158.772736	158.987793
18	159.672226	159.324738	159.642487	158.770203	159.048935
19	159.652298	159.360184	159.657852	158.788605	159.133652
20	159.662933	159.409943	159.669922	158.818115	159.231033
21	159.705765	159.478714	159.682327	158.855072	159.335632
22	159.778473	159.573090	159.697205	158.898865	159.445724
23	159.871887	159.695602	159.715729	158.946960	159.563126
24	159.971603	159.838303	159.737747	158.993256	159.689362
25	160.062332	159.983780	159.763275	159.029831	159.818420
26	160.133453	160.112335	159.791412	159.049881	159.935333
27	160.181473	160.208237	159.819199	159.048569	160.024887
28	160.210907	160.262070	159.843155	159.024551	160.078323
29	160.228165	160.275299	159.861465	158.980713	160.094086
30	160.236588	160.260742	159.875641	158.924377	160.078766
31	160.238464	160.234451	159.887833	158.864304	160.047836
32	160.236893	160.205841	159.898926	158.807587	160.019272
33	160.233109	160.177338	159.907379	158.754807	160.004578
34	160.227509	160.149307	159.910721	158.700531	160.006943
35	160.222305	160.120468	159.909241	158.638763	160.025421
36	160.221161	160.090012	159.907837	158.567612	160.055710
37	160.225861	160.058945	159.911469	158.489441	160.093201
38	160.233246	160.030334	159.922714	158.410355	160.135666
39	160.236969	160.005997	159.941666	158.339401	160.183807
40	160.233398	159.984940	159.965118	158.283875	160.238342
41	160.222717	159.965302	159.988617	158.247574	160.298065
42	160.205643	159.947021	160.009521	158.231949	160.359070
43	160.181168	159.930435	160.027344	158.237305	160.415848
44	160.146576	159.915741	160.042999	158.262604	160.463593
45	160.099655	159.903458	160.057358	158.304672	160.498154
46	160.041183	159.892593	160.071655	158.355408	160.519348
47	159.973480	159.881790	160.087677	158.401352	160.531586
48	159.899124	159.870575	160.106201	158.429596	160.539124
49	159.820557	159.857574	160.124664	158.431305	160.538406
50	159.737457	159.838913	160.133514	158.401047	160.519562
51	159.642410	159.806396	160.114517	158.334686	160.468811
52	159.517838	159.742950	160.044205	158.224625	160.371597
53	159.340790	159.624176	159.904968	158.066208	160.218307
54	159.097610	159.434113	159.699432	157.869110	160.012695
55	158.792969	159.178467	159.448456	157.651413	159.776398
56	158.449173	158.878525	159.178986	157.427460	159.539948
57	158.098511	158.563553	158.917999	157.208374	159.333054
58	157.772461	158.268265	158.692001	157.005539	159.181229
59	157.491547	158.020126	158.515259	156.827713	159.098419
60	157.257553	157.829880	158.388077	156.678665	159.080948
61	157.058380	157.697510	158.304565	156.555893	159.110809
62	156.881287	157.611862	158.251556	156.447052	159.163269
63	156.717346	157.551895	158.210846	156.331192	159.214706
64	156.556870	157.494614	158.165604	156.188568	159.247986
65	156.391159	157.416656	158.101746	156.007294	159.251129
66	156.215149	157.299667	158.007187	155.784042	159.218063
67	156.028473	157.135147	157.874466	155.522720	159.148956
68	155.834290	156.923126	157.702026	155.230392	159.048157
69	155.636948	156.668884	157.493088	154.916336	158.922119
70	155.440643	156.380844	157.253906	154.590958	158.776031
71	155.246841	156.068207	156.990433	154.264465	158.613495
72	155.053802	155.740265	156.707275	153.946243	158.433762
73	154.859360	155.405548	156.407562	153.643784	158.235504
74	154.662170	155.072281	156.094009	153.360840	158.016922
75	154.462845	154.747971	155.770035	153.097534	157.776428
76	154.262665	154.439026	155.440033	152.851761	157.512985
77	154.062668	154.149063	155.108231	152.619568	157.227310
78	153.862534	153.877808	154.778625	152.398041	156.920410
79	153.662338	153.620804	154.456955	152.186890	156.594421
80	153.461563	153.371643	154.149460	151.987457	156.252838
81	153.261627	153.127045	153.863403	151.802063	155.899658
82	153.066452	152.890991	153.604111	151.630753	155.539047
83	152.882690	152.670502	153.375366	151.472672	155.176819
84	152.716446	152.472244	153.177734	151.325317	154.822357
85	152.570557	152.298737	153.008560	151.185547	154.487320
86	152.443787	152.148300	152.863922	151.050232	154.182846
87	152.331573	152.016373	152.739349	150.916733	153.917511
88	152.228470	151.897476	152.632004	150.782959	153.695801
89	152.130966	151.787994	152.540970	150.650421	153.517014
90	152.040833	151.687637	152.467300	150.523331	153.373901
91	151.965118	151.598495	152.414612	150.407349	153.258270
92	151.911392	151.525711	152.388351	150.308136	153.164566
93	151.886276	151.477875	152.393204	150.232193	153.091553
94	151.894958	151.464874	152.433044	150.188980	153.041275
95	151.941559	151.494263	152.511124	150.191452	153.017700
96	152.029861	151.572739	152.632233	150.253616	153.029205
97	152.162888	151.707764	152.803558	150.384293	153.087982
98	152.345078	151.906113	153.033020	150.588364	153.208740
99	152.580597	152.174393	153.326477	150.871613	153.402664
100	152.873001	152.514435	153.688217	151.239960	153.673355
101	153.223419	152.922760	154.117752	151.693466	154.016525
