	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WW\S05_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WW\S05_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WW\S05_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WW\S05_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WW\S05_WW-L-0_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-6.411722	-7.277843	-6.436270	-6.672706	-6.269278
2	-6.878597	-7.751945	-6.927442	-7.090998	-6.725285
3	-7.144263	-8.044255	-7.225333	-7.330240	-7.017408
4	-7.247628	-8.200041	-7.374714	-7.431889	-7.180554
5	-7.233599	-8.266799	-7.421391	-7.439050	-7.252281
6	-7.144466	-8.284880	-7.403272	-7.388042	-7.265638
7	-7.016192	-8.281888	-7.347740	-7.305430	-7.246875
8	-6.876610	-8.270588	-7.272566	-7.208593	-7.214510
9	-6.744102	-8.252076	-7.188340	-7.107649	-7.178599
10	-6.627390	-8.211205	-7.101535	-7.008282	-7.142198
11	-6.527137	-8.125260	-7.016783	-6.913938	-7.105383
12	-6.439213	-7.984759	-6.936749	-6.826099	-7.067875
13	-6.356811	-7.793157	-6.860563	-6.743611	-7.029622
14	-6.278468	-7.572922	-6.784383	-6.663442	-6.989423
15	-6.191133	-7.368301	-6.704982	-6.582334	-6.944470
16	-6.096793	-7.203007	-6.622995	-6.498917	-6.891168
17	-5.998150	-7.094286	-6.542093	-6.414874	-6.826018
18	-5.903423	-7.037458	-6.466326	-6.333412	-6.746516
19	-5.820755	-7.014751	-6.398362	-6.256626	-6.652446
20	-5.756330	-7.008215	-6.339326	-6.185119	-6.551186
21	-5.710104	-7.014972	-6.289968	-6.119189	-6.451804
22	-5.675924	-7.027148	-6.251171	-6.059814	-6.378254
23	-5.646383	-7.044674	-6.221129	-6.007644	-6.354217
24	-5.613394	-7.065026	-6.194330	-5.962515	-6.389175
25	-5.575464	-7.085560	-6.164464	-5.923752	-6.467956
26	-5.532558	-7.105314	-6.126443	-5.889305	-6.562117
27	-5.484758	-7.124175	-6.077338	-5.855670	-6.641659
28	-5.432043	-7.141349	-6.017200	-5.819915	-6.691771
29	-5.374131	-7.155365	-5.948567	-5.781202	-6.697183
30	-5.311416	-7.164929	-5.875058	-5.740158	-6.655303
31	-5.245046	-7.169559	-5.800120	-5.697592	-6.571220
32	-5.176601	-7.169716	-5.726756	-5.654154	-6.457513
33	-5.107017	-7.167252	-5.656746	-5.610607	-6.333380
34	-5.036993	-7.164969	-5.590479	-5.568041	-6.220601
35	-4.967424	-7.165800	-5.527767	-5.527368	-6.136188
36	-4.899607	-7.171943	-5.468790	-5.488898	-6.087272
37	-4.835924	-7.185008	-5.414237	-5.452397	-6.071167
38	-4.780361	-7.205568	-5.365922	-5.418078	-6.080748
39	-4.737027	-7.233346	-5.326113	-5.386894	-6.109134
40	-4.706671	-7.267960	-5.296330	-5.360640	-6.150152
41	-4.686545	-7.308533	-5.276782	-5.341043	-6.199289
42	-4.675055	-7.352117	-5.265392	-5.326974	-6.252747
43	-4.674055	-7.392809	-5.257134	-5.313313	-6.303463
44	-4.685345	-7.422018	-5.245109	-5.292417	-6.338560
45	-4.705720	-7.429847	-5.225040	-5.257977	-6.344488
46	-4.725626	-7.411809	-5.200830	-5.209891	-6.316925
47	-4.731203	-7.376095	-5.181596	-5.156918	-6.260228
48	-4.710460	-7.337398	-5.172888	-5.110953	-6.179476
49	-4.661105	-7.304646	-5.176539	-5.080087	-6.081669
50	-4.592446	-7.278719	-5.195148	-5.070171	-5.980463
51	-4.521595	-7.259003	-5.229061	-5.086253	-5.897150
52	-4.463443	-7.247693	-5.271730	-5.129090	-5.851318
53	-4.420580	-7.245312	-5.311464	-5.190624	-5.845142
