	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-L-nR_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-2.362119	-0.646293	-0.875973	-1.395666	-1.969917
2	-3.881502	-2.347178	-2.461609	-2.987253	-3.549987
3	-5.149537	-3.900774	-3.892131	-4.415138	-4.942791
4	-6.104412	-5.184089	-5.071205	-5.580904	-6.058002
5	-6.740745	-6.134868	-5.949661	-6.440110	-6.857471
6	-7.100442	-6.757338	-6.531710	-7.005234	-7.357786
7	-7.251731	-7.106001	-6.863153	-7.329670	-7.613879
8	-7.265307	-7.257477	-7.007795	-7.482300	-7.694489
9	-7.196973	-7.285975	-7.025964	-7.526492	-7.663102
10	-7.083385	-7.248127	-6.964519	-7.509399	-7.569129
11	-6.945134	-7.177902	-6.856627	-7.460094	-7.446568
12	-6.791246	-7.089859	-6.724334	-7.391967	-7.315713
13	-6.625020	-6.985933	-6.580544	-7.307252	-7.185899
14	-6.448794	-6.862610	-6.430925	-7.202139	-7.058528
15	-6.264736	-6.716125	-6.276709	-7.071532	-6.930158
16	-6.074264	-6.545734	-6.117372	-6.913217	-6.795393
17	-5.878584	-6.355178	-5.952907	-6.730030	-6.649955
18	-5.680880	-6.151237	-5.785867	-6.529887	-6.493327
19	-5.487143	-5.942649	-5.621237	-6.323844	-6.329711
20	-5.304668	-5.739399	-5.465139	-6.122978	-6.166916
21	-5.141236	-5.552413	-5.323790	-5.936230	-6.014120
22	-5.004107	-5.392141	-5.202323	-5.770373	-5.879992
23	-4.898028	-5.264923	-5.104124	-5.630277	-5.770849
24	-4.823805	-5.171892	-5.030701	-5.518680	-5.688561
25	-4.778335	-5.111585	-4.981925	-5.436233	-5.629934
26	-4.755253	-5.081480	-4.956809	-5.381175	-5.588109
27	-4.746312	-5.077235	-4.952613	-5.348797	-5.554684
28	-4.742949	-5.091403	-4.963781	-5.332216	-5.521586
29	-4.736704	-5.113979	-4.983222	-5.324008	-5.482262
30	-4.720453	-5.134746	-5.003822	-5.317553	-5.432504
31	-4.690073	-5.145551	-5.018962	-5.307722	-5.370778
32	-4.645026	-5.141282	-5.023552	-5.291311	-5.298139
33	-4.588044	-5.120739	-5.015424	-5.267227	-5.217278
34	-4.523434	-5.086843	-4.996073	-5.235818	-5.131066
35	-4.455998	-5.045551	-4.969715	-5.198471	-5.042157
36	-4.391186	-5.003329	-4.941192	-5.157763	-4.953211
37	-4.333500	-4.965451	-4.914363	-5.116614	-4.866669
38	-4.285448	-4.935765	-4.891697	-5.076656	-4.784192
39	-4.247012	-4.916625	-4.874486	-5.037604	-4.706220
40	-4.214716	-4.907865	-4.862690	-4.997957	-4.631174
41	-4.182229	-4.905001	-4.854107	-4.955747	-4.555563
42	-4.141168	-4.898504	-4.843039	-4.908729	-4.475806
43	-4.083646	-4.877299	-4.820433	-4.854015	-4.388418
44	-4.005402	-4.832326	-4.776848	-4.786792	-4.288788
45	-3.906086	-4.756921	-4.705285	-4.699854	-4.171319
46	-3.788803	-4.649895	-4.603740	-4.589629	-4.032004
47	-3.662914	-4.518808	-4.479418	-4.464162	-3.872159
48	-3.545492	-4.376317	-4.347607	-4.340625	-3.700298
49	-3.454642	-4.237130	-4.223634	-4.236142	-3.531276
50	-3.402572	-4.119262	-4.119987	-4.163269	-3.384279
51	-3.393515	-4.041009	-4.047409	-4.127953	-3.277210
52	-3.422514	-4.013665	-4.011204	-4.124497	-3.217753
