	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-A-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-A-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-A-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-A-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-A-nR_G_01.c3d
	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	X	X	X	X
1	157.618057	157.475266	156.938019	157.601456	157.452011
2	157.693924	157.446198	157.064270	157.350586	157.444443
3	157.789886	157.448685	157.215698	157.104065	157.536102
4	157.911057	157.494781	157.374634	156.921188	157.732468
5	158.060440	157.580933	157.536942	156.834656	158.002655
6	158.226395	157.685013	157.700195	156.835709	158.290176
7	158.381699	157.776093	157.852753	156.888016	158.536026
8	158.495758	157.827972	157.974915	156.949677	158.695007
9	158.546967	157.823517	158.048828	156.987808	158.741333
10	158.526291	157.753357	158.064423	156.983459	158.668976
11	158.435989	157.617905	158.016083	156.930679	158.495117
12	158.288742	157.432053	157.903046	156.837936	158.264435
13	158.110748	157.228149	157.737213	156.730225	158.042969
14	157.940674	157.048462	157.548889	156.641418	157.888657
15	157.814362	156.924728	157.377640	156.597321	157.822083
16	157.747513	156.863159	157.249725	156.600922	157.824921
17	157.734848	156.846024	157.169525	156.635071	157.862137
18	157.759399	156.847275	157.127762	156.676041	157.903275
19	157.802750	156.849182	157.110474	156.705933	157.931107
20	157.848907	156.844971	157.105469	156.715668	157.938339
21	157.884674	156.832382	157.103333	156.700836	157.924118
22	157.901428	156.811218	157.094925	156.660965	157.890213
23	157.897400	156.782227	157.070618	156.599731	157.838867
24	157.878113	156.745743	157.020203	156.522675	157.773697
25	157.852722	156.699524	156.935913	156.434372	157.697617
26	157.825623	156.638321	156.816223	156.337677	157.612717
27	157.792938	156.556885	156.664749	156.235107	157.519943
28	157.747711	156.454117	156.489563	156.130081	157.421860
29	157.686844	156.335266	156.302841	156.025238	157.324387
30	157.612930	156.209244	156.120667	155.924271	157.233536
31	157.533295	156.084122	155.956955	155.831375	157.150803
32	157.456207	155.964905	155.818359	155.749664	157.073792
33	157.388153	155.854614	155.704025	155.679108	157.000473
34	157.330688	155.755600	155.609055	155.616257	156.932480
35	157.281067	155.672379	155.526993	155.557388	156.872482
36	157.233444	155.610199	155.451569	155.499329	156.820770
37	157.180618	155.571121	155.377426	155.440323	156.773132
38	157.116638	155.551315	155.300201	155.380981	156.726242
39	157.037109	155.538788	155.216995	155.322891	156.682037
40	156.940964	155.518539	155.125854	155.268295	156.642410
41	156.830994	155.479095	155.027344	155.219650	156.604187
42	156.712402	155.415421	154.924194	155.177292	156.560669
43	156.591080	155.327347	154.819748	155.138199	156.503662
44	156.472534	155.215027	154.717941	155.099792	156.426392
45	156.361343	155.078232	154.621811	155.062668	156.325836
46	156.260956	154.915421	154.534409	155.030273	156.203934
47	156.173920	154.725006	154.457352	155.005905	156.067230
48	156.101852	154.507294	154.390503	154.989243	155.922165
49	156.043472	154.268387	154.332306	154.972244	155.768829
50	155.990509	154.023712	154.278625	154.935257	155.596909
51	155.923096	153.790649	154.221420	154.850418	155.387177
52	155.814117	153.579956	154.145309	154.692917	155.120895
53	155.649261	153.391159	154.022659	154.458206	154.793915
54	155.437027	153.208374	153.829834	154.167740	154.423676
55	155.192902	153.005707	153.568344	153.853210	154.045593
56	154.926697	152.764465	153.265228	153.539474	153.703995
57	154.648346	152.484436	152.958252	153.247452	153.431198
58	154.370956	152.183487	152.681534	153.000763	153.219269
59	154.108856	151.884094	152.449661	152.814682	153.031403
60	153.868576	151.605988	152.254272	152.684616	152.844269
61	153.648727	151.364944	152.082199	152.595001	152.659531
62	153.442596	151.163712	151.929031	152.530777	152.485245
63	153.243393	150.993546	151.794617	152.478348	152.317612
64	153.043503	150.840622	151.675385	152.422363	152.142792
65	152.833893	150.687607	151.560791	152.346359	151.948990
66	152.607056	150.518265	151.436768	152.234451	151.732666
67	152.364075	150.325287	151.294083	152.076370	151.496323
68	152.111862	150.110519	151.131760	151.869705	151.247452
69	151.858795	149.883026	150.953812	151.620346	150.992905
70	151.612305	149.652374	150.767578	151.340149	150.734955
71	151.375305	149.425797	150.579559	151.041992	150.472275
72	151.148224	149.209625	150.397018	150.737854	150.206238
73	150.929749	149.010422	150.226349	150.440170	149.944855
74	150.720169	148.835754	150.067398	150.160873	149.697495
75	150.521088	148.689041	149.912064	149.908066	149.469299
76	150.336304	148.564438	149.748917	149.682053	149.258881
77	150.165665	148.447220	149.572601	149.472443	149.059097
78	150.002899	148.323242	149.385178	149.263580	148.863113
79	149.837479	148.186188	149.190598	149.046555	148.668564
80	149.663834	148.036697	148.994125	148.819046	148.474548
81	149.482880	147.877487	148.800705	148.581146	148.278961
82	149.296967	147.710526	148.611099	148.332108	148.079803
83	149.107697	147.535980	148.424408	148.071304	147.875610
84	148.915588	147.351700	148.245804	147.799911	147.669540
85	148.718369	147.159195	148.087402	147.525772	147.473221
86	148.513947	146.968124	147.958008	147.264542	147.296204
87	148.306168	146.795731	147.856079	147.035278	147.134674
88	148.109100	146.651871	147.773865	146.846222	146.975998
89	147.936829	146.531174	147.704895	146.689789	146.811630
90	147.790314	146.420471	147.647644	146.554703	146.642975
91	147.661118	146.314865	147.603363	146.438141	146.478058
92	147.542831	146.222534	147.577515	146.345947	146.328110
93	147.440918	146.158249	147.576279	146.285614	146.205658
94	147.369797	146.136444	147.603256	146.267227	146.124771
95	147.348953	146.171570	147.661758	146.302673	146.096115
96	147.398743	146.276169	147.760559	146.403015	146.125839
97	147.533264	146.457642	147.918549	146.576263	146.219269
98	147.755783	146.716309	148.160690	146.827698	146.389343
99	148.057144	147.049026	148.501816	147.157562	146.652756
100	148.417847	147.450562	148.932983	147.561554	147.012680
101	148.816757	147.913727	149.426590	148.034790	147.454514
