	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S14\WW\S14_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S14\WW\S14_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S14\WW\S14_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S14\WW\S14_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S14\WW\S14_WW-A-0_G_01.c3d
	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	X	X	X	X
1	152.894135	152.282684	152.598679	151.846573	152.309402
2	153.118454	152.586655	152.789368	151.931015	152.508392
3	153.274506	152.803833	152.926697	151.960861	152.634308
4	153.368668	152.939697	153.009018	151.956985	152.693451
5	153.406647	152.999985	153.037231	151.935974	152.691238
6	153.388489	152.987686	153.011551	151.903229	152.629364
7	153.310928	152.907150	152.933441	151.857666	152.509216
8	153.173477	152.770340	152.809799	151.796722	152.337570
9	152.983841	152.597336	152.654083	151.716278	152.129593
10	152.761230	152.412384	152.484634	151.612305	151.908279
11	152.533020	152.237976	152.319519	151.487015	151.700882
12	152.323242	152.086838	152.168716	151.353424	151.530991
13	152.144775	151.957886	152.031067	151.231186	151.410568
14	152.000092	151.843811	151.899765	151.136307	151.338196
15	151.884415	151.740829	151.771179	151.073654	151.302704
16	151.789322	151.651138	151.648422	151.037781	151.287704
17	151.707687	151.577164	151.537521	151.018051	151.279648
18	151.636597	151.517029	151.443756	151.002304	151.274002
19	151.574799	151.467041	151.370560	150.976791	151.273483
20	151.518997	151.423447	151.318207	150.933884	151.279968
21	151.463043	151.380875	151.283798	150.880814	151.289658
22	151.399445	151.331802	151.262115	150.831711	151.293365
23	151.321686	151.269073	151.246658	150.792221	151.281464
24	151.225937	151.188614	151.228668	150.756866	151.250763
25	151.111099	151.089661	151.193909	150.720062	151.207397
26	150.977448	150.974426	151.126068	150.678925	151.157669
27	150.828033	150.848022	151.020081	150.630035	151.099442
28	150.668839	150.716202	150.887802	150.568085	151.025787
29	150.506363	150.584076	150.748169	150.487793	150.930603
30	150.345779	150.454941	150.614594	150.388916	150.809464
31	150.191666	150.329987	150.493866	150.277740	150.660767
32	150.049057	150.208878	150.390961	150.161407	150.486313
33	149.922211	150.090652	150.306458	150.043335	150.292389
34	149.811722	149.974899	150.232040	149.922394	150.089844
35	149.715271	149.861633	150.156387	149.794327	149.890869
36	149.630264	149.749878	150.071335	149.656021	149.703934
37	149.555099	149.637131	149.972122	149.509949	149.531281
38	149.488770	149.522202	149.858322	149.364227	149.372101
39	149.430359	149.410980	149.734116	149.226440	149.227310
40	149.378906	149.312180	149.607239	149.098267	149.096542
41	149.332626	149.229370	149.489120	148.977982	148.978745
42	149.289551	149.159470	149.389526	148.864166	148.876083
43	149.249573	149.098450	149.310257	148.757584	148.793427
44	149.215958	149.050003	149.247726	148.663574	148.736465
45	149.194855	149.027771	149.199966	148.593811	148.712326
46	149.196075	149.053726	149.168274	148.566635	148.730972
47	149.230972	149.151993	149.157028	148.605606	148.804825
48	149.309753	149.332962	149.174698	148.737061	148.944901
49	149.438370	149.575867	149.231995	148.981125	149.153061
50	149.612091	149.818909	149.335403	149.340286	149.410721
51	149.801620	149.967636	149.478271	149.784561	149.668289
52	149.945740	149.935806	149.631088	150.234299	149.847000
53	149.971985	149.689011	149.735733	150.558502	149.849548
54	149.811142	149.256821	149.713959	150.609650	149.592346
55	149.409027	148.712692	149.489853	150.302032	149.084030
56	148.788803	148.138031	149.043350	149.665375	148.457901
57	148.076843	147.598251	148.445877	148.814590	147.882034
58	147.432480	147.143570	147.805496	147.889908	147.455307
59	146.957382	146.807831	147.199203	147.025650	147.197189
60	146.664642	146.589935	146.670685	146.328644	147.070007
61	146.511215	146.455704	146.245926	145.863190	147.007324
62	146.437637	146.363602	145.929550	145.640640	146.949020
63	146.397598	146.282043	145.703964	145.623779	146.859589
64	146.372086	146.193497	145.542999	145.754547	146.732040
65	146.356430	146.091751	145.424118	145.963013	146.577499
66	146.344666	145.976532	145.333466	146.170517	146.406738
67	146.326431	145.847366	145.260895	146.319046	146.224533
68	146.293350	145.704498	145.194366	146.385834	146.036407
69	146.244431	145.552811	145.124252	146.369675	145.849854
70	146.179962	145.399506	145.048111	146.280472	145.669418
71	146.095779	145.246109	144.967865	146.134766	145.496033
72	145.985718	145.090118	144.885178	145.948700	145.330551
73	145.846313	144.931915	144.799835	145.736038	145.177567
74	145.677673	144.775497	144.709579	145.510757	145.042236
75	145.480881	144.623627	144.609634	145.286423	144.925385
76	145.261597	144.475830	144.495438	145.072632	144.822830
77	145.032410	144.328537	144.366852	144.870743	144.726730
78	144.807648	144.179810	144.230637	144.675873	144.627411
79	144.598175	144.032303	144.097366	144.485321	144.518280
80	144.412338	143.891205	143.977432	144.300980	144.399155
81	144.254517	143.761505	143.877838	144.127182	144.276093
82	144.123291	143.646530	143.799866	143.965408	144.159592
83	144.015137	143.550598	143.738617	143.815323	144.060120
84	143.928177	143.478134	143.686203	143.678711	143.982361
85	143.862564	143.431870	143.639557	143.557983	143.926056
86	143.818237	143.413605	143.603592	143.456619	143.892044
87	143.796356	143.424118	143.586960	143.381134	143.881729
88	143.799164	143.463699	143.596588	143.340240	143.895935
89	143.828903	143.530533	143.635284	143.339813	143.935669
90	143.885284	143.620285	143.703400	143.383209	144.000153
91	143.966553	143.728073	143.799042	143.470535	144.087128
92	144.070419	143.850693	143.917999	143.598892	144.191910
93	144.193909	143.986710	144.054443	143.762054	144.308258
94	144.333237	144.135864	144.201645	143.949478	144.429642
95	144.484283	144.296570	144.353287	144.146606	144.549316
96	144.643005	144.462509	144.503448	144.340210	144.660904
97	144.804794	144.623322	144.646729	144.521271	144.760162
98	144.964249	144.768921	144.777725	144.685577	144.845779
99	145.116806	144.893555	144.893951	144.832489	144.919800
100	145.260391	144.998245	144.997482	144.962708	144.987518
101	145.394897	145.089417	145.091888	145.082184	145.057083
