	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S10\WOW\S10_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S10\WOW\S10_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S10\WOW\S10_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S10\WOW\S10_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S10\WOW\S10_WOW-L-R_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	3.147354	4.131475	4.196339	4.238614	2.696171
2	1.727291	2.684692	2.615611	2.536621	1.553852
3	0.509462	1.469294	1.268360	1.006520	0.596676
4	-0.431072	0.544830	0.221372	-0.245705	-0.147146
5	-1.075741	-0.085264	-0.519765	-1.170622	-0.681836
6	-1.453569	-0.461859	-0.994075	-1.777481	-1.033186
7	-1.620777	-0.650645	-1.260005	-2.117766	-1.237732
8	-1.642698	-0.725255	-1.377085	-2.262181	-1.333373
9	-1.582752	-0.752531	-1.397850	-2.282416	-1.353830
10	-1.494464	-0.781787	-1.364712	-2.237965	-1.328019
11	-1.415499	-0.839292	-1.307700	-2.170229	-1.281512
12	-1.365398	-0.929089	-1.244127	-2.103634	-1.234817
13	-1.348883	-1.039833	-1.181835	-2.049501	-1.200266
14	-1.361809	-1.153809	-1.123812	-2.011631	-1.182557
15	-1.395723	-1.255207	-1.072028	-1.991412	-1.182388
16	-1.440644	-1.334664	-1.029895	-1.989344	-1.199146
17	-1.487179	-1.390361	-1.001861	-2.004477	-1.231406
18	-1.528171	-1.426275	-0.991765	-2.035098	-1.276753
19	-1.559461	-1.448515	-1.001371	-2.078607	-1.331776
20	-1.579826	-1.462396	-1.029649	-2.130232	-1.392568
21	-1.590527	-1.470964	-1.073100	-2.183115	-1.454917
22	-1.594004	-1.474531	-1.126626	-2.230333	-1.514252
23	-1.592568	-1.471583	-1.184335	-2.266211	-1.566048
24	-1.588097	-1.460025	-1.240086	-2.286810	-1.606633
25	-1.582192	-1.437977	-1.287930	-2.290680	-1.632711
26	-1.576423	-1.406075	-1.323170	-2.279392	-1.641554
27	-1.572692	-1.369983	-1.344602	-2.257355	-1.633378
28	-1.572532	-1.338629	-1.355420	-2.231184	-1.611991
29	-1.575682	-1.320266	-1.361030	-2.208250	-1.582580
30	-1.580994	-1.319330	-1.366486	-2.194312	-1.549527
31	-1.588207	-1.334731	-1.376258	-2.190758	-1.515331
32	-1.596800	-1.360577	-1.394421	-2.195676	-1.480983
33	-1.604229	-1.388973	-1.424155	-2.207099	-1.446905
34	-1.605945	-1.413147	-1.468106	-2.222547	-1.412945
35	-1.597088	-1.429361	-1.528009	-2.237170	-1.377368
36	-1.574581	-1.437139	-1.602204	-2.244022	-1.337515
37	-1.538396	-1.438563	-1.684155	-2.235074	-1.292291
38	-1.490017	-1.436976	-1.763860	-2.202707	-1.243232
39	-1.429660	-1.435236	-1.831273	-2.142646	-1.193504
40	-1.356245	-1.434445	-1.879404	-2.055104	-1.145445
41	-1.269900	-1.433652	-1.905610	-1.942720	-1.098654
42	-1.173005	-1.430799	-1.910922	-1.809379	-1.049706
43	-1.068068	-1.424689	-1.897348	-1.660105	-0.993758
44	-0.955062	-1.417250	-1.866412	-1.500037	-0.927895
45	-0.830909	-1.414127	-1.822383	-1.333341	-0.854163
46	-0.691588	-1.422381	-1.775509	-1.163676	-0.779031
47	-0.535932	-1.447540	-1.739554	-0.996469	-0.709757
48	-0.368291	-1.492566	-1.726951	-0.839492	-0.652900
49	-0.198642	-1.557341	-1.746379	-0.699895	-0.615103
50	-0.039303	-1.635365	-1.800497	-0.582265	-0.602691
51	0.099836	-1.714104	-1.882415	-0.489918	-0.620059
52	0.214827	-1.783324	-1.976907	-0.425272	-0.667087
53	0.309890	-1.838556	-2.068955	-0.386550	-0.736549
