	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S10\WW\S10_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S10\WW\S10_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S10\WW\S10_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S10\WW\S10_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S10\WW\S10_WW-L-0_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-1.386502	-0.608405	-2.543389	-0.587230	-0.340137
2	-1.886369	-1.345503	-3.076490	-1.201020	-1.063777
3	-2.208649	-1.864462	-3.430506	-1.634024	-1.566420
4	-2.379704	-2.178712	-3.623124	-1.901529	-1.863099
5	-2.441822	-2.314428	-3.686202	-2.030995	-1.989069
6	-2.436765	-2.317996	-3.657061	-2.052703	-1.989738
7	-2.401545	-2.244496	-3.573444	-1.995867	-1.910943
8	-2.367073	-2.147631	-3.468331	-1.890301	-1.793790
9	-2.358285	-2.077563	-3.363996	-1.768137	-1.670504
10	-2.393066	-2.053898	-3.287477	-1.665207	-1.569634
11	-2.481109	-2.092298	-3.253785	-1.593871	-1.497645
12	-2.621186	-2.187409	-3.267855	-1.567790	-1.464681
13	-2.807977	-2.324164	-3.322386	-1.584104	-1.470662
14	-3.016964	-2.482483	-3.401597	-1.634746	-1.511195
15	-3.234601	-2.643837	-3.488064	-1.707188	-1.579642
16	-3.446440	-2.795960	-3.566309	-1.787299	-1.669254
17	-3.642838	-2.932994	-3.623808	-1.864105	-1.774824
18	-3.819800	-3.052674	-3.652756	-1.931522	-1.892191
19	-3.977269	-3.153873	-3.652258	-1.986500	-2.017492
20	-4.116563	-3.236185	-3.628970	-2.027682	-2.146399
21	-4.239363	-3.300761	-3.595367	-2.054563	-2.271528
22	-4.346916	-3.350158	-3.563999	-2.066333	-2.383884
23	-4.440269	-3.387903	-3.541078	-2.062395	-2.476043
24	-4.521273	-3.417386	-3.524297	-2.044072	-2.545429
25	-4.593173	-3.440948	-3.503991	-2.014996	-2.594859
26	-4.660320	-3.461501	-3.469831	-1.978871	-2.630330
27	-4.727206	-3.483964	-3.419220	-1.937771	-2.658982
28	-4.797704	-3.514074	-3.357361	-1.892760	-2.687960
29	-4.874704	-3.556041	-3.293972	-1.845623	-2.723884
30	-4.958568	-3.611018	-3.239185	-1.796574	-2.772603
31	-5.046236	-3.677413	-3.199080	-1.746120	-2.837058
32	-5.133147	-3.752201	-3.175367	-1.691924	-2.915479
33	-5.215087	-3.831078	-3.166118	-1.630372	-3.003512
34	-5.288371	-3.908829	-3.165787	-1.557775	-3.095816
35	-5.350516	-3.981006	-3.166957	-1.471243	-3.185946
36	-5.400960	-4.045755	-3.163409	-1.368661	-3.267164
37	-5.439881	-4.103475	-3.151754	-1.247653	-3.333108
38	-5.466013	-4.154562	-3.131596	-1.105522	-3.380489
39	-5.476807	-4.197383	-3.104793	-0.939739	-3.410649
40	-5.469958	-4.226628	-3.074658	-0.749738	-3.428158
41	-5.443608	-4.233281	-3.044939	-0.538185	-3.437657
42	-5.396048	-4.209306	-3.017839	-0.310805	-3.441277
43	-5.326451	-4.153474	-2.991565	-0.079375	-3.438912
44	-5.236079	-4.075147	-2.960359	0.136913	-3.428463
45	-5.131625	-3.993845	-2.917738	0.317867	-3.406780
46	-5.019254	-3.930489	-2.858473	0.448546	-3.371185
47	-4.917601	-3.898615	-2.783223	0.524687	-3.323499
48	-4.833575	-3.901939	-2.704768	0.559710	-3.267987
49	-4.775031	-3.934655	-2.649153	0.582736	-3.232162
50	-4.738735	-3.982625	-2.643817	0.624395	-3.231709
51	-4.716725	-4.026582	-2.703570	0.701052	-3.276885
52	-4.701305	-4.049565	-2.826934	0.812309	-3.360631
53	-4.680094	-4.044106	-2.998877	0.947628	-3.457250
