	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WW\S02_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WW\S02_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WW\S02_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WW\S02_WW-A-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WW\S02_WW-A-0_G_01.c3d
	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	X	X	X	X
1	152.557343	152.845062	152.450821	152.791763	153.080688
2	152.476028	152.683990	152.317871	152.651047	152.917862
3	152.455795	152.586975	152.256165	152.555191	152.774704
4	152.466202	152.540894	152.246674	152.491943	152.648560
5	152.480347	152.522171	152.265976	152.448486	152.536545
6	152.485596	152.509842	152.295288	152.415848	152.440765
7	152.481796	152.491943	152.324036	152.389755	152.364334
8	152.474045	152.463303	152.348495	152.368179	152.307007
9	152.468491	152.423950	152.368240	152.350128	152.263962
10	152.471909	152.378891	152.384567	152.336899	152.228821
11	152.489670	152.337830	152.398468	152.330627	152.196625
12	152.522003	152.310608	152.408081	152.330338	152.163239
13	152.563354	152.300598	152.411575	152.329926	152.122452
14	152.605637	152.304245	152.410217	152.320618	152.065826
15	152.640594	152.315384	152.404617	152.295517	151.987030
16	152.658417	152.326599	152.392456	152.249191	151.883865
17	152.648697	152.327667	152.369308	152.174316	151.757843
18	152.605042	152.306381	152.331085	152.064117	151.612579
19	152.528366	152.254684	152.275818	151.917923	151.452881
20	152.425415	152.173294	152.204178	151.743332	151.285477
21	152.301437	152.066895	152.118973	151.554184	151.118408
22	152.154343	151.941406	152.023621	151.364777	150.958267
23	151.982376	151.805588	151.918335	151.184753	150.808044
24	151.793106	151.668137	151.798645	151.015945	150.667633
25	151.603790	151.535599	151.663361	150.853836	150.536255
26	151.430435	151.411163	151.521011	150.695145	150.414337
27	151.279984	151.290787	151.384811	150.543686	150.298157
28	151.151566	151.164047	151.262802	150.405350	150.178757
29	151.040314	151.026215	151.156113	150.280823	150.049881
30	150.939392	150.883377	151.061295	150.165207	149.915573
31	150.839859	150.744156	150.972290	150.052094	149.786209
32	150.735794	150.613007	150.883484	149.937012	149.668198
33	150.629044	150.489090	150.791962	149.818207	149.561295
34	150.526230	150.368561	150.698318	149.695740	149.462875
35	150.431213	150.247345	150.606567	149.572189	149.369553
36	150.342026	150.123947	150.521423	149.453705	149.277802
37	150.253265	149.999557	150.443298	149.348068	149.184464
38	150.160721	149.876373	150.367981	149.258301	149.090103
39	150.063858	149.757477	150.291214	149.179489	148.999695
40	149.963516	149.643845	150.210373	149.102875	148.917511
41	149.860199	149.531830	150.123581	149.022827	148.842651
42	149.754440	149.415939	150.029526	148.938522	148.768829
43	149.648514	149.295456	149.928528	148.850235	148.689697
44	149.547455	149.176056	149.823334	148.758820	148.602966
45	149.460464	149.066772	149.719055	148.668976	148.513901
46	149.402756	148.981094	149.625244	148.592072	148.436691
47	149.396652	148.938354	149.560318	148.548935	148.396027
48	149.467041	148.961243	149.554245	148.572861	148.428650
49	149.633026	149.069778	149.646835	148.708527	148.581772
50	149.893616	149.267593	149.879395	149.000580	148.902649
51	150.200760	149.524399	150.280609	149.476562	149.430038
52	150.447708	149.771606	150.856110	150.144119	150.185593
53	150.519852	149.919846	151.582230	150.982605	151.136703
54	150.331833	149.881149	152.381241	151.903564	152.160355
55	149.810196	149.606537	153.117355	152.738480	153.051239
56	148.945007	149.122192	153.629669	153.274261	153.571426
57	147.880112	148.507355	153.749298	153.306625	153.509705
58	146.878281	147.873169	153.325012	152.698395	152.754089
59	146.200180	147.350189	152.342621	151.508621	151.441803
60	145.968491	147.025253	151.043884	150.075394	149.966782
61	146.091797	146.886047	149.781876	148.781494	148.685104
62	146.366882	146.863846	148.770462	147.805771	147.734787
63	146.633987	146.888489	148.055206	147.154434	147.105865
64	146.820206	146.913223	147.599213	146.762985	146.730530
65	146.916107	146.917053	147.336502	146.549164	146.530228
66	146.939545	146.896408	147.197739	146.440338	146.436127
67	146.911804	146.854172	147.124802	146.384369	146.397598
68	146.852158	146.794083	147.077499	146.349197	146.381149
69	146.775894	146.721207	147.031647	146.316544	146.364868
70	146.692230	146.640411	146.975159	146.278732	146.336212
71	146.606369	146.555374	146.904831	146.234039	146.290573
72	146.519684	146.468079	146.824646	146.184204	146.228165
73	146.431900	146.378860	146.741379	146.132935	146.151474
74	146.343231	146.287323	146.658249	146.082367	146.063507
75	146.254684	146.193329	146.574615	146.029800	145.967773
76	146.166092	146.098053	146.490234	145.973343	145.867493
77	146.076233	146.003204	146.406784	145.915039	145.765076
78	145.983521	145.910583	146.326599	145.857986	145.662582
79	145.887192	145.821686	146.250488	145.801727	145.560883
80	145.788071	145.737610	146.177490	145.743057	145.460648
81	145.689758	145.660019	146.106766	145.680008	145.365585
82	145.598022	145.591614	146.039825	145.615234	145.282913
83	145.520721	145.535919	145.980469	145.555267	145.218307
84	145.465881	145.497086	145.933411	145.506912	145.172211
85	145.440018	145.479828	145.902679	145.477005	145.142288
86	145.445206	145.488449	145.890823	145.468658	145.127716
87	145.479507	145.525696	145.898773	145.480942	145.129288
88	145.540619	145.591644	145.925949	145.512894	145.148468
89	145.626999	145.684677	145.970963	145.565704	145.188934
90	145.737671	145.801529	146.032074	145.641479	145.252502
91	145.870697	145.939255	146.109360	145.742599	145.338806
92	146.023300	146.096146	146.205276	145.871231	145.445877
93	146.193817	146.271988	146.324112	146.026062	145.572906
94	146.381683	146.465576	146.469833	146.204559	145.721466
95	146.586349	146.674164	146.641983	146.404663	145.894409
96	146.807831	146.896545	146.836533	146.626862	146.095612
97	147.046646	147.133148	147.050095	146.871140	146.327118
98	147.303299	147.386353	147.282211	147.135925	146.588684
99	147.579163	147.659348	147.536636	147.419052	146.880966
100	147.876877	147.955612	147.816528	147.719040	147.205566
101	148.198471	148.277786	148.123840	148.036621	147.564499
