	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-nR_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	3.659629	0.304467	2.023331	2.144447	2.925112
2	1.934368	-1.444586	0.392329	0.381524	1.152859
3	0.332024	-2.901322	-1.069262	-1.119528	-0.453141
4	-1.016527	-3.997303	-2.268728	-2.274474	-1.777933
5	-2.039087	-4.736648	-3.170047	-3.076555	-2.778382
6	-2.733248	-5.175147	-3.789834	-3.578252	-3.476931
7	-3.150246	-5.385340	-4.176653	-3.856186	-3.932764
8	-3.364068	-5.430182	-4.386781	-3.981790	-4.209063
9	-3.444213	-5.354383	-4.465787	-4.009339	-4.353944
10	-3.442541	-5.187082	-4.443914	-3.976515	-4.398145
11	-3.390131	-4.950666	-4.342160	-3.904701	-4.360319
12	-3.300332	-4.668623	-4.180248	-3.804155	-4.254620
13	-3.177802	-4.367707	-3.979659	-3.683185	-4.095186
14	-3.029538	-4.075924	-3.762973	-3.550431	-3.896598
15	-2.867300	-3.819350	-3.551290	-3.414378	-3.674922
16	-2.704702	-3.615754	-3.361220	-3.284856	-3.449665
17	-2.552796	-3.469664	-3.203435	-3.172120	-3.241062
18	-2.419338	-3.375634	-3.083545	-3.083896	-3.064860
19	-2.310682	-3.322159	-3.001420	-3.024108	-2.928727
20	-2.228417	-3.296258	-2.950819	-2.991611	-2.830840
21	-2.168823	-3.286994	-2.923783	-2.979323	-2.763414
22	-2.126359	-3.286514	-2.912902	-2.974994	-2.716852
23	-2.096300	-3.289980	-2.911343	-2.968146	-2.681198
24	-2.076063	-3.293874	-2.913556	-2.956111	-2.648870
25	-2.062230	-3.295051	-2.914661	-2.939623	-2.615920
26	-2.050101	-3.289954	-2.911449	-2.918785	-2.578926
27	-2.035056	-3.276052	-2.903690	-2.894442	-2.535099
28	-2.012549	-3.253673	-2.892382	-2.868195	-2.485598
29	-1.980987	-3.223326	-2.877703	-2.841128	-2.433993
30	-1.942935	-3.185717	-2.859740	-2.815066	-2.383926
31	-1.900556	-3.143559	-2.840339	-2.791805	-2.337550
32	-1.853235	-3.100093	-2.822323	-2.771161	-2.294515
33	-1.802244	-3.057845	-2.806113	-2.752392	-2.253063
34	-1.753656	-3.018476	-2.790052	-2.734669	-2.212015
35	-1.714466	-2.981789	-2.773116	-2.717276	-2.170664
36	-1.686915	-2.945444	-2.755826	-2.699059	-2.130250
37	-1.668368	-2.906767	-2.739029	-2.678343	-2.094122
38	-1.656264	-2.863631	-2.722676	-2.653448	-2.065825
39	-1.648977	-2.815063	-2.706615	-2.621946	-2.046859
40	-1.644541	-2.760849	-2.689851	-2.580775	-2.034844
41	-1.641132	-2.699366	-2.670797	-2.527882	-2.026149
42	-1.636005	-2.627608	-2.646849	-2.463163	-2.017739
43	-1.624754	-2.542772	-2.613663	-2.386985	-2.005710
44	-1.601839	-2.443427	-2.567725	-2.299185	-1.984653
45	-1.562818	-2.328975	-2.511582	-2.201909	-1.949706
46	-1.508015	-2.200925	-2.455738	-2.101655	-1.899513
47	-1.444390	-2.068551	-2.410754	-2.008736	-1.840462
48	-1.381719	-1.948089	-2.380825	-1.932245	-1.784779
49	-1.326075	-1.851709	-2.369333	-1.876076	-1.740478
50	-1.280736	-1.782727	-2.378607	-1.840163	-1.709568
51	-1.248825	-1.738957	-2.400425	-1.818736	-1.691187
52	-1.227301	-1.712708	-2.422527	-1.799995	-1.677450
53	-1.206884	-1.692036	-2.439841	-1.774469	-1.656390
