	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-R_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	2.236110	4.070940	2.854667	2.169312	3.341472
2	0.492664	2.304380	1.188922	0.528383	1.477866
3	-0.941727	0.690893	-0.297382	-0.867898	-0.102991
4	-2.007326	-0.649002	-1.493843	-1.947125	-1.307956
5	-2.726248	-1.662404	-2.354308	-2.705106	-2.126000
6	-3.175156	-2.364665	-2.897005	-3.186880	-2.614288
7	-3.441875	-2.813803	-3.182098	-3.454029	-2.862527
8	-3.594064	-3.077962	-3.281561	-3.563698	-2.957181
9	-3.671915	-3.214002	-3.257925	-3.563351	-2.962804
10	-3.696057	-3.261121	-3.157832	-3.488402	-2.920259
11	-3.676978	-3.242015	-3.013627	-3.361961	-2.851217
12	-3.620881	-3.168008	-2.846316	-3.199700	-2.764514
13	-3.534221	-3.048157	-2.670400	-3.016278	-2.664050
14	-3.426929	-2.896986	-2.497352	-2.827245	-2.555383
15	-3.311165	-2.733238	-2.335707	-2.647773	-2.446818
16	-3.197320	-2.573894	-2.191291	-2.491823	-2.345714
17	-3.092048	-2.431545	-2.067736	-2.368735	-2.256383
18	-2.999069	-2.312582	-1.966175	-2.280044	-2.181015
19	-2.920984	-2.216423	-1.884592	-2.219384	-2.119050
20	-2.859754	-2.137828	-1.817682	-2.176035	-2.066770
21	-2.814522	-2.070094	-1.758729	-2.141463	-2.018826
22	-2.781332	-2.007439	-1.702485	-2.113003	-1.970631
23	-2.755537	-1.947394	-1.645680	-2.092148	-1.919923
24	-2.733308	-1.890613	-1.586928	-2.080823	-1.866923
25	-2.711252	-1.836636	-1.526911	-2.078346	-1.813141
26	-2.686833	-1.782913	-1.465983	-2.080483	-1.759346
27	-2.658724	-1.726976	-1.403532	-2.079877	-1.705757
28	-2.626244	-1.667471	-1.339274	-2.070488	-1.652468
29	-2.589097	-1.603583	-1.274015	-2.051982	-1.598143
30	-2.547131	-1.534753	-1.209503	-2.026169	-1.540999
31	-2.499804	-1.461615	-1.147688	-1.993134	-1.480656
32	-2.446411	-1.385963	-1.089682	-1.952506	-1.418257
33	-2.386741	-1.310479	-1.034685	-1.905997	-1.355209
34	-2.321612	-1.237802	-0.980996	-1.856345	-1.292611
35	-2.253054	-1.168915	-0.927313	-1.806662	-1.231322
36	-2.183596	-1.103184	-0.872441	-1.760241	-1.171293
37	-2.115478	-1.038945	-0.814933	-1.717496	-1.111497
38	-2.050578	-0.974775	-0.754059	-1.677231	-1.050387
39	-1.990407	-0.909963	-0.691543	-1.638079	-0.986234
40	-1.934447	-0.843479	-0.631049	-1.596734	-0.918124
41	-1.880021	-0.773535	-0.575396	-1.548530	-0.846488
42	-1.823344	-0.697228	-0.524992	-1.491299	-0.772783
43	-1.759358	-0.610762	-0.478319	-1.425961	-0.698100
44	-1.683098	-0.512359	-0.432627	-1.351594	-0.622005
45	-1.593112	-0.405005	-0.384602	-1.266296	-0.545176
46	-1.494837	-0.297791	-0.331145	-1.174703	-0.473713
47	-1.397325	-0.203282	-0.273723	-1.086750	-0.416709
48	-1.307274	-0.129686	-0.220476	-1.007694	-0.379741
49	-1.231220	-0.081051	-0.179180	-0.938592	-0.363027
50	-1.174557	-0.058885	-0.151698	-0.879825	-0.359922
51	-1.134326	-0.056868	-0.136393	-0.826612	-0.356751
52	-1.102203	-0.060191	-0.125605	-0.771230	-0.343244
53	-1.072183	-0.054994	-0.106123	-0.708210	-0.319278
