	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S16\WOW\S16_WOW-A-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S16\WOW\S16_WOW-A-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S16\WOW\S16_WOW-A-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S16\WOW\S16_WOW-A-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S16\WOW\S16_WOW-A-nR_G_01.c3d
	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	X	X	X	X
1	160.493515	160.232590	160.430511	160.373123	160.162766
2	160.841583	160.538971	160.843018	160.631927	160.416672
3	161.162704	160.839401	161.219482	160.882019	160.651901
4	161.460175	161.144547	161.549835	161.130661	160.878220
5	161.743973	161.461487	161.837051	161.386139	161.110153
6	162.023651	161.789108	162.089264	161.651718	161.354279
7	162.301025	162.119217	162.317322	161.925659	161.605942
8	162.569397	162.439011	162.530930	162.201843	161.852615
9	162.818741	162.737030	162.734055	162.469589	162.081848
10	163.039322	163.004425	162.923309	162.716217	162.285889
11	163.223190	163.233063	163.088974	162.931381	162.461411
12	163.366226	163.417236	163.220688	163.109039	162.607040
13	163.468750	163.555969	163.314178	163.247299	162.722107
14	163.534286	163.653091	163.372253	163.346725	162.807755
15	163.567596	163.715546	163.402710	163.407944	162.868774
16	163.575378	163.750824	163.417511	163.431702	162.911026
17	163.567337	163.763672	163.429581	163.419327	162.936279
18	163.552780	163.754379	163.447311	163.372162	162.942856
19	163.535736	163.721298	163.470764	163.292023	162.930298
20	163.514145	163.664658	163.492004	163.182602	162.901550
21	163.483505	163.587372	163.500259	163.050400	162.862183
22	163.440979	163.496384	163.487000	162.906433	162.819382
23	163.388153	163.403152	163.449783	162.763382	162.779816
24	163.331238	163.319061	163.393845	162.630798	162.746506
25	163.277206	163.250549	163.329483	162.513840	162.715622
26	163.229599	163.199646	163.265213	162.413773	162.677017
27	163.188293	163.165543	163.204971	162.328308	162.621231
28	163.151382	163.146301	163.149063	162.252975	162.546616
29	163.116577	163.140335	163.095230	162.183365	162.460739
30	163.082657	163.147034	163.040405	162.117355	162.374207
31	163.050171	163.166458	162.982483	162.055191	162.292175
32	163.021820	163.197754	162.921967	161.998322	162.213440
33	163.000839	163.238220	162.862747	161.946350	162.133560
34	162.988770	163.282043	162.809357	161.895050	162.047073
35	162.983597	163.321762	162.762573	161.836990	161.950333
36	162.979553	163.352295	162.717300	161.764740	161.843811
37	162.970398	163.372757	162.665924	161.674194	161.732681
38	162.953796	163.384140	162.602753	161.566803	161.625244
39	162.931931	163.386261	162.525726	161.448456	161.529953
40	162.908340	163.377197	162.434875	161.324860	161.450897
41	162.884933	163.356613	162.332062	161.199066	161.385147
42	162.861603	163.328979	162.220245	161.071991	161.326920
43	162.836182	163.299881	162.101883	160.943466	161.273560
44	162.804565	163.271790	161.977676	160.814011	161.225006
45	162.763077	163.244339	161.849197	160.684662	161.182053
46	162.711777	163.216293	161.720947	160.556320	161.144745
47	162.652939	163.185440	161.599045	160.428452	161.111542
48	162.587357	163.149567	161.488403	160.297836	161.078506
49	162.512115	163.105576	161.391479	160.157608	161.041107
50	162.421280	163.047546	161.307587	159.993622	160.994705
51	162.304718	162.963150	161.231049	159.783859	160.927689
52	162.148102	162.836243	161.147705	159.510345	160.815186
53	161.940979	162.657730	161.035736	159.182602	160.637634
54	161.688156	162.432663	160.875732	158.835159	160.398087
55	161.412140	162.184464	160.666916	158.508820	160.123535
56	161.149933	161.945557	160.427124	158.236649	159.860703
57	160.932465	161.736786	160.183075	158.024719	159.648712
58	160.756805	161.553818	159.961105	157.852661	159.497147
59	160.594650	161.375763	159.773422	157.698303	159.388474
60	160.425186	161.186737	159.613586	157.552734	159.293274
61	160.247223	160.986298	159.471848	157.412308	159.188995
62	160.069061	160.781342	159.345184	157.265900	159.067429
63	159.897049	160.573166	159.225006	157.098404	158.923782
64	159.730576	160.355682	159.093140	156.903336	158.751038
65	159.565201	160.124084	158.933243	156.684113	158.545303
66	159.398911	159.879593	158.741623	156.449097	158.309250
67	159.233932	159.626907	158.525589	156.208557	158.050522
68	159.074142	159.372070	158.296021	155.971924	157.778732
69	158.922775	159.121368	158.064911	155.746048	157.503265
70	158.780182	158.880463	157.842758	155.535339	157.232086
71	158.643951	158.653641	157.637161	155.341644	156.971542
72	158.509644	158.442841	157.452866	155.164169	156.726578
73	158.372314	158.246887	157.290771	155.000687	156.499710
74	158.227768	158.061752	157.146805	154.848083	156.290527
75	158.073776	157.882843	157.013641	154.703552	156.096039
76	157.911057	157.707001	156.883820	154.565475	155.913010
77	157.742599	157.533386	156.752075	154.432098	155.739365
78	157.572891	157.362213	156.616852	154.301712	155.574554
79	157.406326	157.194611	156.478363	154.173050	155.418671
80	157.245193	157.030487	156.337967	154.044830	155.271393
81	157.090530	156.868851	156.197067	153.916718	155.132599
82	156.943039	156.708649	156.057816	153.789642	155.001831
83	156.804855	156.549774	155.923904	153.666687	154.879440
84	156.679230	156.393906	155.800140	153.551407	154.766373
85	156.570709	156.245087	155.691574	153.446838	154.664841
86	156.484680	156.109238	155.602676	153.355698	154.578720
87	156.426071	155.993591	155.537506	153.279816	154.513428
88	156.397766	155.905884	155.499039	153.221100	154.474091
89	156.399933	155.852921	155.489853	153.182434	154.464203
90	156.430756	155.838303	155.512161	153.167572	154.485367
91	156.486099	155.862961	155.567612	153.180801	154.537231
92	156.560410	155.924362	155.656570	153.225784	154.618256
93	156.647598	156.017426	155.777267	153.303101	154.726440
94	156.741653	156.134811	155.924377	153.410004	154.856735
95	156.836868	156.267639	156.089279	153.540588	155.001938
96	156.928452	156.408203	156.262024	153.687271	155.153091
97	157.014236	156.551575	156.433777	153.844559	155.301590
98	157.095413	156.696060	156.599182	154.009430	155.441452
99	157.173401	156.841537	156.757706	154.181366	155.572113
100	157.249344	156.987793	156.912994	154.360519	155.698013
101	157.324890	157.134506	157.071045	154.547562	155.826447
