	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S16\WW\S16_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S16\WW\S16_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S16\WW\S16_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S16\WW\S16_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S16\WW\S16_WW-L-0_G_01.c3d
54	-2.191902	-3.216804	-3.120188	-3.745150	-0.722081
55	-2.236278	-3.294430	-3.143185	-3.728805	-0.690351
56	-2.292377	-3.391825	-3.154821	-3.702377	-0.637707
57	-2.336622	-3.480533	-3.152565	-3.664029	-0.571810
58	-2.362446	-3.546635	-3.140397	-3.615451	-0.499872
59	-2.371475	-3.588668	-3.122190	-3.559049	-0.428280
60	-2.367221	-3.610607	-3.098474	-3.497354	-0.362451
61	-2.353330	-3.618214	-3.068141	-3.432148	-0.305650
62	-2.332704	-3.615917	-3.029907	-3.364087	-0.258047
63	-2.307564	-3.604761	-2.983266	-3.293380	-0.216202
64	-2.279796	-3.584292	-2.929126	-3.220622	-0.174609
65	-2.250589	-3.554182	-2.869167	-3.146391	-0.128481
66	-2.220030	-3.512649	-2.805053	-3.071037	-0.075282
67	-2.186969	-3.459876	-2.738180	-2.994033	-0.014076
68	-2.149868	-3.393958	-2.669190	-2.915916	0.055507
69	-2.107161	-3.315109	-2.597934	-2.833097	0.133290
70	-2.057634	-3.225506	-2.523447	-2.746017	0.218746
71	-2.000162	-3.128983	-2.444139	-2.653312	0.311470
72	-1.933562	-3.029596	-2.358352	-2.552709	0.410930
73	-1.856678	-2.929502	-2.264618	-2.443713	0.517218
74	-1.768590	-2.828178	-2.161572	-2.325549	0.629714
75	-1.668576	-2.723386	-2.047733	-2.198857	0.752735
76	-1.557107	-2.612251	-1.921885	-2.062316	0.886458
77	-1.435642	-2.491847	-1.784310	-1.919992	1.032513
78	-1.306023	-2.359566	-1.636787	-1.775804	1.191727
79	-1.170070	-2.214147	-1.483032	-1.627687	1.363832
80	-1.029397	-2.055719	-1.323132	-1.477578	1.547076
81	-0.885043	-1.885302	-1.160533	-1.326371	1.738696
82	-0.737528	-1.704138	-0.995598	-1.174068	1.935270
83	-0.584180	-1.513154	-0.827599	-1.019608	2.132769
84	-0.426444	-1.314452	-0.654924	-0.861397	2.327268
85	-0.264312	-1.107481	-0.476255	-0.697123	2.515675
86	-0.097942	-0.892940	-0.290998	-0.526321	2.697011
87	0.073050	-0.672662	-0.098994	-0.347454	2.872727
88	0.248990	-0.448133	0.099492	-0.159427	3.044642
89	0.429922	-0.220685	0.303640	0.038306	3.214312
90	0.615741	0.008816	0.512245	0.246540	3.381356
91	0.805816	0.239499	0.723687	0.464273	3.545825
92	0.999026	0.470917	0.936441	0.690744	3.707630
93	1.194624	0.702835	1.149060	0.924688	3.868077
94	1.392452	0.935205	1.360187	1.164171	4.029700
95	1.592883	1.167634	1.567703	1.405362	4.194505
96	1.796378	1.399163	1.768749	1.637064	4.362557
97	2.003035	1.628623	1.959745	1.864856	4.531169
98	2.212049	1.854945	2.136364	2.079610	4.694879
99	2.420835	2.078686	2.293502	2.279380	4.847033
100	2.624126	2.302542	2.425335	2.463153	4.981914
101	2.815226	2.529670	2.526047	2.630907	5.095538
