	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S12\WOW\S12_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S12\WOW\S12_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S12\WOW\S12_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S12\WOW\S12_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S12\WOW\S12_WOW-L-R_G_02.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-0.454043	0.722179	-0.320134	-0.996004	-0.024942
2	-1.583156	-0.405352	-1.461573	-2.277524	-1.126228
3	-2.622714	-1.498352	-2.518453	-3.444873	-2.138374
4	-3.504818	-2.466730	-3.421293	-4.424248	-2.983462
5	-4.192718	-3.249597	-4.132533	-5.175415	-3.622808
6	-4.676983	-3.822946	-4.646902	-5.693558	-4.056771
7	-4.971888	-4.199782	-4.985317	-6.003804	-4.310802
8	-5.111439	-4.416238	-5.184040	-6.147981	-4.423355
9	-5.140887	-4.515705	-5.284227	-6.172630	-4.439097
10	-5.104445	-4.537965	-5.321576	-6.121442	-4.399533
11	-5.035909	-4.513174	-5.322311	-6.030329	-4.332365
12	-4.957370	-4.462416	-5.304615	-5.926003	-4.250355
13	-4.882369	-4.400599	-5.276846	-5.823841	-4.158721
14	-4.815747	-4.336804	-5.236463	-5.725079	-4.060627
15	-4.753610	-4.271004	-5.176624	-5.621552	-3.959570
16	-4.688588	-4.196361	-5.093880	-5.505177	-3.859619
17	-4.615399	-4.108350	-4.989773	-5.373590	-3.764029
18	-4.533631	-4.009390	-4.871032	-5.231751	-3.675340
19	-4.448418	-3.907420	-4.749079	-5.091889	-3.596974
20	-4.368468	-3.813143	-4.635892	-4.970463	-3.534095
21	-4.302366	-3.736387	-4.539879	-4.881220	-3.492722
22	-4.256634	-3.684285	-4.466060	-4.830441	-3.477815
23	-4.235337	-3.661263	-4.417248	-4.817039	-3.492249
24	-4.240294	-3.667308	-4.393986	-4.834746	-3.535506
25	-4.269962	-3.697757	-4.393758	-4.874168	-3.602016
26	-4.317465	-3.746616	-4.410619	-4.926582	-3.683535
27	-4.373277	-3.809510	-4.436844	-4.985986	-3.771977
28	-4.429079	-3.881835	-4.465311	-5.047802	-3.860534
29	-4.478751	-3.956922	-4.490066	-5.107948	-3.943777
30	-4.519574	-4.027817	-4.506352	-5.162515	-4.017079
31	-4.552325	-4.088537	-4.512266	-5.207666	-4.077206
32	-4.578384	-4.135272	-4.509870	-5.240533	-4.123394
33	-4.597095	-4.167115	-4.502560	-5.260607	-4.157788
34	-4.606684	-4.184546	-4.491385	-5.269122	-4.184149
35	-4.606975	-4.189673	-4.477264	-5.268025	-4.205148
36	-4.600238	-4.188281	-4.462554	-5.259695	-4.223063
37	-4.590642	-4.188039	-4.448950	-5.247230	-4.241850
38	-4.582529	-4.194569	-4.437768	-5.235666	-4.266138
39	-4.579109	-4.209695	-4.429181	-5.231163	-4.299655
40	-4.581819	-4.233085	-4.421494	-5.237484	-4.344323
41	-4.589895	-4.262277	-4.412714	-5.253458	-4.399210
42	-4.600392	-4.291962	-4.399625	-5.273865	-4.459066
43	-4.608401	-4.315656	-4.377046	-5.291812	-4.514599
44	-4.607065	-4.324338	-4.340080	-5.298808	-4.552855
45	-4.586595	-4.303063	-4.284060	-5.283245	-4.559587
46	-4.536035	-4.238504	-4.205651	-5.233582	-4.525839
47	-4.451521	-4.132656	-4.109718	-5.147604	-4.454707
48	-4.342954	-4.005049	-4.011815	-5.039451	-4.364491
49	-4.231530	-3.884356	-3.934309	-4.937392	-4.284750
50	-4.143377	-3.801189	-3.899801	-4.875020	-4.247344
51	-4.102331	-3.780594	-3.923582	-4.880164	-4.276288
52	-4.123610	-3.833789	-4.009968	-4.964788	-4.381177
