	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S12\WW\S12_WW-A-0_G_02.c3d Copy	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S12\WW\S12_WW-A-0_G_02.c3d Copy	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S12\WW\S12_WW-A-0_G_02.c3d Copy	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S12\WW\S12_WW-A-0_G_02.c3d Copy	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S12\WW\S12_WW-A-0_G_02.c3d Copy
	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	X	X	X	X	X
1	159.499969	159.737747	159.475189	159.272888	159.929459
2	159.558441	159.816299	159.545013	159.291519	160.071960
3	159.634430	159.881393	159.617935	159.343582	160.151443
4	159.734467	159.948257	159.689133	159.424896	160.188507
5	159.840897	160.016785	159.744995	159.521942	160.202988
6	159.927872	160.074478	159.768631	159.615723	160.208633
7	159.973312	160.103973	159.747620	159.686600	160.210281
8	159.964523	160.087967	159.679352	159.719925	160.203827
9	159.902359	160.015961	159.571945	159.708893	160.181564
10	159.802002	159.889832	159.437103	159.655136	160.136154
11	159.683777	159.722061	159.280243	159.568512	160.063019
12	159.556732	159.527939	159.099792	159.461243	159.963516
13	159.416443	159.315659	158.894272	159.342117	159.841476
14	159.258530	159.083908	158.666916	159.214828	159.695038
15	159.085052	158.831909	158.423813	159.080215	159.517593
16	158.901413	158.565964	158.170792	158.939667	159.308426
17	158.712753	158.295624	157.912735	158.796143	159.076675
18	158.522995	158.030121	157.654846	158.652237	158.836853
19	158.335480	157.772675	157.402084	158.509415	158.601425
20	158.152588	157.519913	157.157715	158.368729	158.379105
21	157.975143	157.267807	156.923737	158.230637	158.175674
22	157.802261	157.019165	156.701447	158.095154	157.991302
23	157.632034	156.784851	156.491211	157.961807	157.821777
24	157.462952	156.572968	156.291702	157.830246	157.662399
25	157.294327	156.381653	156.099518	157.699677	157.508942
26	157.125381	156.204849	155.910828	157.568680	157.358612
27	156.955139	156.039337	155.723373	157.436630	157.209290
28	156.784546	155.885880	155.538330	157.304535	157.059906
29	156.617279	155.748230	155.359909	157.175003	156.910141
30	156.457581	155.628632	155.192734	157.051620	156.759521
31	156.309235	155.525162	155.039734	156.937088	156.607834
32	156.175095	155.435776	154.901962	156.833527	156.455124
33	156.057571	155.359863	154.780029	156.742798	156.301483
34	155.957108	155.297470	154.673416	156.665237	156.146439
35	155.872055	155.247147	154.579788	156.598969	155.990494
36	155.798248	155.206390	154.494919	156.541641	155.834549
37	155.729675	155.171860	154.414612	156.491302	155.678833
38	155.661026	155.138412	154.336121	156.444702	155.521362
39	155.587982	155.100143	154.257797	156.396042	155.359314
40	155.508072	155.051651	154.178711	156.338257	155.189728
41	155.419968	154.987366	154.098984	156.265167	155.010544
42	155.323380	154.901306	154.020477	156.171432	154.820724
43	155.217514	154.789062	153.945694	156.053680	154.622086
44	155.102890	154.652237	153.876495	155.912369	154.420197
45	154.987228	154.500412	153.811310	155.751755	154.225540
46	154.889267	154.353806	153.743881	155.578690	154.052246
47	154.837296	154.246140	153.661728	155.403091	153.913483
48	154.865555	154.225143	153.549667	155.240173	153.818008
49	155.007751	154.349808	153.390884	155.115295	153.774857
50	155.289612	154.681366	153.162430	155.063141	153.798462
51	155.711151	155.263885	152.829132	155.121338	153.903656
52	156.224426	156.092422	152.344727	155.325699	154.089508
53	156.722046	157.088608	151.666718	155.703171	154.318253
54	157.049026	158.082352	150.802658	156.256119	154.499603
55	157.058594	158.803040	149.868454	156.937927	154.504013
56	156.716049	158.967773	149.047607	157.631119	154.220566
57	156.109863	158.459259	148.473648	158.153168	153.636749
58	155.369812	157.397629	148.195404	158.320541	152.860596
59	154.608704	156.040161	148.203979	158.045486	152.062805
60	153.910080	154.653397	148.448929	157.370148	151.402054
61	153.336243	153.447601	148.851913	156.425461	150.972061
62	152.924576	152.543274	149.332413	155.369949	150.778519
63	152.676025	151.965393	149.822449	154.347488	150.756638
64	152.557236	151.668503	150.269241	153.469025	150.827820
65	152.516266	151.570740	150.638931	152.806900	150.937088
66	152.504120	151.586044	150.917313	152.385086	151.051544
67	152.489609	151.645798	151.104645	152.180588	151.149017
68	152.460007	151.706528	151.210464	152.139343	151.215271
69	152.412552	151.747818	151.250290	152.193176	151.248749
70	152.348297	151.761169	151.243347	152.277145	151.257172
71	152.268829	151.740982	151.208160	152.346222	151.249969
72	152.176651	151.688843	151.158646	152.379211	151.235260
73	152.074219	151.614639	151.105713	152.371994	151.218323
74	151.965042	151.527100	151.056976	152.330811	151.200577
75	151.852280	151.429810	151.017502	152.264420	151.182831
76	151.738876	151.324997	150.989594	152.180573	151.165695
77	151.627914	151.218018	150.972931	152.084915	151.148956
78	151.523865	151.115494	150.966751	151.979965	151.131714
79	151.431595	151.022797	150.970535	151.868469	151.112671
80	151.354126	150.943573	150.983215	151.756256	151.090073
81	151.291138	150.879318	151.001419	151.649612	151.064423
82	151.236481	150.829941	151.019974	151.552673	151.038589
83	151.179276	150.794464	151.035202	151.465408	151.017395
84	151.109467	150.771118	151.046127	151.385925	151.004517
85	151.022491	150.757187	151.054626	151.311737	151.002106
86	150.920151	150.749252	151.063187	151.240891	151.009613
87	150.810303	150.744431	151.075577	151.171295	151.027161
88	150.703964	150.742966	151.096832	151.102295	151.056198
89	150.611740	150.748596	151.131927	151.037064	151.098999
90	150.541138	150.766327	151.182922	150.983566	151.156357
91	150.496964	150.801468	151.249069	150.949493	151.227646
92	150.483337	150.858322	151.327332	150.938354	151.312759
93	150.503235	150.939316	151.413589	150.949860	151.412979
94	150.560242	151.045227	151.504715	150.982971	151.528320
95	150.658478	151.177689	151.601135	151.038086	151.656967
96	150.802521	151.340042	151.707901	151.115860	151.796219
97	150.996292	151.536041	151.833405	151.216766	151.943573
98	151.240616	151.770187	151.988983	151.343338	152.099350
99	151.533630	152.046417	152.185394	151.500839	152.267090
100	151.869797	152.365585	152.426743	151.693771	152.451492
101	152.240402	152.721237	152.708191	151.923538	152.655960
