	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\B\S01_B-0-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\B\S01_B-0-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\B\S01_B-0-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\B\S01_B-0-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\B\S01_B-0-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-A-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-A-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-A-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-A-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-A-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-A-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-A-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-A-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-A-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-L-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-P-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-P-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-P-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-P-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-P-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-P-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-P-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-P-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-P-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WOW\S01_WOW-P-R_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-A-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-A-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-A-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-A-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-A-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-L-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-L-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-L-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-L-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-L-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-N-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-P-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-P-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-P-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-P-0_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S01\WW\S01_WW-P-0_G_02.c3d
62	158.703094	161.319534	157.459656	160.094757	158.794266	137.783447	135.686569	135.200714	136.616501	134.674072	130.227341	130.260590	134.470154	131.066360	145.828506	146.302109	145.150589	144.817673	146.075043	144.309509	146.087372	143.853851	144.470856	143.820007	148.283310	145.314438	148.033371	148.230484	148.251373	136.641968	131.850586	130.707977	134.926071	135.406769	138.694733	135.876312	133.821487	133.686508	134.023117	149.652222	152.022095	148.041382	150.900848	150.096222	149.133606	151.086472	152.039444	151.933807	151.407425	152.757645	152.321365	152.091965	152.454315	152.790253	153.511292	154.757889	153.428955	153.990417	153.452744
63	159.253098	160.593979	156.891846	159.373596	158.294632	140.350815	138.205734	137.420715	139.579758	137.522064	132.033707	133.304413	137.017258	133.363083	147.225983	147.555161	146.756180	146.384109	147.432190	145.989807	147.557388	145.544647	146.130753	145.554199	149.771667	147.294495	149.667679	149.753845	149.835098	139.358383	133.981323	132.354340	137.400833	138.372528	141.474472	138.713058	135.402756	135.744507	135.947083	151.857361	153.434647	150.695557	152.315338	152.320740	150.716766	152.423874	153.408890	152.465210	153.068832	153.716721	153.933517	153.284576	153.628525	153.714828	154.670181	155.044189	154.515228	154.541718	153.974091
64	159.196167	159.630585	156.224579	158.532593	157.646637	142.442123	140.723129	139.830322	142.049133	140.325394	134.493484	136.661728	139.423309	136.288528	148.172806	148.278763	147.846039	147.730347	148.308029	147.399490	148.302582	147.016876	147.547012	147.470261	150.804810	149.087067	150.812653	150.894775	150.925323	142.291824	136.816681	134.645172	140.269104	141.608261	144.011841	141.507538	137.691956	138.406799	138.486847	152.969147	153.845825	152.521240	152.749634	153.386856	151.643951	152.996231	153.991089	152.439362	153.883179	153.944733	154.604904	153.677780	153.998795	153.973419	155.004852	154.860458	154.886108	154.493134	153.931747
65	158.708069	158.627991	155.437927	157.728348	157.018799	143.667831	142.494827	141.867462	143.486984	142.341217	137.271759	139.465179	141.097504	139.405380	148.612091	148.467438	148.328156	148.538681	148.631516	148.187943	148.412964	147.909561	148.346039	149.025909	151.203873	150.253784	151.234467	151.391846	151.309418	144.574326	139.979874	137.503860	142.873032	144.238968	145.654846	143.529373	140.541656	141.136307	141.269028	153.169754	153.603394	153.284729	152.535110	153.512543	151.946381	152.986603	154.002426	152.089722	154.024887	153.707901	154.578323	153.557190	153.840942	153.811234	154.824310	154.432175	154.774841	154.125198	153.559921
66	157.983490	157.597946	154.564484	156.942047	156.383026	144.081757	143.266693	143.135590	143.936356	143.294739	139.724960	141.091278	141.884186	141.932983	148.643951	148.261627	148.344849	148.799194	148.553223	148.393250	148.113297	148.223358	148.557907	149.802628	151.126556	150.717072	151.149780	151.394455	151.192917	145.730286	142.654617	140.517761	144.575027	145.636826	146.257324	144.514236	143.320068	143.170731	143.575073	152.843567	153.046066	153.270462	152.005096	153.145569	151.791077	152.632034	153.673019	151.602234	153.806686	153.220490	154.156693	153.164734	153.398193	153.405029	154.391739	153.890732	154.387360	153.608871	153.023560
67	157.175262	156.494461	153.659164	156.102005	155.654266	143.960876	143.321136	143.650665	143.739563	143.434647	141.375168	141.641312	141.991547	143.322830	148.343811	147.788742	148.039413	148.635788	148.206879	148.216095	147.583817	148.122375	148.407974	149.886063	150.758423	150.697739	150.852661	151.128342	150.857559	145.944183	144.212494	142.981644	145.246368	145.903229	146.136093	144.686340	145.254288	144.160110	144.884140	152.272125	152.408661	152.833878	151.401291	152.586212	151.352539	152.114334	153.187515	151.093094	153.425064	152.645340	153.568756	152.660187	152.839767	152.863602	153.858978	153.316803	153.848083	153.028549	152.426407
68	156.298706	155.342911	152.780548	155.211456	154.821259	143.557297	143.016373	143.635895	143.215073	143.112991	142.152924	141.546478	141.702682	143.646057	147.809753	147.178848	147.539581	148.187271	147.692169	147.824844	146.957764	147.752884	148.046707	149.620010	150.238907	150.387985	150.455154	150.722916	150.457336	145.648254	144.716263	144.393372	145.183136	145.548218	145.669403	144.427414	146.064667	144.302170	145.287170	151.658340	151.790588	152.238785	150.867416	151.996765	150.789932	151.548172	152.654999	150.630310	152.982285	152.096649	152.937683	152.131912	152.268433	152.262161	153.301758	152.775696	153.224731	152.434265	151.837250
69	155.304855	154.193054	151.964615	154.309006	153.925079	143.031769	142.572083	143.301727	142.588593	142.597275	142.273743	141.160172	141.261581	143.299484	147.152206	146.550339	146.961472	147.606705	147.101944	147.351059	146.331314	147.240723	147.565475	149.212769	149.679153	149.918686	149.966171	150.237747	150.043808	145.165009	144.582550	144.816757	144.745651	144.989182	145.094116	144.023697	146.031799	143.967407	145.138153	151.106781	151.171692	151.638046	150.461166	151.447052	150.224792	151.002762	152.130768	150.254654	152.527176	151.644531	152.324142	151.625122	151.736282	151.679703	152.771988	152.306747	152.568588	151.882904	151.307236
70	154.219604	153.090454	151.202103	153.436691	153.045624	142.463211	142.100159	142.805984	141.973511	142.058136	142.024445	140.713867	140.837784	142.658096	146.465591	145.998260	146.398346	147.024017	146.519318	146.853821	145.775986	146.685776	147.040863	148.724106	149.144547	149.365601	149.402649	149.701004	149.604507	144.641541	144.151291	144.643127	144.163361	144.429626	144.509277	143.611816	145.584763	143.448593	144.698624	150.643143	150.481567	151.104126	150.178543	150.954361	149.738068	150.516953	151.641281	149.971893	152.101883	151.291046	151.760834	151.160507	151.263382	151.184891	152.305908	151.916092	151.935547	151.419113	150.870468
71	153.119431	152.098801	150.459930	152.637360	152.282364	141.888000	141.653198	142.251038	141.413239	141.577271	141.603989	140.312027	140.462921	141.994461	145.824875	145.569809	145.902222	146.501419	146.011780	146.387360	145.316040	146.176605	146.537750	148.190201	148.649323	148.758865	148.829468	149.151978	149.159470	144.119141	143.637695	144.184174	143.524765	143.923874	143.949570	143.218521	145.042664	142.924118	144.143417	150.255615	149.697433	150.648483	149.975784	150.510635	149.350937	150.103943	151.187576	149.765442	151.726547	150.954529	151.254440	150.766068	150.853287	150.808075	151.916473	151.599915	151.375000	151.050537	150.537903
72	152.086273	151.280716	149.745255	151.964951	151.678604	141.336014	141.249176	141.698730	140.923340	141.175095	141.119492	139.951309	140.088959	141.457230	145.277344	145.266876	145.483078	146.043457	145.610123	146.004501	144.929352	145.815826	146.099380	147.666687	148.217072	148.161133	148.328430	148.639053	148.751114	143.619171	143.116318	143.607864	142.869019	143.461899	143.437256	142.831039	144.559402	142.458694	143.581787	149.912552	149.023819	150.260483	149.810196	150.096191	149.048645	149.748718	150.764877	149.617813	151.371567	150.445526	150.826096	150.479889	150.493301	150.525146	151.591904	151.361725	150.910599	150.760757	150.286514
73	151.148834	150.614166	149.091690	151.415497	151.172150	140.840073	140.896790	141.199173	140.508301	140.839111	140.644989	139.594650	139.715393	141.077988	144.841446	145.067841	145.124268	145.631165	145.309387	145.704025	144.604202	145.686203	145.745361	147.205399	147.880096	147.638824	147.941833	148.195007	148.408142	143.169495	142.595886	143.000687	142.234619	143.033905	142.983673	142.452576	144.142014	142.051086	143.066666	149.613983	149.101807	149.957062	149.638336	149.709900	148.804428	149.422653	150.404404	149.529419	150.981842	149.497574	150.554962	150.284912	150.159668	150.254517	151.279984	151.240799	150.556305	150.519531	150.088074
74	150.293579	150.022461	148.525955	150.902832	150.685272	140.449661	140.598999	140.794586	140.190247	140.542221	140.220551	139.244858	139.371872	140.815277	144.516235	144.950241	144.817932	145.252014	145.108856	145.457672	144.382050	145.772461	145.480621	146.837280	147.633804	147.231934	147.678360	147.836639	148.141037	142.787643	142.096970	142.409927	141.669159	142.647644	142.614441	142.109421	143.750168	141.686981	142.620804	149.421204	151.005646	149.790222	149.375717	149.392578	148.600784	149.131989	150.161331	149.519516	150.552689	147.953186	150.553070	150.120377	149.810791	149.887314	150.870407	151.296524	150.374130	150.283997	149.932938
75	149.520111	149.470261	148.109192	150.370758	150.167343	140.216003	140.352875	140.520493	139.991165	140.267410	139.853485	138.965012	139.082245	140.611206	144.286606	144.898254	144.576797	144.909256	145.046478	145.278702	144.372330	145.859146	145.293274	146.565399	147.449493	146.946426	147.534424	147.585129	147.946198	142.493149	141.638168	141.877808	141.245041	142.323380	142.403015	141.846649	143.390335	141.367310	142.252411	149.442581	155.582520	149.838791	148.840424	149.237656	148.472641	148.928558	150.126190	149.580750	150.196869	146.230301	150.956390	149.976639	149.444016	149.415344	150.210190	151.518829	150.516479	150.057251	149.836319
76	148.815216	148.988983	147.912247	149.831253	149.639297	140.195587	140.116302	140.410202	139.909485	140.035538	139.552963	138.815796	138.867676	140.423447	144.136826	144.918274	144.406616	144.622314	145.171021	145.242645	144.708237	145.383331	145.176773	146.363388	147.305298	146.736099	147.473755	147.478851	147.812622	142.300034	141.233215	141.441345	141.056595	142.068756	142.426865	141.720840	143.083679	141.102005	141.992828	149.782547	161.821136	150.148911	147.808685	149.349426	148.481995	148.855347	150.464874	149.624527	150.067001	145.732468	151.798981	149.908173	149.187744	149.083298	149.251968	151.727295	151.175949	149.918503	149.860947
77	148.198898	148.637543	147.867126	149.346146	149.222198	140.473846	139.854340	140.483353	139.961563	139.881821	139.338531	138.798828	138.813965	140.248474	144.056595	145.045898	144.280167	144.423706	145.466904	145.462097	145.403091	143.359055	145.181488	146.209335	147.223618	146.552109	147.454117	147.574066	147.702164	142.203888	140.897583	141.096756	141.218872	141.864151	142.663452	141.772018	142.850403	140.890350	141.906982	150.307190	165.269516	150.577011	146.271942	149.776550	148.621964	148.892929	151.239746	149.530258	150.272659	147.009811	152.828705	149.973282	149.209717	149.145035	148.407425	151.686707	152.334030	149.940338	150.063980
78	147.744949	148.372589	147.799301	148.932114	149.000504	140.962311	139.635300	140.712936	140.083649	139.834854	139.205154	138.911758	139.059891	140.128647	144.048325	145.254166	144.176544	144.327881	145.796021	146.023270	146.095612	138.653458	145.358917	146.099167	147.236740	146.353073	147.455872	147.881363	147.568848	142.216537	140.639557	140.802399	141.746246	141.695953	142.952209	142.032944	142.692886	140.733795	142.040375	150.563889	161.685516	150.674423	144.819931	150.342087	148.738419	148.980453	152.023590	149.448868	150.791580	148.666672	153.324310	150.106934	149.483078	149.511032	148.481247	151.413651	153.298737	150.071930	150.317841
79	147.500626	147.991470	147.621735	148.562836	148.779007	141.349091	139.558746	140.955276	140.050461	139.894684	139.139908	139.021988	139.530289	140.123184	144.139954	145.374680	144.148499	144.337036	145.859497	146.705841	146.133270	131.121689	145.647308	146.080505	147.304855	146.167831	147.461594	148.196106	147.427261	142.339798	140.487839	140.535202	142.238480	141.578766	143.079224	142.426575	142.586578	140.630249	142.390503	150.401947	155.504044	150.313965	144.465622	150.595291	148.652740	149.049515	151.905151	149.440842	151.070404	149.747116	152.697174	150.210434	149.765305	149.953445	149.214371	151.055267	152.967865	150.192596	150.356781
80	147.369888	147.441833	147.383621	148.233673	148.366867	141.336929	139.600174	140.914261	139.830933	139.994492	139.131378	138.923416	139.688889	140.226685	144.355759	145.365692	144.297318	144.435135	145.643158	146.938309	145.597275	124.673012	145.777359	146.227875	147.398285	146.137589	147.509216	148.161545	147.382370	142.401169	140.459274	140.330154	142.027588	141.523483	142.862213	142.566864	142.533478	140.589417	142.803360	150.115356	151.101181	149.897141	145.521851	150.264084	148.444153	149.088989	151.162018	149.481888	150.748001	150.223358	151.697784	150.266174	149.938217	150.379425	149.834717	150.759079	151.807617	150.242096	150.243286
81	147.184937	146.883301	147.190735	147.951859	147.887131	140.775742	139.632095	140.615021	139.582184	140.010818	139.171936	138.753540	139.261658	140.263123	144.612152	145.355469	144.587494	144.596375	145.483887	146.528107	145.161957	127.643829	145.729126	146.391953	147.452316	146.323151	147.600143	147.856812	147.471786	142.254562	140.526855	140.222061	141.278625	141.563156	142.478806	142.277328	142.471527	140.677200	142.880814	149.960297	149.188690	149.630020	147.274277	149.649963	148.324295	149.154831	150.549377	149.601807	150.323807	150.393295	151.059021	150.351028	150.074844	150.781525	150.172333	150.617950	150.706375	150.284744	150.182312
82	146.881210	146.484833	147.097610	147.779373	147.535599	140.181122	139.660538	140.347931	139.459717	139.903259	139.243546	138.655106	138.762695	140.080627	144.799667	145.430573	144.866699	144.765152	145.424393	145.992310	145.019745	136.182480	145.703369	146.452850	147.487732	146.540909	147.715424	147.599777	147.606796	142.024506	140.547668	140.201172	140.622742	141.660858	142.204391	141.926605	142.311676	140.807083	142.506439	149.993057	148.868469	149.535065	148.840332	149.210815	148.405319	149.279465	150.339905	149.807205	150.092224	150.518097	150.891403	150.525711	150.246887	151.156693	150.333298	150.613770	150.049118	150.376968	150.266235
83	146.579514	146.291687	147.107025	147.769867	147.393585	139.871445	139.734009	140.244492	139.475876	139.814590	139.295563	138.640900	138.516205	139.792175	144.934418	145.561981	145.096191	144.863403	145.476257	145.721771	145.064682	142.292664	145.769791	146.506973	147.619919	146.701767	147.843994	147.519775	147.699570	141.844879	140.517960	140.228516	140.302872	141.714523	142.107040	141.717682	142.183044	140.900665	142.090225	150.129150	149.145737	149.572830	149.836060	149.090332	148.606506	149.431335	150.488556	150.068375	150.090088	150.710770	151.043762	150.794159	150.472229	151.473175	150.449295	150.702545	149.822647	150.528946	150.472214
84	146.390671	146.244232	147.200302	147.911758	147.426666	139.837936	139.862549	140.261993	139.560837	139.845734	139.348587	138.671265	138.497253	139.544464	145.082977	145.729385	145.295212	144.911560	145.602539	145.701370	145.171432	145.036926	145.882782	146.598480	147.847122	146.807343	147.954071	147.587387	147.754288	141.768738	140.505539	140.306885	140.250336	141.712051	142.126373	141.662918	142.173340	140.986847	141.910660	150.290878	149.483368	149.707520	150.332977	149.202255	148.850922	149.571442	150.818344	150.336533	150.258469	150.925018	151.346329	151.119843	150.732986	151.693787	150.574966	150.825974	149.863876	150.730072	150.720291
85	146.351471	146.253723	147.346970	148.134796	147.545578	139.971298	140.030121	140.326370	139.636185	140.016525	139.416016	138.709396	138.581192	139.380661	145.272720	145.924408	145.489578	144.976898	145.771225	145.769821	145.239029	145.789734	145.970261	146.703796	148.109665	146.844299	148.024963	147.719986	147.801483	141.795212	140.532852	140.455383	140.349991	141.699997	142.193283	141.690918	142.250992	141.067139	141.950562	150.460846	149.699707	149.899445	150.506104	149.412857	149.095932	149.684067	151.128525	150.562683	150.486237	151.056213	151.642288	151.419189	150.988815	151.813873	150.687973	150.913467	150.045853	150.932312	150.886887
86	146.495667	146.268524	147.494766	148.375473	147.665985	140.165451	140.221069	140.403381	139.653427	140.282227	139.461533	138.715866	138.676025	139.262817	145.525345	146.111267	145.694168	145.089279	145.948044	145.803406	145.234879	145.755234	146.002838	146.803726	148.344223	146.826523	148.059753	147.868698	147.832993	141.909210	140.605316	140.610306	140.539993	141.732132	142.259995	141.744644	142.363510	141.117126	142.097900	150.625076	149.760849	150.074234	150.467850	149.580261	149.308990	149.742249	151.277466	150.707443	150.657425	151.070938	151.811707	151.578262	151.191910	151.850204	150.746033	150.908432	150.282211	151.058014	150.917114
87	146.758621	146.289169	147.591171	148.619904	147.749969	140.319824	140.414902	140.484940	139.621124	140.535568	139.467834	138.649506	138.729507	139.142426	145.836060	146.238220	145.882492	145.244156	146.098358	145.772064	145.188812	145.578323	145.964920	146.853500	148.509491	146.817245	148.062073	148.009079	147.814255	142.074661	140.727661	140.711716	140.772110	141.820709	142.281158	141.789169	142.487030	141.064178	142.265106	150.719147	149.682236	150.152969	150.280106	149.588394	149.461105	149.725967	151.246399	150.739761	150.713715	151.011719	151.821259	151.536041	151.298111	151.797623	150.725647	150.808868	150.499588	151.051468	150.844147
88	147.037582	146.323013	147.647644	148.888824	147.805008	140.330353	140.565811	140.534790	139.555435	140.647415	139.438141	138.480164	138.719513	138.984238	146.142014	146.270554	145.982300	145.402283	146.183182	145.692459	145.113815	145.471115	145.832901	146.759842	148.581833	146.867004	148.043915	148.106430	147.688812	142.242065	140.876648	140.769028	140.956589	141.927399	142.217560	141.781769	142.629791	140.859268	142.391907	150.673843	149.480072	150.106659	150.001343	149.409286	149.524414	149.652130	151.108139	150.644455	150.676819	150.919830	151.713028	151.338013	151.305099	151.633575	150.625656	150.683472	150.630508	150.923218	150.722107
89	147.254013	146.370178	147.694489	149.175323	147.845413	140.151825	140.606537	140.499481	139.434723	140.525024	139.378113	138.223312	138.644272	138.784180	146.346268	146.189941	145.913376	145.493744	146.138229	145.551010	145.015152	145.418884	145.602982	146.470657	148.543854	146.917664	147.985489	148.076279	147.438309	142.337753	140.967972	140.783386	140.982971	141.984192	142.059555	141.694931	142.782562	140.548630	142.420944	150.488861	149.167099	149.976562	149.698456	149.113739	149.498627	149.560425	150.937836	150.470108	150.618073	150.811920	151.551514	151.102371	151.239517	151.394974	150.459396	150.582703	150.641159	150.722763	150.573990
90	147.366516	146.423019	147.732742	149.442154	147.882904	139.842926	140.475998	140.340881	139.260437	140.190796	139.307907	137.916351	138.515564	138.557617	146.361954	146.012466	145.712280	145.444916	145.964584	145.325958	144.894821	145.343582	145.292480	146.048660	148.364151	146.863922	147.832153	147.862228	147.148987	142.294250	140.885635	140.737198	140.836472	141.931473	141.844269	141.503632	142.879608	140.228775	142.311172	150.197937	148.768143	149.814850	149.410645	148.815353	149.405487	149.471588	150.774475	150.281219	150.570404	150.683655	151.363770	150.901947	151.123474	151.142502	150.261902	150.444977	150.567215	150.471939	150.370621
91	147.382462	146.446365	147.761597	149.650421	147.910019	139.495285	140.182129	140.055603	139.051880	139.769745	139.217529	137.607758	138.367966	138.324478	146.189941	145.747101	145.464142	145.241806	145.717651	145.036148	144.735214	145.207062	144.941803	145.617538	148.054443	146.674973	147.570908	147.517288	146.907425	142.107971	140.597595	140.629044	140.594833	141.769547	141.623627	141.194885	142.793472	139.976669	142.075424	149.835953	148.309647	149.585098	149.157944	148.555542	149.253616	149.355011	150.618927	150.090271	150.482269	150.515411	151.154999	150.750076	150.970062	150.899170	150.043320	150.196808	150.434555	150.176910	150.072754
92	147.340317	146.404465	147.801285	149.757706	147.902634	139.178650	139.780640	139.690918	138.823853	139.364197	139.082886	137.362030	138.187714	138.102127	145.878265	145.368179	145.163010	144.938263	145.417740	144.741455	144.519485	144.999329	144.615479	145.261093	147.695770	146.406570	147.262878	147.096893	146.741989	141.792923	140.219894	140.460007	140.308212	141.555542	141.439789	140.817902	142.468033	139.806549	141.776947	149.425873	147.808823	149.204010	148.955719	148.297104	149.017044	149.150513	150.450958	149.876160	150.272720	150.292755	150.950226	150.635925	150.814117	150.661179	149.792572	149.857956	150.229416	149.872025	149.693161
