	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S07\WOW\S07_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S07\WOW\S07_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S07\WOW\S07_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S07\WOW\S07_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S07\WOW\S07_WOW-L-R_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-7.273910	-5.029387	-4.396637	-5.502223	-5.429555
2	-7.996803	-5.955231	-5.577281	-6.850412	-6.434661
3	-8.520656	-6.663385	-6.552449	-7.942722	-7.181837
4	-8.842273	-7.105516	-7.259408	-8.703781	-7.620967
5	-8.988296	-7.290278	-7.678048	-9.115501	-7.765618
6	-8.999564	-7.267455	-7.826991	-9.213477	-7.674665
7	-8.918231	-7.102890	-7.752745	-9.070220	-7.427480
8	-8.780306	-6.858189	-7.517740	-8.773562	-7.106311
9	-8.613146	-6.581252	-7.188027	-8.409116	-6.784316
10	-8.436773	-6.305063	-6.823727	-8.046234	-6.514472
11	-8.264916	-6.047951	-6.472778	-7.728763	-6.321282
12	-8.103359	-5.815646	-6.166883	-7.474558	-6.199815
13	-7.949756	-5.608265	-5.921347	-7.282434	-6.126544
14	-7.798426	-5.427833	-5.739059	-7.142499	-6.076229
15	-7.646306	-5.280535	-5.615654	-7.045322	-6.033347
16	-7.495718	-5.174049	-5.544278	-6.986388	-5.993854
17	-7.353714	-5.113490	-5.517953	-6.964460	-5.960851
18	-7.230083	-5.098092	-5.529115	-6.977187	-5.939220
19	-7.134832	-5.120007	-5.569300	-7.018291	-5.931301
20	-7.074150	-5.166006	-5.629746	-7.078431	-5.935188
21	-7.047291	-5.220645	-5.701924	-7.147084	-5.945528
22	-7.048371	-5.270627	-5.777246	-7.214141	-5.955656
23	-7.069522	-5.307710	-5.847767	-7.271784	-5.960085
24	-7.101807	-5.329322	-5.907892	-7.315566	-5.955751
25	-7.136018	-5.337658	-5.954724	-7.343713	-5.942358
26	-7.163758	-5.338172	-5.987397	-7.356427	-5.921927
27	-7.179144	-5.338891	-6.007505	-7.356254	-5.897942
28	-7.180443	-5.348938	-6.020304	-7.348339	-5.874465
29	-7.169898	-5.376363	-6.033624	-7.338820	-5.855266
30	-7.152598	-5.425325	-6.054439	-7.331684	-5.844168
31	-7.134351	-5.494422	-6.084226	-7.326856	-5.844935
32	-7.119229	-5.576462	-6.117051	-7.321871	-5.859359
33	-7.109239	-5.659904	-6.144823	-7.314981	-5.886508
34	-7.105011	-5.732871	-6.164035	-7.305964	-5.924043
35	-7.106674	-5.787026	-6.175646	-7.295488	-5.969190
36	-7.114529	-5.820991	-6.182789	-7.284361	-6.018824
37	-7.129454	-5.839425	-6.189804	-7.272597	-6.070436
38	-7.153464	-5.847894	-6.200863	-7.259178	-6.121404
39	-7.188278	-5.851799	-6.218229	-7.243053	-6.167678
40	-7.232581	-5.856723	-6.242190	-7.222870	-6.205625
41	-7.280953	-5.865479	-6.270282	-7.195629	-6.233142
42	-7.324995	-5.875739	-6.296422	-7.157140	-6.249725
43	-7.354756	-5.882179	-6.312328	-7.103069	-6.257180
44	-7.361109	-5.880381	-6.310528	-7.030209	-6.259871
45	-7.340180	-5.868953	-6.287123	-6.937239	-6.264534
46	-7.294811	-5.850852	-6.243270	-6.826797	-6.281444
47	-7.235239	-5.836097	-6.184740	-6.708312	-6.324153
48	-7.180223	-5.840863	-6.120994	-6.596730	-6.402576
49	-7.149802	-5.879514	-6.064552	-6.508378	-6.513794
50	-7.156498	-5.956145	-6.028408	-6.454813	-6.641560
51	-7.202450	-6.062446	-6.019129	-6.435080	-6.765796
52	-7.276091	-6.182166	-6.029836	-6.435914	-6.872151
