	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S07\WOW\S07_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S07\WOW\S07_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S07\WOW\S07_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S07\WOW\S07_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S07\WOW\S07_WOW-L-nR_G_01.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y
1	-1.995743	-2.205673	-2.363740	-2.257720	-1.153166
2	-3.227467	-2.854143	-3.405938	-3.319242	-1.643249
3	-4.246707	-3.303624	-4.259751	-4.171062	-2.072592
4	-4.976959	-3.561255	-4.883584	-4.763571	-2.405600
5	-5.402700	-3.657035	-5.262473	-5.091845	-2.623582
6	-5.562902	-3.634234	-5.406289	-5.188133	-2.724154
7	-5.527531	-3.543157	-5.347790	-5.107811	-2.715816
8	-5.373991	-3.436171	-5.135024	-4.912539	-2.615294
9	-5.172667	-3.359637	-4.822872	-4.658622	-2.447459
10	-4.978789	-3.343421	-4.468420	-4.392197	-2.242981
11	-4.825824	-3.394382	-4.125756	-4.146807	-2.034231
12	-4.722181	-3.498360	-3.836837	-3.942180	-1.850510
13	-4.656865	-3.630100	-3.623121	-3.784215	-1.713231
14	-4.611929	-3.765417	-3.485032	-3.666542	-1.633439
15	-4.574319	-3.888522	-3.409441	-3.575431	-1.612077
16	-4.540660	-3.992655	-3.379078	-3.498139	-1.641953
17	-4.514760	-4.076434	-3.378072	-3.429212	-1.711402
18	-4.501874	-4.140385	-3.392837	-3.370144	-1.807351
19	-4.504038	-4.185381	-3.411119	-3.324818	-1.917274
20	-4.518196	-4.212836	-3.422517	-3.294942	-2.030321
21	-4.537685	-4.225405	-3.420639	-3.278194	-2.138204
22	-4.555621	-4.227612	-3.403820	-3.269602	-2.235333
23	-4.567123	-4.225723	-3.374214	-3.264151	-2.317633
24	-4.569431	-4.227130	-3.336836	-3.259533	-2.381851
25	-4.561194	-4.238927	-3.298521	-3.256669	-2.427270
26	-4.541835	-4.265678	-3.266397	-3.258116	-2.457393
27	-4.511954	-4.307763	-3.245977	-3.266397	-2.478371
28	-4.473939	-4.361433	-3.239576	-3.282761	-2.496278
29	-4.430881	-4.420326	-3.245658	-3.307466	-2.516700
30	-4.384925	-4.477167	-3.260818	-3.340023	-2.544114
31	-4.337161	-4.525194	-3.282116	-3.378599	-2.578686
32	-4.288540	-4.559419	-3.307013	-3.420295	-2.614250
33	-4.240655	-4.578743	-3.332656	-3.461915	-2.642102
34	-4.195065	-4.586040	-3.356920	-3.501283	-2.657046
35	-4.152665	-4.585964	-3.379146	-3.538679	-2.659376
36	-4.113890	-4.582519	-3.399335	-3.575927	-2.652107
37	-4.078535	-4.577003	-3.417949	-3.614267	-2.636301
38	-4.046462	-4.568445	-3.436691	-3.654070	-2.612870
39	-4.017545	-4.555286	-3.458337	-3.695702	-2.585860
40	-3.989178	-4.534729	-3.486296	-3.738728	-2.558608
41	-3.956505	-4.502102	-3.523938	-3.780190	-2.530522
42	-3.913063	-4.454069	-3.572562	-3.813304	-2.498296
43	-3.852725	-4.393251	-3.628656	-3.828486	-2.457848
44	-3.775367	-4.329872	-3.685760	-3.819408	-2.405033
45	-3.689588	-4.277633	-3.738895	-3.786360	-2.339239
46	-3.612498	-4.246790	-3.785792	-3.735265	-2.268944
47	-3.562542	-4.242900	-3.827136	-3.678166	-2.209654
48	-3.549665	-4.268931	-3.867378	-3.632082	-2.174971
49	-3.574517	-4.325612	-3.914573	-3.612417	-2.170344
50	-3.630589	-4.410392	-3.977022	-3.625683	-2.190443
51	-3.706689	-4.514975	-4.060803	-3.666905	-2.222224
52	-3.794523	-4.625144	-4.169265	-3.723808	-2.255572
